iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
356,17.96,13.3807,7.4733,10.1627,0.3226,1.0e-04,,,23.4
357,17.93,13.4253,8.0783,10.6487,0.3021,1.0e-04,,,23.4
358,18.02,13.4600,8.0709,10.6767,0.3104,1.0e-04,,,23.4
359,17.94,13.3282,7.9267,10.4316,0.3266,1.0e-04,,,23.4
360,18.08,13.5069,7.9873,10.4723,0.3230,1.0e-04,17.79,0.16,23.4
361,18.17,13.6035,7.8090,10.1806,0.3076,1.0e-04,,,23.3
362,17.70,13.1931,8.0548,10.6838,0.3133,1.0e-04,,,23.3
363,18.13,13.6642,8.1221,10.7228,0.2885,1.0e-04,,,23.4
364,17.86,13.2897,7.9786,10.5896,0.3107,1.0e-04,,,23.3
365,18.13,13.5498,7.6345,10.2822,0.2986,1.0e-04,,,23.4
366,17.97,13.4611,8.0503,10.6038,0.2920,1.0e-04,,,23.4
367,17.89,13.4529,8.0198,10.4862,0.3031,1.0e-04,,,23.4
368,18.20,13.6297,7.5668,10.2035,0.2964,1.0e-04,,,23.4
369,18.00,13.4673,7.7377,10.2777,0.3112,1.0e-04,,,23.4
370,17.87,13.3621,7.1384,10.0710,0.2944,1.0e-04,17.24,0.13,23.3
371,18.01,13.5118,7.3632,10.0881,0.2975,1.0e-04,,,23.4
372,17.87,13.3892,7.2354,9.8569,0.2966,1.0e-04,,,23.4
373,17.86,13.3696,7.4806,10.2860,0.2880,1.0e-04,,,23.3
374,17.84,13.4083,7.5965,10.4677,0.2817,1.0e-04,,,23.4
375,17.55,13.2009,7.6969,10.4703,0.2801,1.0e-04,,,23.3
376,17.67,13.2604,7.8852,10.5712,0.2776,1.0e-04,,,23.4
377,17.95,13.4741,7.5428,10.3191,0.2955,1.0e-04,,,23.3
378,18.11,13.5591,8.0938,10.5236,0.3105,1.0e-04,,,23.3
379,18.23,13.6612,7.7204,10.3141,0.3030,1.0e-04,,,23.4
380,17.69,13.2614,7.5189,10.4453,0.2962,1.0e-04,16.76,0.12,23.4
381,17.94,13.4590,7.3684,10.2595,0.2904,1.0e-04,,,23.3
382,17.71,13.3018,7.3950,10.3035,0.2732,1.0e-04,,,23.4
383,17.91,13.4749,7.8800,10.5050,0.2703,1.0e-04,,,23.4
384,17.60,13.1827,8.1430,10.6547,0.2924,1.0e-04,,,23.3
385,17.49,13.1433,7.9211,10.6097,0.2679,1.0e-04,,,23.4
386,17.85,13.4618,7.4486,10.1363,0.2724,1.0e-04,,,23.4
387,17.84,13.4414,7.2713,10.1144,0.2707,1.0e-04,,,23.3
388,17.67,13.2837,7.3037,10.2860,0.2738,1.0e-04,,,23.4
389,17.41,13.0788,7.2779,10.2520,0.2530,1.0e-04,,,23.4
390,18.01,13.5886,6.9930,9.7038,0.2769,1.0e-04,16.39,0.09,23.8
391,17.43,13.1025,7.4769,10.3831,0.2694,1.0e-04,,,23.4
392,18.02,13.5556,7.2142,9.9716,0.2903,1.0e-04,,,23.4
393,17.72,13.2917,7.6347,10.5269,0.2748,1.0e-04,,,23.3
394,17.94,13.5328,8.1794,10.7385,0.2798,1.0e-04,,,23.4
395,17.94,13.4230,7.8038,10.4666,0.2980,1.0e-04,,,23.4
396,17.81,13.3599,7.5606,10.4263,0.2971,1.0e-04,,,23.3
397,18.10,13.6696,7.5316,10.2972,0.2818,1.0e-04,,,23.4
398,17.97,13.5426,7.4525,10.2482,0.2809,1.0e-04,,,23.4
399,18.07,13.6316,7.4453,10.2742,0.2725,1.0e-04,,,23.4
400,18.08,13.5992,7.2711,10.2402,0.2962,1.0e-04,16.97,0.12,23.4
401,17.90,13.4610,7.8689,10.6255,0.2780,1.0e-04,,,23.4
402,18.00,13.4843,7.4628,10.3152,0.2862,1.0e-04,,,23.4
403,18.15,13.6397,7.6288,10.4610,0.2936,1.0e-04,,,23.4
404,18.05,13.5827,7.4714,10.4492,0.2882,1.0e-04,,,23.4
405,18.27,13.6863,7.7477,10.3744,0.3122,1.0e-04,,,23.4
406,18.08,13.5642,7.5931,10.3154,0.3038,1.0e-04,,,23.4
407,17.94,13.5005,7.4884,10.2243,0.2870,1.0e-04,,,23.4
408,17.85,13.3458,7.5727,10.2569,0.3052,1.0e-04,,,23.4
409,18.10,13.5668,7.6030,10.4558,0.3112,1.0e-04,,,23.4
410,18.24,13.7086,7.7912,10.4217,0.3022,1.0e-04,17.36,0.12,23.4
411,17.70,13.2849,7.3456,10.2699,0.2931,1.0e-04,,,23.4
412,17.53,13.1307,7.7587,10.6634,0.2817,1.0e-04,,,23.3
413,17.70,13.3238,7.9977,10.8320,0.2848,1.0e-04,,,23.3
414,17.88,13.4273,7.4765,10.4895,0.2845,1.0e-04,,,23.3
415,17.59,13.2148,7.6603,10.4716,0.2874,1.0e-04,,,23.4
416,18.03,13.5676,7.3681,10.2981,0.2920,1.0e-04,,,23.4
417,18.19,13.6755,7.6077,10.4692,0.2944,1.0e-04,,,23.4
418,17.94,13.4323,8.0168,10.6458,0.3144,1.0e-04,,,23.3
419,17.73,13.3292,7.9779,10.7537,0.2704,1.0e-04,,,23.3
420,17.47,13.1342,7.5053,10.5786,0.2725,1.0e-04,16.07,0.08,23.3
421,17.36,13.0676,7.6731,10.6129,0.2637,1.0e-04,,,23.4
422,17.32,13.0173,7.1338,10.2009,0.2651,1.0e-04,,,23.4
423,17.27,12.9434,7.3354,10.3772,0.2682,1.0e-04,,,23.3
424,17.70,13.3739,7.4982,10.5006,0.2624,1.0e-04,,,23.3
425,17.67,13.3425,7.3574,10.3209,0.2581,1.0e-04,,,23.4
426,17.29,13.0186,7.2944,10.4773,0.2465,1.0e-04,,,23.3
427,17.44,13.1643,7.2040,10.3118,0.2407,1.0e-04,,,23.4
428,17.29,13.0264,7.4708,10.5372,0.2471,1.0e-04,,,23.3
429,17.17,12.8925,7.4418,10.2074,0.2376,1.0e-04,,,23.3
430,16.91,12.6682,7.7286,10.9418,0.2403,1.0e-04,15.52,0.06,23.3
431,17.07,12.8256,7.8345,10.6962,0.2512,1.0e-04,,,23.3
432,17.12,12.8603,7.6753,10.8258,0.2291,1.0e-04,,,23.3
433,17.41,13.1156,7.6291,10.4864,0.2611,1.0e-04,,,23.3
434,17.52,13.2435,7.8423,10.8173,0.2422,1.0e-04,,,23.3
435,16.93,12.7036,7.7660,10.5832,0.2519,1.0e-04,,,23.4
436,17.27,13.0178,7.5589,10.4685,0.2480,1.0e-04,,,23.3
437,17.05,12.8379,7.8518,10.7895,0.2238,1.0e-04,,,23.3
438,17.77,13.4721,7.2630,10.4775,0.2463,1.0e-04,,,23.3
439,17.16,12.9247,7.5817,10.6181,0.2341,1.0e-04,,,23.4
440,17.41,13.1581,7.4497,10.3273,0.2416,1.0e-04,16.53,0.08,23.4
441,17.50,13.1889,6.4374,9.7521,0.2357,1.0e-04,,,23.3
442,17.54,13.2033,6.9841,10.1579,0.2591,1.0e-04,,,23.3
443,17.28,13.0013,7.4075,10.4677,0.2522,1.0e-04,,,23.3
444,17.37,13.0845,7.5934,10.6072,0.2612,1.0e-04,,,23.3
445,17.12,12.8490,7.9249,10.8628,0.2407,1.0e-04,,,23.3
446,17.55,13.2673,7.7188,10.6959,0.2453,1.0e-04,,,23.3
447,17.24,12.9781,7.3337,10.4911,0.2729,1.0e-04,,,23.4
448,17.20,12.9263,7.6411,10.8295,0.2390,1.0e-04,,,23.4
449,17.35,13.0873,7.5882,10.7265,0.2444,1.0e-04,,,23.3
450,17.06,12.8383,6.9188,10.3304,0.2321,1.0e-04,15.50,0.05,23.3
451,17.17,12.9387,7.4905,10.6658,0.2355,1.0e-04,,,23.4
452,17.25,13.0128,7.4605,10.6549,0.2360,1.0e-04,,,23.3
453,17.13,12.8995,7.5571,10.7599,0.2323,1.0e-04,,,23.3
454,17.15,12.9061,7.0431,10.2302,0.2444,1.0e-04,,,23.3
455,17.27,13.0200,7.2520,10.3045,0.2481,1.0e-04,,,23.4
456,17.48,13.2184,6.8129,10.2016,0.2352,1.0e-04,,,23.4
457,17.49,13.1584,6.9889,10.2210,0.2439,1.0e-04,,,23.3
458,17.65,13.3226,7.0797,10.2690,0.2691,1.0e-04,,,23.4
459,17.00,12.7720,7.2292,10.6164,0.2390,1.0e-04,,,23.4
460,17.27,12.9993,7.4807,10.7167,0.2516,1.0e-04,16.40,0.08,23.3
461,17.36,13.0706,7.3467,10.5466,0.2460,1.0e-04,,,23.4
462,17.71,13.3613,7.1089,10.3028,0.2535,1.0e-04,,,23.3
463,17.85,13.4880,7.2681,10.4930,0.2653,1.0e-04,,,23.4
464,17.61,13.2824,7.6129,10.6624,0.2701,1.0e-04,,,23.3
465,17.80,13.4036,7.5796,10.5309,0.2622,1.0e-04,,,23.4
466,17.72,13.3121,7.1774,10.3345,0.2885,1.0e-04,,,23.3
467,17.76,13.3702,7.2049,10.1480,0.2751,1.0e-04,,,23.4
468,17.68,13.3564,7.0989,10.3899,0.2525,1.0e-04,,,23.4
469,17.93,13.5537,7.9907,10.8228,0.2840,1.0e-04,,,23.3
470,17.69,13.3257,7.1773,10.5032,0.2738,1.0e-04,16.79,0.09,23.4
471,17.65,13.3011,7.5450,10.5459,0.2680,1.0e-04,,,23.3
472,17.74,13.3594,7.3974,10.4839,0.2740,1.0e-04,,,23.3
473,18.06,13.6310,7.1402,10.4403,0.2676,1.0e-04,,,23.3
474,17.78,13.3941,7.1056,10.2610,0.2762,1.0e-04,,,23.3
475,17.93,13.5340,7.1419,10.1924,0.2846,1.0e-04,,,23.4
476,18.04,13.6271,6.9588,10.1239,0.2782,1.0e-04,,,23.3
477,17.47,13.1548,7.4088,10.5479,0.2625,1.0e-04,,,23.4
478,17.38,13.0590,7.3122,10.4655,0.2670,1.0e-04,,,23.3
