epoch,train_total,train_loss,train_acc,train_death_prec,train_death_rec,train_death_f1,val_total,val_loss,val_acc,val_death_prec,val_death_rec,val_death_f1,gap,lr,time_s,fsq_train_total,train_recon,fsq_val_total,val_recon,fsq_gap,encoder_grad_rms,transformer_grad_rms,fsq_lr,train_code_usage_pct,train_code_ppl_pct,val_code_usage_pct,val_code_ppl_pct
99,2.108883,2.108883,0.3806,0.8584,0.7339,0.7913,2.016168,2.016168,0.4001,0.6318,0.8537,0.7261,-0.0927,5.5e-04,195.6,2.774281,2.774281,2.657360,2.657360,-0.1169,9.118492e+00,9.118492e+00,,100.00,81.32,100.00,79.14
100,2.100634,2.100634,0.3812,0.8662,0.7459,0.8016,2.024980,2.024980,0.3955,0.6794,0.8220,0.7439,-0.0757,5.4e-04,195.7,2.752539,2.752539,2.633503,2.633503,-0.1190,9.348901e+00,9.348901e+00,,100.00,81.22,100.00,77.75
101,2.094951,2.094951,0.3828,0.8675,0.7427,0.8003,2.002005,2.002005,0.4029,0.7187,0.7854,0.7506,-0.0929,5.4e-04,195.3,2.754720,2.754720,2.598541,2.598541,-0.1562,9.341013e+00,9.341013e+00,,100.00,81.27,100.00,78.62
102,2.101594,2.101594,0.3808,0.8604,0.7422,0.7970,2.018083,2.018083,0.3977,0.7234,0.7780,0.7497,-0.0835,5.3e-04,195.7,2.768039,2.768039,2.675794,2.675794,-0.0922,9.356282e+00,9.356282e+00,,100.00,81.14,100.00,76.90
103,2.106271,2.106271,0.3804,0.8677,0.7474,0.8030,2.065668,2.065668,0.3881,0.7051,0.7756,0.7387,-0.0406,5.2e-04,195.7,2.754996,2.754996,2.676096,2.676096,-0.0789,8.312124e+00,8.312124e+00,,100.00,81.63,100.00,80.80
104,2.102534,2.102534,0.3809,0.8711,0.7478,0.8048,2.010197,2.010197,0.3999,0.6595,0.8220,0.7318,-0.0923,5.1e-04,195.7,2.760018,2.760018,2.634891,2.634891,-0.1251,9.615588e+00,9.615588e+00,,100.00,81.36,100.00,81.06
105,2.100408,2.100408,0.3809,0.8676,0.7506,0.8049,2.072421,2.072421,0.3913,0.6693,0.8195,0.7368,-0.0280,5.1e-04,195.7,2.743982,2.743982,2.685219,2.685219,-0.0588,9.088211e+00,9.088211e+00,,100.00,81.15,100.00,81.07
106,2.101503,2.101503,0.3806,0.8655,0.7474,0.8021,2.085708,2.085708,0.3846,0.7222,0.7293,0.7257,-0.0158,5.0e-04,195.3,2.745341,2.745341,2.917458,2.917458,0.1721,8.995100e+00,8.995100e+00,,100.00,81.41,100.00,77.39
107,2.100274,2.100274,0.3805,0.8693,0.7423,0.8008,2.053500,2.053500,0.3928,0.6807,0.8268,0.7467,-0.0468,4.9e-04,195.6,2.747504,2.747504,2.641834,2.641834,-0.1057,8.983297e+00,8.983297e+00,,100.00,81.25,100.00,78.88
108,2.105175,2.105175,0.3793,0.8663,0.7514,0.8048,2.053030,2.053030,0.3918,0.6692,0.8537,0.7503,-0.0521,4.8e-04,195.6,2.752666,2.752666,2.643037,2.643037,-0.1096,9.861889e+00,9.861889e+00,,100.00,80.98,100.00,81.10
109,2.099048,2.099048,0.3808,0.8756,0.7475,0.8065,2.107441,2.107441,0.3835,0.7225,0.7683,0.7447,0.0084,4.8e-04,195.7,2.743036,2.743036,2.696028,2.696028,-0.0470,9.980011e+00,9.980011e+00,,100.00,81.49,100.00,81.71
110,2.105852,2.105852,0.3795,0.8684,0.7573,0.8091,2.022809,2.022809,0.3963,0.6925,0.8293,0.7547,-0.0830,4.7e-04,195.7,2.730512,2.730512,2.579996,2.579996,-0.1505,8.719734e+00,8.719734e+00,,100.00,81.79,100.00,79.30
111,2.103144,2.103144,0.3793,0.8686,0.7536,0.8070,2.038280,2.038280,0.3941,0.5463,0.8927,0.6778,-0.0649,4.6e-04,195.4,2.722714,2.722714,2.736693,2.736693,0.0140,9.049564e+00,9.049564e+00,,100.00,81.63,100.00,79.24
112,2.092894,2.092894,0.3821,0.8747,0.7598,0.8132,2.006596,2.006596,0.4010,0.6898,0.8244,0.7511,-0.0863,4.5e-04,195.8,2.718396,2.718396,2.567306,2.567306,-0.1511,8.893228e+00,8.893228e+00,,100.00,81.97,100.00,81.17
113,2.091938,2.091938,0.3818,0.8659,0.7507,0.8042,2.008321,2.008321,0.4008,0.6641,0.8341,0.7395,-0.0836,4.5e-04,195.7,2.715204,2.715204,2.581774,2.581774,-0.1334,1.022247e+01,1.022247e+01,,100.00,81.56,100.00,79.78
114,2.097975,2.097975,0.3807,0.8687,0.7491,0.8045,1.994740,1.994740,0.4024,0.6667,0.8244,0.7372,-0.1032,4.4e-04,195.6,2.711330,2.711330,2.524184,2.524184,-0.1871,9.614136e+00,9.614136e+00,,100.00,81.90,100.00,79.67
115,2.106762,2.106762,0.3783,0.8743,0.7554,0.8105,2.012501,2.012501,0.3987,0.6132,0.8585,0.7154,-0.0943,4.3e-04,195.3,2.699619,2.699619,2.599077,2.599077,-0.1005,1.024050e+01,1.024050e+01,,100.00,82.20,100.00,81.58
116,2.094592,2.094592,0.3806,0.8753,0.7552,0.8108,2.059246,2.059246,0.3907,0.6910,0.8073,0.7447,-0.0353,4.2e-04,195.6,2.686544,2.686544,2.690829,2.690829,0.0043,9.706899e+00,9.706899e+00,,100.00,81.98,100.00,82.60
117,2.094849,2.094849,0.3808,0.8755,0.7619,0.8147,1.994163,1.994163,0.4020,0.6866,0.8390,0.7552,-0.1007,4.2e-04,195.7,2.717554,2.717554,2.540627,2.540627,-0.1769,1.031648e+01,1.031648e+01,,100.00,82.05,100.00,78.61
118,2.087837,2.087837,0.3820,0.8719,0.7608,0.8126,2.030457,2.030457,0.3952,0.6297,0.8585,0.7265,-0.0574,4.1e-04,195.3,2.688530,2.688530,2.611614,2.611614,-0.0769,9.766079e+00,9.766079e+00,,100.00,82.09,100.00,83.41
119,2.088417,2.088417,0.3815,0.8764,0.7610,0.8146,2.023498,2.023498,0.3957,0.6407,0.8439,0.7284,-0.0649,4.0e-04,195.7,2.680544,2.680544,2.584165,2.584165,-0.0964,9.505864e+00,9.505864e+00,,100.00,81.87,100.00,78.59
120,2.092833,2.092833,0.3808,0.8745,0.7577,0.8119,2.001930,2.001930,0.4006,0.7552,0.7902,0.7723,-0.0909,3.9e-04,195.7,2.701081,2.701081,2.603734,2.603734,-0.0973,9.929486e+00,9.929486e+00,,100.00,81.81,100.00,78.13
121,2.096646,2.096646,0.3796,0.8745,0.7623,0.8146,2.018792,2.018792,0.3965,0.6501,0.8293,0.7288,-0.0779,3.9e-04,195.7,2.696507,2.696507,2.622484,2.622484,-0.0740,9.719005e+00,9.719005e+00,,100.00,81.59,100.00,79.73
122,2.090344,2.090344,0.3811,0.8762,0.7597,0.8138,2.012678,2.012678,0.3986,0.6734,0.8146,0.7373,-0.0777,3.8e-04,195.7,2.678731,2.678731,2.535765,2.535765,-0.1430,9.236712e+00,9.236712e+00,,100.00,82.19,100.00,79.86
123,2.093278,2.093278,0.3801,0.8750,0.7658,0.8168,2.020258,2.020258,0.3979,0.6321,0.8463,0.7237,-0.0730,3.7e-04,195.6,2.680688,2.680688,2.595330,2.595330,-0.0854,9.663185e+00,9.663185e+00,,100.00,82.12,100.00,82.40
124,2.093073,2.093073,0.3803,0.8768,0.7600,0.8142,2.013808,2.013808,0.3984,0.6603,0.8488,0.7428,-0.0793,3.6e-04,195.3,2.680353,2.680353,2.576714,2.576714,-0.1036,9.188484e+00,9.188484e+00,,100.00,82.16,100.00,77.69
125,2.105923,2.105923,0.3776,0.8742,0.7552,0.8103,2.070342,2.070342,0.3861,0.6170,0.8488,0.7146,-0.0356,3.6e-04,195.6,2.701449,2.701449,2.657408,2.657408,-0.0440,9.387825e+00,9.387825e+00,,100.00,82.31,100.00,74.55
126,2.106469,2.106469,0.3773,0.8705,0.7649,0.8143,2.044248,2.044248,0.3914,0.5825,0.8780,0.7004,-0.0622,3.5e-04,195.6,2.681752,2.681752,2.669395,2.669395,-0.0124,8.555135e+00,8.555135e+00,,100.00,82.34,100.00,81.47
127,2.095794,2.095794,0.3791,0.8776,0.7616,0.8155,2.037490,2.037490,0.3933,0.6798,0.8390,0.7511,-0.0583,3.4e-04,195.6,2.667653,2.667653,2.561816,2.561816,-0.1058,8.626873e+00,8.626873e+00,,100.00,82.42,100.00,79.06
128,2.100426,2.100426,0.3780,0.8765,0.7615,0.8150,2.035042,2.035042,0.3943,0.6232,0.8634,0.7239,-0.0654,3.4e-04,195.6,2.677068,2.677068,2.626268,2.626268,-0.0508,9.389150e+00,9.389150e+00,,100.00,82.32,100.00,81.33
129,2.092072,2.092072,0.3795,0.8796,0.7621,0.8167,2.007455,2.007455,0.3974,0.6568,0.8634,0.7460,-0.0846,3.3e-04,195.3,2.654403,2.654403,2.547435,2.547435,-0.1070,8.530667e+00,8.530667e+00,,100.00,82.31,100.00,80.81
130,2.097449,2.097449,0.3788,0.8719,0.7576,0.8107,2.015097,2.015097,0.3955,0.6352,0.8537,0.7284,-0.0824,3.2e-04,195.7,2.681327,2.681327,2.655395,2.655395,-0.0259,9.760449e+00,9.760449e+00,,100.00,82.23,100.00,78.07
131,2.098443,2.098443,0.3781,0.8734,0.7588,0.8121,2.013319,2.013319,0.3974,0.6528,0.8439,0.7362,-0.0851,3.1e-04,195.7,2.665401,2.665401,2.521895,2.521895,-0.1435,8.912518e+00,8.912518e+00,,100.00,82.18,100.00,81.71
132,2.102814,2.102814,0.3772,0.8738,0.7604,0.8132,2.076076,2.076076,0.3872,0.6615,0.8341,0.7379,-0.0267,3.1e-04,195.7,2.662312,2.662312,2.631760,2.631760,-0.0306,8.525144e+00,8.525144e+00,,100.00,82.61,100.00,80.89
133,2.089255,2.089255,0.3801,0.8832,0.7663,0.8206,2.015705,2.015705,0.3961,0.5997,0.8878,0.7158,-0.0735,3.0e-04,195.7,2.642450,2.642450,2.510410,2.510410,-0.1320,9.395192e+00,9.395192e+00,,100.00,82.26,100.00,80.15
134,2.085588,2.085588,0.3804,0.8746,0.7603,0.8135,2.017452,2.017452,0.3967,0.6456,0.8488,0.7334,-0.0681,2.9e-04,195.4,2.651273,2.651273,2.546097,2.546097,-0.1052,9.482009e+00,9.482009e+00,,100.00,82.28,100.00,76.57
135,2.095412,2.095412,0.3781,0.8829,0.7717,0.8236,2.057094,2.057094,0.3851,0.6660,0.8317,0.7397,-0.0383,2.9e-04,195.7,2.649784,2.649784,2.584633,2.584633,-0.0652,8.389480e+00,8.389480e+00,,100.00,82.56,100.00,76.65
136,2.085241,2.085241,0.3808,0.8774,0.7720,0.8213,2.048293,2.048293,0.3910,0.7617,0.7561,0.7589,-0.0369,2.8e-04,195.7,2.656322,2.656322,2.549982,2.549982,-0.1063,9.849030e+00,9.849030e+00,,100.00,82.48,100.00,82.94
137,2.083191,2.083191,0.3806,0.8836,0.7659,0.8205,2.023017,2.023017,0.3936,0.7070,0.8415,0.7684,-0.0602,2.7e-04,195.7,2.627668,2.627668,2.526583,2.526583,-0.1011,8.823533e+00,8.823533e+00,,100.00,82.46,100.00,79.82
138,2.083471,2.083471,0.3807,0.8771,0.7677,0.8188,2.020137,2.020137,0.3930,0.7552,0.7902,0.7723,-0.0633,2.7e-04,195.4,2.654485,2.654485,2.498905,2.498905,-0.1556,9.151131e+00,9.151131e+00,,100.00,82.09,100.00,80.27
139,2.096202,2.096202,0.3775,0.8783,0.7689,0.8200,2.008687,2.008687,0.3973,0.7017,0.8146,0.7540,-0.0875,2.6e-04,195.7,2.637604,2.637604,2.496447,2.496447,-0.1412,8.507905e+00,8.507905e+00,,100.00,82.73,100.00,79.95
140,2.083695,2.083695,0.3806,0.8796,0.7676,0.8198,2.016550,2.016550,0.3951,0.6134,0.8707,0.7198,-0.0671,2.6e-04,195.7,2.633008,2.633008,2.522409,2.522409,-0.1106,8.322258e+00,8.322258e+00,,100.00,82.74,100.00,79.55
141,2.086239,2.086239,0.3796,0.8768,0.7669,0.8182,2.054550,2.054550,0.3887,0.6931,0.8317,0.7561,-0.0317,2.5e-04,195.3,2.633665,2.633665,2.606450,2.606450,-0.0272,8.639966e+00,8.639966e+00,,100.00,82.44,100.00,81.20
142,2.076567,2.076567,0.3819,0.8798,0.7626,0.8170,2.029192,2.029192,0.3916,0.6915,0.8366,0.7572,-0.0474,2.4e-04,195.7,2.626144,2.626144,2.588587,2.588587,-0.0376,9.911632e+00,9.911632e+00,,100.00,82.17,100.00,78.98
143,2.086126,2.086126,0.3792,0.8827,0.7622,0.8180,2.022754,2.022754,0.3943,0.6698,0.8561,0.7516,-0.0634,2.4e-04,195.7,2.622992,2.622992,2.491108,2.491108,-0.1319,8.245441e+00,8.245441e+00,,100.00,82.20,100.00,80.21
144,2.076119,2.076119,0.3811,0.8876,0.7805,0.8306,2.021393,2.021393,0.3912,0.6429,0.8561,0.7343,-0.0547,2.3e-04,195.7,2.616720,2.616720,2.511968,2.511968,-0.1048,8.087178e+00,8.087178e+00,,100.00,82.11,100.00,78.25
146,2.052868,2.052868,0.3866,0.8777,0.7825,0.8274,1.991452,1.991452,0.3992,0.6573,0.8561,0.7436,-0.0614,2.2e-04,244.8,2.552437,2.552437,2.414180,2.414180,-0.1383,5.879768e+00,5.879768e+00,,100.00,82.16,100.00,79.15
147,2.074360,2.074360,0.3815,0.8838,0.7700,0.8230,1.997790,1.997790,0.3973,0.7291,0.8073,0.7662,-0.0766,2.1e-04,204.2,2.613130,2.613130,2.602418,2.602418,-0.0107,9.053075e+00,9.053075e+00,,100.00,81.83,100.00,76.72
148,2.080128,2.080128,0.3807,0.8824,0.7659,0.8200,2.011125,2.011125,0.3940,0.6754,0.8220,0.7415,-0.0690,2.1e-04,197.0,2.624831,2.624831,2.552496,2.552496,-0.0723,8.712402e+00,8.712402e+00,,100.00,82.02,100.00,74.98
149,2.068427,2.068427,0.3827,0.8831,0.7791,0.8278,2.020408,2.020408,0.3930,0.6629,0.8488,0.7444,-0.0480,2.0e-04,196.6,2.605293,2.605293,2.488504,2.488504,-0.1168,9.079558e+00,9.079558e+00,,100.00,82.11,100.00,77.06
150,2.070447,2.070447,0.3821,0.8815,0.7768,0.8258,2.026460,2.026460,0.3947,0.6830,0.8512,0.7579,-0.0440,2.0e-04,196.9,2.608587,2.608587,2.573901,2.573901,-0.0347,9.458151e+00,9.458151e+00,,100.00,81.96,100.00,82.29
151,2.073097,2.073097,0.3816,0.8827,0.7822,0.8294,2.047288,2.047288,0.3889,0.6945,0.8317,0.7569,-0.0258,1.9e-04,196.8,2.608596,2.608596,2.481938,2.481938,-0.1267,7.941997e+00,7.941997e+00,,100.00,81.99,100.00,83.13
152,2.079244,2.079244,0.3807,0.8815,0.7661,0.8198,2.011755,2.011755,0.3971,0.6543,0.8585,0.7426,-0.0675,1.9e-04,197.0,2.622168,2.622168,2.479427,2.479427,-0.1427,8.699929e+00,8.699929e+00,,100.00,81.80,100.00,80.85
153,2.071495,2.071495,0.3818,0.8805,0.7775,0.8258,2.022545,2.022545,0.3935,0.7043,0.8073,0.7523,-0.0490,1.8e-04,196.7,2.594439,2.594439,2.466714,2.466714,-0.1277,7.457692e+00,7.457692e+00,,100.00,82.21,100.00,78.40
154,2.069363,2.069363,0.3824,0.8781,0.7693,0.8201,1.991309,1.991309,0.3999,0.6064,0.8829,0.7190,-0.0781,1.7e-04,197.0,2.596422,2.596422,2.564941,2.564941,-0.0315,9.152379e+00,9.152379e+00,,100.00,82.23,100.00,81.95
155,2.063477,2.063477,0.3839,0.8850,0.7721,0.8247,2.017500,2.017500,0.3934,0.6738,0.8415,0.7484,-0.0460,1.7e-04,197.0,2.591287,2.591287,2.477024,2.477024,-0.1143,8.072380e+00,8.072380e+00,,100.00,82.07,100.00,82.26
156,2.062634,2.062634,0.3834,0.8865,0.7772,0.8283,1.997549,1.997549,0.3974,0.6641,0.8537,0.7471,-0.0651,1.6e-04,196.9,2.579715,2.579715,2.460367,2.460367,-0.1193,8.264346e+00,8.264346e+00,,100.00,82.36,100.00,78.84
157,2.074589,2.074589,0.3805,0.8812,0.7722,0.8231,2.018759,2.018759,0.3934,0.7436,0.7780,0.7604,-0.0558,1.6e-04,196.6,2.585835,2.585835,2.457257,2.457257,-0.1286,7.655859e+00,7.655859e+00,,100.00,82.50,100.00,78.74
158,2.072830,2.072830,0.3810,0.8814,0.7724,0.8233,2.018929,2.018929,0.3931,0.6724,0.8512,0.7513,-0.0539,1.5e-04,196.9,2.583344,2.583344,2.528983,2.528983,-0.0544,7.792119e+00,7.792119e+00,,100.00,82.57,100.00,81.06
159,2.060167,2.060167,0.3841,0.8816,0.7756,0.8252,1.996476,1.996476,0.3982,0.6648,0.8512,0.7465,-0.0637,1.5e-04,197.0,2.575600,2.575600,2.487491,2.487491,-0.0881,8.730342e+00,8.730342e+00,,100.00,82.07,100.00,81.32
160,2.057449,2.057449,0.3847,0.8795,0.7703,0.8213,2.006672,2.006672,0.3957,0.6421,0.8707,0.7391,-0.0508,1.5e-04,196.9,2.585354,2.585354,2.484670,2.484670,-0.1007,8.453485e+00,8.453485e+00,,100.00,81.79,100.00,81.81
161,2.061958,2.061958,0.3832,0.8814,0.7710,0.8225,2.027712,2.027712,0.3910,0.6693,0.8341,0.7427,-0.0342,1.4e-04,196.7,2.561496,2.561496,2.437612,2.437612,-0.1239,6.542684e+00,6.542684e+00,,100.00,82.30,100.00,80.89
162,2.071370,2.071370,0.3810,0.8881,0.7771,0.8289,2.014735,2.014735,0.3944,0.6699,0.8366,0.7440,-0.0566,1.4e-04,196.9,2.564880,2.564880,2.442190,2.442190,-0.1227,8.206517e+00,8.206517e+00,,100.00,82.57,100.00,80.81
163,2.069677,2.069677,0.3817,0.8854,0.7728,0.8253,2.049114,2.049114,0.3878,0.6673,0.8366,0.7424,-0.0206,1.3e-04,197.0,2.566177,2.566177,2.462968,2.462968,-0.1032,7.097380e+00,7.097380e+00,,100.00,82.50,100.00,82.35
164,2.064060,2.064060,0.3830,0.8820,0.7750,0.8251,2.025503,2.025503,0.3918,0.6654,0.8488,0.7460,-0.0386,1.3e-04,196.9,2.573483,2.573483,2.429962,2.429962,-0.1435,7.062711e+00,7.062711e+00,,100.00,82.42,100.00,80.54
165,2.068258,2.068258,0.3817,0.8828,0.7783,0.8273,2.033598,2.033598,0.3912,0.6750,0.8512,0.7530,-0.0347,1.2e-04,196.6,2.567420,2.567420,2.432329,2.432329,-0.1351,7.354408e+00,7.354408e+00,,100.00,82.48,100.00,81.18
166,2.068786,2.068786,0.3819,0.8787,0.7740,0.8231,2.008741,2.008741,0.3939,0.7019,0.8098,0.7520,-0.0600,1.2e-04,197.0,2.578606,2.578606,2.455138,2.455138,-0.1235,7.735103e+00,7.735103e+00,,100.00,82.57,100.00,79.17
167,2.060606,2.060606,0.3840,0.8817,0.7765,0.8257,2.017606,2.017606,0.3932,0.6996,0.8293,0.7589,-0.0430,1.2e-04,196.9,2.569275,2.569275,2.508763,2.508763,-0.0605,8.618012e+00,8.618012e+00,,100.00,82.28,100.00,77.89
168,2.054155,2.054155,0.3849,0.8779,0.7765,0.8241,2.011097,2.011097,0.3941,0.6803,0.8512,0.7562,-0.0431,1.1e-04,196.9,2.563940,2.563940,2.446098,2.446098,-0.1178,7.613080e+00,7.613080e+00,,100.00,82.16,100.00,79.36
169,2.059877,2.059877,0.3836,0.8822,0.7733,0.8242,2.049117,2.049117,0.3877,0.7271,0.7927,0.7585,-0.0108,1.1e-04,196.6,2.565686,2.565686,2.465651,2.465651,-0.1000,6.951474e+00,6.951474e+00,,100.00,82.61,100.00,82.40
170,2.069407,2.069407,0.3815,0.8845,0.7687,0.8225,2.020687,2.020687,0.3925,0.6699,0.8512,0.7497,-0.0487,1.0e-04,196.9,2.558740,2.558740,2.452089,2.452089,-0.1067,7.494267e+00,7.494267e+00,,100.00,82.67,100.00,80.87
171,2.063772,2.063772,0.3829,0.8846,0.7714,0.8242,2.048890,2.048890,0.3864,0.7089,0.8195,0.7602,-0.0149,1.0e-04,196.9,2.563575,2.563575,2.451232,2.451232,-0.1123,6.482910e+00,6.482910e+00,,100.00,82.68,100.00,80.00
172,2.063186,2.063186,0.3828,0.8864,0.7768,0.8280,2.017609,2.017609,0.3924,0.6599,0.8659,0.7489,-0.0456,9.8e-05,196.9,2.553796,2.553796,2.429202,2.429202,-0.1246,6.972715e+00,6.972715e+00,,100.00,82.69,100.00,80.85
173,2.059399,2.059399,0.3833,0.8856,0.7759,0.8271,2.039384,2.039384,0.3875,0.6996,0.8463,0.7660,-0.0200,9.4e-05,196.6,2.540466,2.540466,2.433833,2.433833,-0.1066,6.002226e+00,6.002226e+00,,100.00,82.63,100.00,79.83
174,2.067111,2.067111,0.3816,0.8830,0.7757,0.8259,2.034501,2.034501,0.3890,0.6980,0.8512,0.7670,-0.0326,9.1e-05,197.0,2.569745,2.569745,2.450080,2.450080,-0.1197,7.001128e+00,7.001128e+00,,100.00,82.50,100.00,80.20
175,2.065977,2.065977,0.3820,0.8842,0.7701,0.8232,2.013457,2.013457,0.3926,0.6866,0.8390,0.7552,-0.0525,8.8e-05,197.0,2.557417,2.557417,2.416535,2.416535,-0.1409,6.337317e+00,6.337317e+00,,100.00,82.51,100.00,78.68
176,2.063293,2.063293,0.3826,0.8796,0.7746,0.8238,2.020105,2.020105,0.3910,0.6604,0.8585,0.7466,-0.0432,8.5e-05,196.9,2.546977,2.546977,2.471563,2.471563,-0.0754,6.702391e+00,6.702391e+00,,100.00,82.58,100.00,78.65
177,2.059816,2.059816,0.3834,0.8878,0.7809,0.8310,2.026600,2.026600,0.3911,0.6836,0.8537,0.7592,-0.0332,8.2e-05,196.6,2.551133,2.551133,2.441715,2.441715,-0.1094,8.197324e+00,8.197324e+00,,100.00,82.50,100.00,81.48
178,2.058668,2.058668,0.3836,0.8868,0.7779,0.8288,2.006015,2.006015,0.3940,0.6863,0.8537,0.7609,-0.0527,8.0e-05,197.0,2.547741,2.547741,2.402518,2.402518,-0.1452,7.646961e+00,7.646961e+00,,100.00,82.49,100.00,80.34
179,2.054954,2.054954,0.3845,0.8873,0.7828,0.8318,2.021498,2.021498,0.3916,0.6648,0.8512,0.7465,-0.0335,7.7e-05,196.9,2.545483,2.545483,2.433459,2.433459,-0.1120,6.697308e+00,6.697308e+00,,100.00,82.36,100.00,79.59
180,2.063690,2.063690,0.3828,0.8862,0.7799,0.8297,2.048878,2.048878,0.3870,0.7008,0.8171,0.7545,-0.0148,7.4e-05,197.0,2.538333,2.538333,2.446963,2.446963,-0.0914,6.214763e+00,6.214763e+00,,100.00,82.44,100.00,79.72
181,2.059052,2.059052,0.3836,0.8923,0.7782,0.8314,2.033569,2.033569,0.3894,0.6617,0.8585,0.7473,-0.0255,7.2e-05,196.7,2.541594,2.541594,2.451654,2.451654,-0.0899,6.488127e+00,6.488127e+00,,100.00,82.44,100.00,81.28
182,2.057535,2.057535,0.3841,0.8849,0.7801,0.8292,2.008987,2.008987,0.3937,0.6580,0.8634,0.7468,-0.0485,7.0e-05,197.0,2.540599,2.540599,2.405900,2.405900,-0.1347,5.777964e+00,5.777964e+00,,100.00,82.46,100.00,81.04
183,2.061119,2.061119,0.3832,0.8864,0.7801,0.8299,2.029279,2.029279,0.3904,0.6810,0.8488,0.7557,-0.0318,6.8e-05,196.9,2.536175,2.536175,2.430263,2.430263,-0.1059,6.270547e+00,6.270547e+00,,100.00,82.53,100.00,79.97
184,2.060652,2.060652,0.3833,0.8860,0.7822,0.8308,2.021466,2.021466,0.3914,0.7088,0.8488,0.7725,-0.0392,6.6e-05,197.0,2.530093,2.530093,2.396387,2.396387,-0.1337,6.142953e+00,6.142953e+00,,100.00,82.67,100.00,80.06
185,2.057962,2.057962,0.3841,0.8848,0.7755,0.8265,2.024845,2.024845,0.3901,0.6660,0.8561,0.7492,-0.0331,6.4e-05,196.7,2.539390,2.539390,2.428803,2.428803,-0.1106,5.680606e+00,5.680606e+00,,100.00,82.82,100.00,80.31
186,2.058680,2.058680,0.3838,0.8857,0.7839,0.8317,2.017080,2.017080,0.3930,0.6888,0.8585,0.7644,-0.0416,6.2e-05,196.9,2.540944,2.540944,2.420674,2.420674,-0.1203,6.109179e+00,6.109179e+00,,100.00,82.71,100.00,81.25
187,2.057678,2.057678,0.3842,0.8851,0.7775,0.8278,2.023838,2.023838,0.3908,0.6945,0.8317,0.7569,-0.0338,6.0e-05,197.0,2.532320,2.532320,2.417411,2.417411,-0.1149,6.372170e+00,6.372170e+00,,100.00,82.66,100.00,80.77
188,2.054320,2.054320,0.3846,0.8855,0.7742,0.8261,2.015953,2.015953,0.3916,0.6838,0.8439,0.7555,-0.0384,5.9e-05,196.9,2.537267,2.537267,2.416200,2.416200,-0.1211,5.968045e+00,5.968045e+00,,100.00,82.65,100.00,80.54
189,2.056233,2.056233,0.3844,0.8859,0.7843,0.8320,2.029729,2.029729,0.3903,0.6679,0.8634,0.7532,-0.0265,5.7e-05,196.9,2.538443,2.538443,2.429208,2.429208,-0.1092,6.047256e+00,6.047256e+00,,100.00,82.78,100.00,81.82
190,2.056353,2.056353,0.3844,0.8890,0.7833,0.8329,2.035196,2.035196,0.3892,0.6825,0.8390,0.7527,-0.0212,5.6e-05,196.6,2.535339,2.535339,2.444368,2.444368,-0.0910,6.508809e+00,6.508809e+00,,100.00,82.84,100.00,79.52
191,2.058353,2.058353,0.3839,0.8927,0.7809,0.8331,2.012823,2.012823,0.3933,0.7053,0.8463,0.7694,-0.0455,5.5e-05,196.9,2.533064,2.533064,2.443855,2.443855,-0.0892,6.273424e+00,6.273424e+00,,100.00,82.83,100.00,79.40
192,2.054839,2.054839,0.3846,0.8866,0.7817,0.8308,2.023340,2.023340,0.3913,0.6968,0.8463,0.7643,-0.0315,5.4e-05,196.9,2.527748,2.527748,2.412118,2.412118,-0.1156,6.651792e+00,6.651792e+00,,100.00,82.81,100.00,80.40
193,2.056671,2.056671,0.3842,0.8889,0.7790,0.8303,2.040723,2.040723,0.3887,0.6892,0.8439,0.7588,-0.0159,5.3e-05,196.9,2.530281,2.530281,2.440274,2.440274,-0.0900,6.056951e+00,6.056951e+00,,100.00,82.83,100.00,80.88
194,2.059241,2.059241,0.3836,0.8882,0.7789,0.8300,2.020919,2.020919,0.3907,0.6770,0.8488,0.7532,-0.0383,5.2e-05,196.6,2.533178,2.533178,2.400097,2.400097,-0.1331,6.236623e+00,6.236623e+00,,100.00,82.71,100.00,80.03
195,2.059563,2.059563,0.3834,0.8900,0.7790,0.8308,2.021140,2.021140,0.3912,0.6705,0.8634,0.7548,-0.0384,5.2e-05,197.0,2.535807,2.535807,2.425888,2.425888,-0.1099,5.886251e+00,5.886251e+00,,100.00,82.91,100.00,81.30
196,2.060738,2.060738,0.3830,0.8870,0.7769,0.8283,2.026557,2.026557,0.3907,0.6718,0.8488,0.7500,-0.0342,5.1e-05,197.0,2.531710,2.531710,2.417118,2.417118,-0.1146,6.222593e+00,6.222593e+00,,100.00,82.94,100.00,79.99
197,2.057023,2.057023,0.3841,0.8894,0.7800,0.8311,2.022765,2.022765,0.3909,0.6877,0.8488,0.7598,-0.0343,5.1e-05,196.9,2.532791,2.532791,2.420945,2.420945,-0.1118,6.301914e+00,6.301914e+00,,100.00,82.72,100.00,80.03
198,2.058322,2.058322,0.3837,0.8838,0.7785,0.8278,2.022679,2.022679,0.3905,0.6946,0.8488,0.7640,-0.0356,5.0e-05,196.7,2.537664,2.537664,2.412200,2.412200,-0.1255,6.399018e+00,6.399018e+00,,100.00,82.84,100.00,81.27
199,2.058722,2.058722,0.3837,0.8863,0.7839,0.8320,2.024579,2.024579,0.3905,0.6811,0.8439,0.7538,-0.0341,5.0e-05,197.0,2.535176,2.535176,2.419201,2.419201,-0.1160,6.227975e+00,6.227975e+00,,100.00,82.79,100.00,80.59
