epoch,train_total,train_loss,train_acc,train_death_prec,train_death_rec,train_death_f1,val_total,val_loss,val_acc,val_death_prec,val_death_rec,val_death_f1,gap,lr,time_s,fsq_train_total,train_recon,fsq_val_total,val_recon,fsq_gap,encoder_grad_rms,transformer_grad_rms,fsq_lr,train_code_usage_pct,train_code_ppl_pct,val_code_usage_pct,val_code_ppl_pct
96,2.376523,2.376523,0.3212,0.8325,0.6567,0.7342,2.318897,2.318897,0.3251,0.6753,0.7000,0.6874,-0.0576,5.7e-04,94.9,39.244917,39.244917,38.721971,38.721971,-0.5229,4.037234e+01,4.037234e+01,,100.00,84.46,100.00,77.48
97,2.374603,2.374603,0.3207,0.8412,0.6696,0.7457,2.280085,2.280085,0.3346,0.5871,0.8220,0.6850,-0.0945,5.7e-04,94.9,39.284452,39.284452,39.310082,39.310082,0.0256,4.685268e+01,4.685268e+01,,100.00,84.24,100.00,77.79
98,2.378936,2.378936,0.3201,0.8410,0.6780,0.7507,2.299016,2.299016,0.3337,0.6045,0.7902,0.6850,-0.0799,5.6e-04,94.9,39.028787,39.028787,39.292395,39.292395,0.2636,3.574783e+01,3.574783e+01,,100.00,84.33,100.00,77.62
99,2.372513,2.372513,0.3214,0.8410,0.6803,0.7522,2.274625,2.274625,0.3363,0.6788,0.7268,0.7020,-0.0979,5.5e-04,94.9,38.928864,38.928864,40.198792,40.198792,1.2699,3.979420e+01,3.979420e+01,,100.00,84.44,100.00,79.42
100,2.391974,2.391974,0.3173,0.8441,0.6619,0.7420,2.269142,2.269142,0.3392,0.5889,0.8000,0.6784,-0.1228,5.4e-04,95.4,39.034548,39.034548,39.108212,39.108212,0.0737,4.098429e+01,4.098429e+01,,100.00,84.55,100.00,81.94
101,2.379827,2.379827,0.3198,0.8409,0.6843,0.7546,2.242670,2.242670,0.3447,0.6837,0.6537,0.6683,-0.1372,5.4e-04,94.8,38.859514,38.859514,38.179565,38.179565,-0.6799,3.700079e+01,3.700079e+01,,100.00,84.64,100.00,79.08
102,2.395619,2.395619,0.3160,0.8319,0.6692,0.7418,2.209151,2.209151,0.3490,0.6111,0.7780,0.6845,-0.1865,5.3e-04,94.8,38.904205,38.904205,37.530691,37.530691,-1.3735,4.194343e+01,4.194343e+01,,100.00,84.85,100.00,82.28
103,2.374646,2.374646,0.3203,0.8352,0.6668,0.7416,2.276811,2.276811,0.3359,0.7222,0.6659,0.6929,-0.0978,5.2e-04,94.9,38.794259,38.794259,40.521362,40.521362,1.7271,3.529925e+01,3.529925e+01,,100.00,84.53,100.00,83.18
104,2.381360,2.381360,0.3195,0.8409,0.6759,0.7494,2.272160,2.272160,0.3373,0.6561,0.7585,0.7036,-0.1092,5.1e-04,94.9,38.783682,38.783682,38.055214,38.055214,-0.7285,3.713847e+01,3.713847e+01,,100.00,84.72,100.00,81.01
105,2.387315,2.387315,0.3177,0.8419,0.6773,0.7507,2.318775,2.318775,0.3273,0.6225,0.7561,0.6828,-0.0685,5.1e-04,96.6,38.850304,38.850304,40.273813,40.273813,1.4235,3.704053e+01,3.704053e+01,,100.00,84.99,100.00,78.29
106,2.380578,2.380578,0.3201,0.8406,0.6817,0.7528,2.231743,2.231743,0.3454,0.6637,0.7268,0.6938,-0.1488,5.0e-04,95.9,38.772384,38.772384,37.242761,37.242761,-1.5296,3.563595e+01,3.563595e+01,,100.00,84.94,100.00,83.10
107,2.382283,2.382283,0.3189,0.8377,0.6735,0.7467,2.323697,2.323697,0.3261,0.7043,0.6854,0.6947,-0.0586,4.9e-04,96.0,38.613220,38.613220,37.720197,37.720197,-0.8930,3.810015e+01,3.810015e+01,,100.00,84.77,100.00,82.64
108,2.357300,2.357300,0.3244,0.8333,0.6810,0.7495,2.268767,2.268767,0.3359,0.5443,0.8390,0.6603,-0.0885,4.8e-04,96.1,38.492619,38.492619,38.355017,38.355017,-0.1376,3.764069e+01,3.764069e+01,,100.00,84.70,100.00,81.28
109,2.372494,2.372494,0.3208,0.8358,0.6718,0.7449,2.237835,2.237835,0.3450,0.6711,0.7317,0.7001,-0.1347,4.8e-04,96.6,38.640000,38.640000,38.449052,38.449052,-0.1909,4.250126e+01,4.250126e+01,,100.00,85.22,100.00,81.23
110,2.362939,2.362939,0.3229,0.8404,0.6827,0.7534,2.288708,2.288708,0.3326,0.6048,0.7951,0.6870,-0.0742,4.7e-04,96.6,38.413106,38.413106,38.811661,38.811661,0.3986,3.800553e+01,3.800553e+01,,100.00,85.13,100.00,82.80
111,2.379664,2.379664,0.3197,0.8435,0.6797,0.7528,2.285541,2.285541,0.3333,0.5945,0.7976,0.6812,-0.0941,4.6e-04,96.0,38.439873,38.439873,37.854762,37.854762,-0.5851,3.467376e+01,3.467376e+01,,100.00,85.42,100.00,80.54
112,2.377011,2.377011,0.3197,0.8423,0.6849,0.7555,2.304870,2.304870,0.3326,0.7200,0.7024,0.7111,-0.0721,4.5e-04,96.0,38.416888,38.416888,39.882181,39.882181,1.4653,4.283687e+01,4.283687e+01,,100.00,85.46,100.00,81.26
113,2.384169,2.384169,0.3181,0.8419,0.6792,0.7519,2.258698,2.258698,0.3414,0.7132,0.6976,0.7053,-0.1255,4.5e-04,95.9,38.453653,38.453653,36.940166,36.940166,-1.5135,3.746138e+01,3.746138e+01,,100.00,85.38,100.00,83.19
114,2.383843,2.383843,0.3183,0.8503,0.6824,0.7571,2.213127,2.213127,0.3482,0.6170,0.7976,0.6957,-0.1707,4.4e-04,96.1,38.389765,38.389765,37.418537,37.418537,-0.9712,3.708936e+01,3.708936e+01,,100.00,85.40,100.00,78.28
115,2.375340,2.375340,0.3204,0.8479,0.6889,0.7602,2.260292,2.260292,0.3406,0.6317,0.7488,0.6853,-0.1150,4.3e-04,96.1,38.338063,38.338063,37.453086,37.453086,-0.8850,3.953524e+01,3.953524e+01,,100.00,85.29,100.00,82.79
116,2.381594,2.381594,0.3186,0.8462,0.6951,0.7633,2.217572,2.217572,0.3500,0.6120,0.7463,0.6725,-0.1640,4.2e-04,96.6,38.240719,38.240719,39.368846,39.368846,1.1281,3.696367e+01,3.696367e+01,,100.00,85.53,100.00,77.53
117,2.366528,2.366528,0.3216,0.8464,0.6845,0.7569,2.317310,2.317310,0.3285,0.5296,0.8512,0.6529,-0.0492,4.2e-04,96.1,38.154124,38.154124,39.187745,39.187745,1.0336,3.762073e+01,3.762073e+01,,100.00,85.32,100.00,78.88
118,2.370716,2.370716,0.3210,0.8474,0.6926,0.7622,2.306129,2.306129,0.3296,0.6659,0.7293,0.6962,-0.0646,4.1e-04,95.9,38.264066,38.264066,37.671083,37.671083,-0.5930,3.237728e+01,3.237728e+01,,100.00,85.36,100.00,79.52
119,2.368143,2.368143,0.3211,0.8517,0.6935,0.7645,2.267569,2.267569,0.3362,0.6874,0.7293,0.7077,-0.1006,4.0e-04,96.0,38.164752,38.164752,38.304279,38.304279,0.1395,3.811873e+01,3.811873e+01,,100.00,85.31,100.00,82.42
120,2.361355,2.361355,0.3229,0.8462,0.6788,0.7533,2.200297,2.200297,0.3541,0.6337,0.7805,0.6995,-0.1611,3.9e-04,95.0,38.014031,38.014031,36.921004,36.921004,-1.0930,3.547631e+01,3.547631e+01,,100.00,85.53,100.00,84.50
121,2.366739,2.366739,0.3219,0.8467,0.6896,0.7601,2.258514,2.258514,0.3406,0.6496,0.8049,0.7190,-0.1082,3.9e-04,95.3,38.033601,38.033601,38.134545,38.134545,0.1009,3.566248e+01,3.566248e+01,,100.00,85.89,100.00,81.86
122,2.384313,2.384313,0.3178,0.8446,0.6961,0.7632,2.274599,2.274599,0.3345,0.6277,0.7854,0.6977,-0.1097,3.8e-04,95.1,37.995998,37.995998,37.543115,37.543115,-0.4529,3.294002e+01,3.294002e+01,,100.00,85.77,100.00,79.05
123,2.375536,2.375536,0.3196,0.8443,0.6951,0.7624,2.286234,2.286234,0.3343,0.6536,0.7317,0.6904,-0.0893,3.7e-04,94.9,37.939896,37.939896,38.705851,38.705851,0.7660,3.440352e+01,3.440352e+01,,100.00,85.57,100.00,79.64
124,2.369558,2.369558,0.3210,0.8472,0.7034,0.7686,2.217321,2.217321,0.3473,0.6596,0.7561,0.7045,-0.1522,3.6e-04,95.1,37.991051,37.991051,37.705100,37.705100,-0.2860,3.636762e+01,3.636762e+01,,100.00,85.63,100.00,76.44
125,2.358516,2.358516,0.3235,0.8504,0.6859,0.7593,2.247200,2.247200,0.3416,0.6128,0.7951,0.6921,-0.1113,3.6e-04,94.9,37.887169,37.887169,38.471549,38.471549,0.5844,3.175974e+01,3.175974e+01,,100.00,85.51,100.00,83.29
126,2.368486,2.368486,0.3215,0.8433,0.6886,0.7581,2.301074,2.301074,0.3302,0.7399,0.6732,0.7050,-0.0674,3.5e-04,95.3,37.922753,37.922753,37.750740,37.750740,-0.1720,3.404653e+01,3.404653e+01,,100.00,85.80,100.00,79.42
127,2.362697,2.362697,0.3231,0.8459,0.6978,0.7648,2.351995,2.351995,0.3292,0.6349,0.7463,0.6861,-0.0107,3.4e-04,94.9,37.773674,37.773674,40.736563,40.736563,2.9629,3.531325e+01,3.531325e+01,,100.00,85.89,100.00,83.79
128,2.379828,2.379828,0.3185,0.8496,0.6938,0.7639,2.225071,2.225071,0.3480,0.5935,0.8049,0.6832,-0.1548,3.4e-04,94.9,37.807933,37.807933,36.983613,36.983613,-0.8243,3.353403e+01,3.353403e+01,,100.00,85.84,100.00,86.06
129,2.376877,2.376877,0.3192,0.8505,0.6892,0.7614,2.300297,2.300297,0.3313,0.6645,0.7439,0.7020,-0.0766,3.3e-04,94.9,37.741852,37.741852,38.033320,38.033320,0.2915,3.596350e+01,3.596350e+01,,100.00,85.94,100.00,78.90
130,2.358112,2.358112,0.3238,0.8501,0.7017,0.7688,2.270620,2.270620,0.3351,0.6534,0.7585,0.7020,-0.0875,3.2e-04,94.9,37.694252,37.694252,37.796404,37.796404,0.1022,2.916315e+01,2.916315e+01,,100.00,85.70,100.00,79.15
131,2.361003,2.361003,0.3228,0.8404,0.7004,0.7640,2.291816,2.291816,0.3347,0.6353,0.7732,0.6975,-0.0692,3.1e-04,94.8,37.612088,37.612088,38.172545,38.172545,0.5605,3.082696e+01,3.082696e+01,,100.00,85.83,100.00,84.69
132,2.363063,2.363063,0.3222,0.8555,0.6956,0.7673,2.208163,2.208163,0.3518,0.6430,0.7512,0.6929,-0.1549,3.1e-04,95.2,37.630886,37.630886,37.154485,37.154485,-0.4764,3.428258e+01,3.428258e+01,,100.00,85.94,100.00,77.33
133,2.379808,2.379808,0.3181,0.8467,0.6946,0.7631,2.245395,2.245395,0.3406,0.6562,0.7634,0.7057,-0.1344,3.0e-04,94.8,37.545354,37.545354,36.503770,36.503770,-1.0416,3.315925e+01,3.315925e+01,,100.00,85.83,100.00,82.48
134,2.336711,2.336711,0.3285,0.8534,0.6940,0.7655,2.254057,2.254057,0.3451,0.6631,0.7488,0.7033,-0.0827,2.9e-04,94.9,37.366605,37.366605,38.210524,38.210524,0.8439,3.387442e+01,3.387442e+01,,100.00,86.12,100.00,85.15
135,2.342539,2.342539,0.3266,0.8510,0.7019,0.7693,2.245323,2.245323,0.3422,0.6320,0.8000,0.7061,-0.0972,2.9e-04,94.9,37.437798,37.437798,36.522960,36.522960,-0.9148,3.416985e+01,3.416985e+01,,100.00,85.99,100.00,82.40
136,2.333706,2.333706,0.3292,0.8503,0.7068,0.7720,2.161965,2.161965,0.3603,0.6759,0.7122,0.6936,-0.1717,2.8e-04,94.8,37.440299,37.440299,35.760469,35.760469,-1.6798,3.216945e+01,3.216945e+01,,100.00,85.98,100.00,81.55
137,2.334570,2.334570,0.3282,0.8587,0.7133,0.7793,2.238956,2.238956,0.3460,0.6103,0.8098,0.6960,-0.0956,2.7e-04,95.3,37.251786,37.251786,36.335589,36.335589,-0.9162,3.416940e+01,3.416940e+01,,100.00,86.01,100.00,85.20
138,2.343883,2.343883,0.3261,0.8517,0.7000,0.7684,2.266985,2.266985,0.3367,0.5996,0.7927,0.6828,-0.0769,2.7e-04,94.8,37.300681,37.300681,36.628798,36.628798,-0.6719,3.111394e+01,3.111394e+01,,100.00,85.86,100.00,86.20
139,2.321331,2.321331,0.3323,0.8568,0.6965,0.7684,2.216335,2.216335,0.3505,0.5778,0.8244,0.6794,-0.1050,2.6e-04,94.9,37.305410,37.305410,36.719464,36.719464,-0.5859,3.457241e+01,3.457241e+01,,100.00,86.16,100.00,81.64
140,2.339560,2.339560,0.3276,0.8485,0.7051,0.7702,2.194065,2.194065,0.3531,0.6814,0.7512,0.7146,-0.1455,2.6e-04,94.9,37.330777,37.330777,35.897923,35.897923,-1.4329,3.337127e+01,3.337127e+01,,100.00,86.19,100.00,83.74
141,2.341366,2.341366,0.3267,0.8534,0.7060,0.7727,2.241466,2.241466,0.3400,0.7297,0.7244,0.7271,-0.0999,2.5e-04,94.9,37.273389,37.273389,36.012353,36.012353,-1.2610,3.391653e+01,3.391653e+01,,100.00,86.24,100.00,80.05
142,2.343106,2.343106,0.3258,0.8545,0.7028,0.7713,2.255211,2.255211,0.3391,0.7032,0.7512,0.7264,-0.0879,2.4e-04,95.3,37.180374,37.180374,36.065437,36.065437,-1.1149,3.309417e+01,3.309417e+01,,100.00,85.93,100.00,83.43
143,2.346293,2.346293,0.3249,0.8500,0.7062,0.7715,2.220240,2.220240,0.3452,0.6638,0.7561,0.7070,-0.1261,2.4e-04,95.3,37.136753,37.136753,35.507233,35.507233,-1.6295,3.368794e+01,3.368794e+01,,100.00,86.16,100.00,82.31
144,2.365085,2.365085,0.3203,0.8569,0.7178,0.7812,2.199210,2.199210,0.3531,0.6717,0.7537,0.7103,-0.1659,2.3e-04,95.2,37.128585,37.128585,36.374637,36.374637,-0.7539,3.398442e+01,3.398442e+01,,100.00,86.40,100.00,83.69
145,2.348732,2.348732,0.3249,0.8596,0.7095,0.7774,2.267962,2.267962,0.3382,0.6420,0.7829,0.7055,-0.0808,2.2e-04,95.6,37.207843,37.207843,36.141727,36.141727,-1.0661,3.258628e+01,3.258628e+01,,100.00,86.27,100.00,80.05
146,2.345450,2.345450,0.3248,0.8516,0.7067,0.7724,2.253016,2.253016,0.3388,0.6110,0.8122,0.6974,-0.0924,2.2e-04,95.6,37.081017,37.081017,36.334525,36.334525,-0.7465,2.964787e+01,2.964787e+01,,100.00,86.12,100.00,80.98
147,2.344967,2.344967,0.3255,0.8515,0.7031,0.7703,2.268374,2.268374,0.3359,0.6890,0.7512,0.7188,-0.0766,2.1e-04,95.2,37.082662,37.082662,37.975854,37.975854,0.8932,2.965282e+01,2.965282e+01,,100.00,86.48,100.00,81.38
148,2.345130,2.345130,0.3253,0.8533,0.7040,0.7715,2.221793,2.221793,0.3461,0.6176,0.7683,0.6848,-0.1233,2.1e-04,95.6,37.012095,37.012095,36.995814,36.995814,-0.0163,3.048414e+01,3.048414e+01,,100.00,86.28,100.00,81.53
149,2.336706,2.336706,0.3273,0.8566,0.7011,0.7711,2.243397,2.243397,0.3409,0.6646,0.7780,0.7169,-0.0933,2.0e-04,95.9,36.884618,36.884618,35.347557,35.347557,-1.5371,3.362633e+01,3.362633e+01,,100.00,86.56,100.00,82.84
150,2.347103,2.347103,0.3244,0.8560,0.7085,0.7753,2.252733,2.252733,0.3379,0.6493,0.7585,0.6997,-0.0944,2.0e-04,96.3,36.837868,36.837868,35.786528,35.786528,-1.0513,2.931171e+01,2.931171e+01,,100.00,86.45,100.00,82.10
151,2.355306,2.355306,0.3228,0.8532,0.7036,0.7712,2.262174,2.262174,0.3378,0.6179,0.7927,0.6944,-0.0931,1.9e-04,96.0,36.934909,36.934909,36.463956,36.463956,-0.4710,2.948333e+01,2.948333e+01,,100.00,86.28,100.00,84.37
152,2.355884,2.355884,0.3227,0.8565,0.7038,0.7727,2.272384,2.272384,0.3370,0.6733,0.7439,0.7068,-0.0835,1.9e-04,96.4,36.916349,36.916349,37.214401,37.214401,0.2981,3.163227e+01,3.163227e+01,,100.00,86.54,100.00,81.37
153,2.339303,2.339303,0.3269,0.8612,0.7139,0.7807,2.279466,2.279466,0.3358,0.6069,0.8098,0.6938,-0.0598,1.8e-04,95.8,36.960510,36.960510,36.005481,36.005481,-0.9550,3.020245e+01,3.020245e+01,,100.00,86.18,100.00,83.71
154,2.350758,2.350758,0.3240,0.8575,0.7075,0.7753,2.228889,2.228889,0.3463,0.6833,0.7366,0.7089,-0.1219,1.7e-04,95.9,36.793838,36.793838,36.859651,36.859651,0.0658,3.023818e+01,3.023818e+01,,100.00,86.21,100.00,86.01
155,2.344054,2.344054,0.3251,0.8516,0.7064,0.7722,2.297587,2.297587,0.3316,0.6501,0.7659,0.7032,-0.0465,1.7e-04,96.0,36.763489,36.763489,36.261655,36.261655,-0.5018,3.062294e+01,3.062294e+01,,100.00,86.39,100.00,86.51
156,2.335820,2.335820,0.3275,0.8649,0.7145,0.7826,2.232769,2.232769,0.3446,0.6195,0.7902,0.6945,-0.1031,1.6e-04,95.8,36.882402,36.882402,36.505019,36.505019,-0.3774,3.404999e+01,3.404999e+01,,100.00,86.66,100.00,85.24
157,2.323216,2.323216,0.3303,0.8591,0.7119,0.7786,2.201014,2.201014,0.3501,0.6974,0.7195,0.7083,-0.1222,1.6e-04,96.2,36.703647,36.703647,36.189673,36.189673,-0.5140,2.869950e+01,2.869950e+01,,100.00,86.56,100.00,83.22
158,2.332736,2.332736,0.3280,0.8529,0.7065,0.7728,2.183131,2.183131,0.3543,0.7067,0.7463,0.7260,-0.1496,1.5e-04,95.9,36.764434,36.764434,36.080244,36.080244,-0.6842,3.048091e+01,3.048091e+01,,100.00,86.47,100.00,80.36
159,2.318788,2.318788,0.3313,0.8535,0.7080,0.7740,2.239601,2.239601,0.3443,0.7069,0.7293,0.7179,-0.0792,1.5e-04,95.9,36.643573,36.643573,35.862381,35.862381,-0.7812,2.996119e+01,2.996119e+01,,100.00,86.36,100.00,81.80
160,2.327360,2.327360,0.3290,0.8559,0.7070,0.7743,2.234670,2.234670,0.3440,0.6457,0.7780,0.7058,-0.0927,1.5e-04,95.8,36.592527,36.592527,35.910269,35.910269,-0.6823,2.774501e+01,2.774501e+01,,100.00,86.83,100.00,81.81
161,2.347072,2.347072,0.3242,0.8602,0.7154,0.7811,2.256400,2.256400,0.3390,0.6236,0.8122,0.7055,-0.0907,1.4e-04,96.0,36.631792,36.631792,35.205239,35.205239,-1.4266,2.806846e+01,2.806846e+01,,100.00,86.19,100.00,84.81
162,2.334229,2.334229,0.3271,0.8539,0.7155,0.7786,2.160446,2.160446,0.3593,0.6545,0.7854,0.7140,-0.1738,1.4e-04,96.5,36.669414,36.669414,35.265331,35.265331,-1.4041,2.950170e+01,2.950170e+01,,100.00,85.96,100.00,79.90
163,2.318039,2.318039,0.3313,0.8600,0.7133,0.7798,2.190932,2.190932,0.3539,0.6389,0.7854,0.7046,-0.1271,1.3e-04,95.9,36.547951,36.547951,35.184510,35.184510,-1.3634,2.628776e+01,2.628776e+01,,100.00,86.28,100.00,80.32
164,2.321620,2.321620,0.3308,0.8581,0.7122,0.7784,2.222767,2.222767,0.3465,0.6890,0.7512,0.7188,-0.0989,1.3e-04,95.5,36.499373,36.499373,35.226841,35.226841,-1.2725,2.673365e+01,2.673365e+01,,100.00,86.58,100.00,83.63
165,2.324753,2.324753,0.3292,0.8565,0.7099,0.7763,2.246845,2.246845,0.3397,0.6500,0.7927,0.7143,-0.0779,1.2e-04,95.9,36.561925,36.561925,35.347756,35.347756,-1.2142,2.471071e+01,2.471071e+01,,100.00,86.21,100.00,83.00
166,2.312686,2.312686,0.3326,0.8581,0.7093,0.7766,2.210082,2.210082,0.3482,0.6128,0.8146,0.6995,-0.1026,1.2e-04,95.6,36.442700,36.442700,35.218062,35.218062,-1.2246,2.497822e+01,2.497822e+01,,100.00,86.31,100.00,84.11
167,2.324193,2.324193,0.3291,0.8549,0.7210,0.7823,2.203964,2.203964,0.3503,0.6391,0.7902,0.7067,-0.1202,1.2e-04,95.2,36.448572,36.448572,35.306680,35.306680,-1.1419,2.510362e+01,2.510362e+01,,100.00,86.17,100.00,81.28
168,2.312756,2.312756,0.3324,0.8592,0.7150,0.7805,2.213181,2.213181,0.3490,0.6413,0.8024,0.7129,-0.0996,1.1e-04,96.4,36.454111,36.454111,35.412221,35.412221,-1.0419,2.709090e+01,2.709090e+01,,100.00,86.14,100.00,84.97
169,2.306073,2.306073,0.3338,0.8624,0.7205,0.7851,2.185851,2.185851,0.3554,0.7004,0.7756,0.7361,-0.1202,1.1e-04,96.0,36.360946,36.360946,35.705245,35.705245,-0.6557,2.656042e+01,2.656042e+01,,100.00,86.30,100.00,84.18
170,2.306471,2.306471,0.3333,0.8534,0.7184,0.7801,2.237164,2.237164,0.3421,0.6192,0.8171,0.7045,-0.0693,1.0e-04,96.1,36.329302,36.329302,34.953175,34.953175,-1.3761,2.716077e+01,2.716077e+01,,100.00,86.27,100.00,84.73
171,2.311536,2.311536,0.3325,0.8579,0.7178,0.7817,2.179549,2.179549,0.3569,0.5921,0.8390,0.6942,-0.1320,1.0e-04,95.7,36.283850,36.283850,35.001350,35.001350,-1.2825,2.532812e+01,2.532812e+01,,100.00,86.19,100.00,83.29
172,2.292611,2.292611,0.3365,0.8605,0.7235,0.7861,2.154882,2.154882,0.3627,0.6943,0.7756,0.7327,-0.1377,9.8e-05,96.0,36.223774,36.223774,36.038752,36.038752,-0.1850,2.605341e+01,2.605341e+01,,100.00,85.83,100.00,84.39
173,2.288926,2.288926,0.3379,0.8553,0.7189,0.7812,2.200163,2.200163,0.3517,0.6532,0.7902,0.7152,-0.0888,9.4e-05,96.5,36.175501,36.175501,35.161282,35.161282,-1.0142,2.527611e+01,2.527611e+01,,100.00,86.33,100.00,83.04
174,2.298848,2.298848,0.3348,0.8639,0.7115,0.7803,2.117532,2.117532,0.3691,0.7057,0.7488,0.7266,-0.1813,9.1e-05,96.1,36.243947,36.243947,34.823728,34.823728,-1.4202,2.651150e+01,2.651150e+01,,100.00,86.32,100.00,79.59
175,2.277118,2.277118,0.3400,0.8577,0.7109,0.7774,2.220051,2.220051,0.3465,0.6519,0.7902,0.7144,-0.0571,8.8e-05,96.1,36.176430,36.176430,35.389386,35.389386,-0.7870,2.522053e+01,2.522053e+01,,100.00,86.10,100.00,85.74
176,2.273981,2.273981,0.3408,0.8582,0.7211,0.7837,2.201444,2.201444,0.3509,0.6605,0.7878,0.7186,-0.0725,8.5e-05,95.9,36.099160,36.099160,35.156651,35.156651,-0.9425,2.538361e+01,2.538361e+01,,100.00,86.79,100.00,84.09
177,2.288338,2.288338,0.3378,0.8589,0.7115,0.7783,2.172800,2.172800,0.3574,0.6564,0.7829,0.7141,-0.1155,8.2e-05,95.9,36.067656,36.067656,34.677943,34.677943,-1.3897,2.592032e+01,2.592032e+01,,100.00,86.16,100.00,81.76
178,2.303508,2.303508,0.3338,0.8536,0.7262,0.7848,2.120858,2.120858,0.3710,0.6452,0.8293,0.7257,-0.1826,8.0e-05,96.4,36.160462,36.160462,34.823284,34.823284,-1.3372,2.666837e+01,2.666837e+01,,100.00,86.42,100.00,78.38
179,2.298326,2.298326,0.3348,0.8560,0.7152,0.7793,2.140142,2.140142,0.3642,0.6920,0.7780,0.7325,-0.1582,7.7e-05,95.9,36.185659,36.185659,35.302605,35.302605,-0.8831,2.452475e+01,2.452475e+01,,100.00,85.99,100.00,80.13
180,2.290915,2.290915,0.3371,0.8597,0.7176,0.7822,2.189675,2.189675,0.3535,0.7052,0.7585,0.7309,-0.1012,7.4e-05,95.9,36.079417,36.079417,34.799744,34.799744,-1.2797,2.397993e+01,2.397993e+01,,100.00,86.33,100.00,83.74
181,2.309312,2.309312,0.3320,0.8613,0.7231,0.7862,2.174384,2.174384,0.3558,0.6300,0.8098,0.7086,-0.1349,7.2e-05,96.2,36.083700,36.083700,34.837224,34.837224,-1.2465,2.612406e+01,2.612406e+01,,100.00,85.89,100.00,80.90
182,2.294612,2.294612,0.3358,0.8606,0.7205,0.7844,2.206399,2.206399,0.3504,0.6660,0.7927,0.7238,-0.0882,7.0e-05,95.9,36.002601,36.002601,34.719092,34.719092,-1.2835,2.535996e+01,2.535996e+01,,100.00,86.31,100.00,85.96
183,2.292546,2.292546,0.3365,0.8567,0.7198,0.7823,2.156140,2.156140,0.3625,0.6152,0.8268,0.7055,-0.1364,6.8e-05,95.7,36.111066,36.111066,35.032872,35.032872,-1.0782,2.498713e+01,2.498713e+01,,100.00,86.41,100.00,86.03
184,2.283088,2.283088,0.3392,0.8579,0.7138,0.7792,2.130499,2.130499,0.3671,0.7071,0.7537,0.7296,-0.1526,6.6e-05,96.1,36.079090,36.079090,34.815015,34.815015,-1.2641,2.601563e+01,2.601563e+01,,100.00,86.48,100.00,80.63
185,2.274561,2.274561,0.3407,0.8628,0.7175,0.7834,2.108906,2.108906,0.3725,0.6830,0.7829,0.7295,-0.1657,6.4e-05,95.8,35.982765,35.982765,34.782817,34.782817,-1.1999,2.501979e+01,2.501979e+01,,100.00,86.33,100.00,80.05
186,2.293646,2.293646,0.3358,0.8608,0.7186,0.7833,2.190988,2.190988,0.3531,0.6418,0.8171,0.7189,-0.1027,6.2e-05,95.7,36.050507,36.050507,34.581953,34.581953,-1.4686,2.146156e+01,2.146156e+01,,100.00,86.23,100.00,84.76
187,2.279831,2.279831,0.3397,0.8589,0.7134,0.7794,2.141260,2.141260,0.3666,0.5965,0.8366,0.6964,-0.1386,6.0e-05,96.0,35.993693,35.993693,35.172604,35.172604,-0.8211,2.350283e+01,2.350283e+01,,100.00,86.46,100.00,83.50
188,2.248384,2.248384,0.3469,0.8565,0.7201,0.7824,2.148175,2.148175,0.3636,0.6230,0.8341,0.7132,-0.1002,5.9e-05,96.0,35.972187,35.972187,34.655937,34.655937,-1.3162,2.263598e+01,2.263598e+01,,100.00,86.65,100.00,85.29
189,2.292624,2.292624,0.3359,0.8601,0.7206,0.7842,2.158533,2.158533,0.3636,0.5952,0.8463,0.6989,-0.1341,5.7e-05,96.3,35.995782,35.995782,34.628311,34.628311,-1.3675,2.241429e+01,2.241429e+01,,100.00,86.14,100.00,87.15
190,2.304989,2.304989,0.3331,0.8559,0.7184,0.7812,2.175392,2.175392,0.3572,0.6231,0.8146,0.7061,-0.1296,5.6e-05,96.2,36.028754,36.028754,34.364756,34.364756,-1.6640,2.289633e+01,2.289633e+01,,100.00,86.24,100.00,83.81
191,2.283095,2.283095,0.3384,0.8638,0.7204,0.7856,2.172017,2.172017,0.3568,0.6480,0.8171,0.7228,-0.1111,5.5e-05,95.7,35.999648,35.999648,34.700632,34.700632,-1.2990,2.234374e+01,2.234374e+01,,100.00,86.21,100.00,80.77
192,2.300885,2.300885,0.3340,0.8581,0.7246,0.7857,2.188683,2.188683,0.3530,0.6823,0.7805,0.7281,-0.1122,5.4e-05,95.3,35.941626,35.941626,34.470879,34.470879,-1.4707,2.393556e+01,2.393556e+01,,100.00,86.20,100.00,82.24
193,2.296837,2.296837,0.3350,0.8595,0.7159,0.7811,2.202318,2.202318,0.3499,0.6320,0.8000,0.7061,-0.0945,5.3e-05,95.2,36.010117,36.010117,34.846250,34.846250,-1.1639,2.571322e+01,2.571322e+01,,100.00,86.23,100.00,82.84
194,2.279572,2.279572,0.3390,0.8609,0.7277,0.7887,2.137825,2.137825,0.3674,0.6011,0.8195,0.6935,-0.1417,5.2e-05,95.7,35.999105,35.999105,34.516399,34.516399,-1.4827,2.392388e+01,2.392388e+01,,100.00,86.19,100.00,83.48
195,2.276938,2.276938,0.3394,0.8620,0.7183,0.7836,2.144192,2.144192,0.3643,0.6848,0.7683,0.7241,-0.1327,5.2e-05,95.4,35.986102,35.986102,34.644998,34.644998,-1.3411,2.284603e+01,2.284603e+01,,100.00,85.61,100.00,85.11
