epoch,train_total,train_loss,train_acc,train_death_prec,train_death_rec,train_death_f1,val_total,val_loss,val_acc,val_death_prec,val_death_rec,val_death_f1,gap,lr,time_s,fsq_train_total,train_recon,fsq_val_total,val_recon,fsq_gap,encoder_grad_rms,transformer_grad_rms,fsq_lr,train_code_usage_pct,train_code_ppl_pct,val_code_usage_pct,val_code_ppl_pct
46,2.296321,2.296321,0.3923,0.7684,0.5508,0.6417,2.146008,2.146008,0.4174,0.5326,0.6976,0.6040,-0.1503,2.5e-03,197.4,4.263909,4.263909,4.083069,4.083069,-0.1808,1.083555e+01,5.476207e-02,6.3e-04,100.00,79.45,100.00,77.14
47,2.287268,2.287268,0.3940,0.7618,0.5525,0.6405,2.097935,2.097935,0.4270,0.5742,0.6610,0.6145,-0.1893,2.4e-03,197.4,4.173905,4.173905,3.917573,3.917573,-0.2563,1.071705e+01,5.360682e-02,6.1e-04,100.00,78.85,100.00,74.42
48,2.290237,2.290237,0.3934,0.7659,0.5619,0.6483,2.138772,2.138772,0.4186,0.5751,0.6537,0.6119,-0.1515,2.4e-03,197.4,4.139827,4.139827,3.899450,3.899450,-0.2404,1.068175e+01,5.340123e-02,6.0e-04,100.00,78.42,100.00,76.44
49,2.273829,2.273829,0.3960,0.7672,0.5583,0.6463,2.052210,2.052210,0.4341,0.5826,0.6707,0.6236,-0.2216,2.3e-03,198.3,4.084787,4.084787,3.911862,3.911862,-0.1729,1.028455e+01,5.270480e-02,5.8e-04,100.00,76.71,100.00,73.53
50,2.262235,2.262235,0.3976,0.7778,0.5788,0.6637,2.064421,2.064421,0.4323,0.5505,0.7049,0.6182,-0.1978,2.3e-03,197.3,4.021506,4.021506,3.749670,3.749670,-0.2718,1.070465e+01,5.424383e-02,5.6e-04,100.00,76.73,100.00,72.75
51,2.251231,2.251231,0.3996,0.7850,0.5863,0.6713,2.192424,2.192424,0.4061,0.5586,0.6976,0.6204,-0.0588,2.2e-03,197.1,3.987849,3.987849,3.912948,3.912948,-0.0749,1.004934e+01,5.164959e-02,5.5e-04,100.00,75.49,100.00,78.46
52,2.254661,2.254661,0.3992,0.7859,0.5902,0.6741,2.052894,2.052894,0.4349,0.6118,0.6805,0.6443,-0.2018,2.1e-03,197.1,3.954341,3.954341,3.692593,3.692593,-0.2617,1.009765e+01,5.226981e-02,5.3e-04,100.00,75.69,100.00,71.22
53,2.240325,2.240325,0.4016,0.7780,0.5922,0.6725,2.166643,2.166643,0.4114,0.7224,0.5585,0.6300,-0.0737,2.1e-03,197.1,3.900626,3.900626,3.913902,3.913902,0.0133,1.008220e+01,5.569855e-02,5.2e-04,100.00,75.41,100.00,75.02
54,2.218348,2.218348,0.4058,0.7919,0.6071,0.6873,2.041470,2.041470,0.4367,0.6189,0.6854,0.6505,-0.1769,2.0e-03,198.0,3.865089,3.865089,3.591171,3.591171,-0.2739,1.043225e+01,5.390858e-02,5.0e-04,100.00,73.81,100.00,71.24
55,2.217150,2.217150,0.4062,0.7914,0.6166,0.6931,2.027138,2.027138,0.4405,0.5921,0.6902,0.6374,-0.1900,1.9e-03,197.2,3.834200,3.834200,3.560794,3.560794,-0.2734,1.069856e+01,5.460423e-02,4.9e-04,100.00,73.84,100.00,72.25
56,2.208672,2.208672,0.4080,0.7969,0.6152,0.6944,2.005948,2.005948,0.4449,0.6264,0.6707,0.6478,-0.2027,1.9e-03,197.2,3.797346,3.797346,3.581572,3.581572,-0.2158,1.008012e+01,5.269507e-02,4.7e-04,100.00,73.84,100.00,68.70
57,2.207016,2.207016,0.4080,0.7968,0.6233,0.6995,2.017516,2.017516,0.4421,0.4692,0.7805,0.5861,-0.1895,1.8e-03,197.2,3.777513,3.777513,3.516955,3.516955,-0.2606,1.087871e+01,5.382153e-02,4.5e-04,100.00,73.36,100.00,68.03
58,2.200495,2.200495,0.4099,0.7989,0.6279,0.7032,2.034369,2.034369,0.4367,0.5339,0.7098,0.6094,-0.1661,1.8e-03,197.2,3.736626,3.736626,3.577499,3.577499,-0.1591,1.014489e+01,5.628431e-02,4.4e-04,100.00,72.29,100.00,72.40
59,2.204817,2.204817,0.4084,0.7996,0.6189,0.6977,2.028223,2.028223,0.4383,0.5639,0.7537,0.6451,-0.1766,1.7e-03,198.1,3.734270,3.734270,3.527159,3.527159,-0.2071,9.742336e+00,5.369395e-02,4.2e-04,100.00,72.38,100.00,66.77
60,2.208505,2.208505,0.4073,0.8034,0.6331,0.7082,2.031250,2.031250,0.4381,0.5572,0.7488,0.6389,-0.1773,1.6e-03,197.0,3.712311,3.712311,3.563757,3.563757,-0.1486,1.015616e+01,5.576617e-02,4.1e-04,100.00,71.71,100.00,65.83
61,2.242760,2.242760,0.4005,0.8036,0.6252,0.7033,2.038612,2.038612,0.4382,0.5779,0.7415,0.6496,-0.2041,1.6e-03,196.9,3.760355,3.760355,3.487178,3.487178,-0.2732,9.359457e+00,5.162341e-02,3.9e-04,100.00,72.13,100.00,68.01
62,2.211021,2.211021,0.4075,0.8046,0.6340,0.7092,2.054818,2.054818,0.4333,0.5733,0.7537,0.6512,-0.1562,1.5e-03,196.9,3.728175,3.728175,3.633480,3.633480,-0.0947,1.034445e+01,5.724063e-02,3.8e-04,100.00,71.45,100.00,66.89
63,2.231011,2.231011,0.4036,0.8060,0.6395,0.7132,2.062036,2.062036,0.4340,0.5520,0.7634,0.6407,-0.1690,1.5e-03,196.9,3.758144,3.758144,3.670160,3.670160,-0.0880,9.253747e+00,5.165671e-02,3.6e-04,100.00,71.95,100.00,68.63
64,2.230464,2.230464,0.4050,0.8102,0.6344,0.7116,2.029283,2.029283,0.4434,0.4940,0.8073,0.6130,-0.2012,1.4e-03,197.7,3.840622,3.840622,3.676434,3.676434,-0.1642,1.122687e+01,5.490083e-02,3.5e-04,100.00,70.58,100.00,65.71
65,2.231400,2.231400,0.4056,0.8125,0.6392,0.7155,2.058235,2.058235,0.4350,0.5360,0.7805,0.6356,-0.1732,1.3e-03,197.0,3.829664,3.829664,3.685562,3.685562,-0.1441,9.976869e+00,5.210632e-02,3.3e-04,100.00,70.61,100.00,71.01
66,2.242703,2.242703,0.4037,0.8021,0.6407,0.7124,2.054901,2.054901,0.4360,0.5552,0.7610,0.6420,-0.1878,1.3e-03,196.9,3.837880,3.837880,3.653423,3.653423,-0.1845,9.718032e+00,5.202294e-02,3.2e-04,100.00,71.02,100.00,69.05
67,2.274764,2.274764,0.3976,0.8062,0.6391,0.7130,2.077303,2.077303,0.4307,0.5645,0.7683,0.6508,-0.1975,1.2e-03,197.2,3.865038,3.865038,3.759120,3.759120,-0.1059,9.480040e+00,5.130791e-02,3.1e-04,100.00,70.91,100.00,67.29
68,2.319087,2.319087,0.3899,0.8039,0.6304,0.7066,2.176815,2.176815,0.4135,0.6323,0.7171,0.6720,-0.1423,1.2e-03,198.0,3.978970,3.978970,3.803597,3.803597,-0.1754,1.074648e+01,5.291462e-02,2.9e-04,100.00,70.69,100.00,69.75
69,2.397330,2.397330,0.3743,0.8049,0.6307,0.7072,2.259293,2.259293,0.3965,0.5202,0.7854,0.6259,-0.1380,1.1e-03,197.2,4.033725,4.033725,3.766162,3.766162,-0.2676,1.002587e+01,5.042739e-02,2.8e-04,100.00,70.65,100.00,69.17
70,2.469766,2.469766,0.3600,0.8017,0.6402,0.7119,2.401339,2.401339,0.3658,0.4954,0.7951,0.6105,-0.0684,1.1e-03,197.2,4.005829,4.005829,3.864356,3.864356,-0.1415,1.179616e+01,5.448148e-02,2.7e-04,100.00,71.85,100.00,68.79
71,2.586302,2.586302,0.3358,0.8013,0.6284,0.7044,2.441386,2.441386,0.3568,0.4441,0.8049,0.5724,-0.1449,1.0e-03,197.2,4.170199,4.170199,3.933714,3.933714,-0.2365,1.116565e+01,5.471013e-02,2.5e-04,100.00,72.00,100.00,68.88
72,2.638972,2.638972,0.3262,0.7879,0.6129,0.6894,2.538500,2.538500,0.3377,0.4275,0.8049,0.5584,-0.1005,9.6e-04,198.0,4.313907,4.313907,4.199464,4.199464,-0.1144,1.219202e+01,5.523546e-02,2.4e-04,100.00,72.28,100.00,69.12
73,2.884829,2.884829,0.2847,0.7810,0.5891,0.6716,3.037338,3.037338,0.2556,0.5697,0.6878,0.6232,0.1525,9.1e-04,197.2,4.607736,4.607736,5.179504,5.179504,0.5718,1.452288e+01,6.164633e-02,2.3e-04,100.00,73.99,100.00,68.97
74,3.148608,3.148608,0.2436,0.7701,0.5560,0.6457,2.958383,2.958383,0.2667,0.5028,0.6634,0.5720,-0.1902,8.6e-04,197.2,5.352508,5.352508,5.208623,5.208623,-0.1439,1.851271e+01,7.000912e-02,2.2e-04,100.00,71.56,100.00,68.99
75,3.139756,3.139756,0.2445,0.7695,0.5723,0.6564,2.839818,2.839818,0.2863,0.6283,0.6390,0.6336,-0.2999,8.1e-04,197.2,5.261720,5.261720,4.848314,4.848314,-0.4134,1.898039e+01,6.752004e-02,2.0e-04,100.00,70.81,100.00,66.77
76,3.031609,3.031609,0.2592,0.7835,0.5762,0.6641,2.774032,2.774032,0.2962,0.4729,0.7659,0.5847,-0.2576,7.7e-04,197.9,5.125828,5.125828,4.833575,4.833575,-0.2923,1.914386e+01,6.432021e-02,1.9e-04,100.00,69.38,100.00,65.63
77,3.058610,3.058610,0.2524,0.7928,0.5578,0.6549,2.977993,2.977993,0.2584,0.4358,0.7610,0.5542,-0.0806,7.2e-04,197.1,5.149333,5.149333,4.991321,4.991321,-0.1580,1.701413e+01,6.139510e-02,1.8e-04,100.00,69.13,100.00,67.92
78,3.102427,3.102427,0.2455,0.7712,0.5341,0.6311,2.869175,2.869175,0.2799,0.6393,0.5878,0.6125,-0.2333,6.8e-04,197.2,5.247314,5.247314,4.980011,4.980011,-0.2673,1.501135e+01,5.794359e-02,1.7e-04,100.00,69.97,100.00,64.60
