iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
1052,25.67,19.3452,186.1145,52.5227,0.5020,1.0e-04,,,3.5
1053,26.57,20.1909,197.8782,55.5435,0.4960,1.0e-04,,,3.5
1054,28.21,21.7183,176.1555,58.4625,0.4938,1.0e-04,,,6.0
1055,27.28,20.6045,179.9323,58.9036,0.5085,1.0e-04,,,3.5
1056,26.23,19.6377,210.5958,55.9429,0.5083,1.0e-04,,,3.5
1057,27.91,21.1035,199.0791,58.0156,0.5004,1.0e-04,,,3.5
1058,26.54,20.1362,214.3222,56.3886,0.4903,1.0e-04,,,3.5
1059,27.48,20.7446,187.0707,56.3333,0.4985,1.0e-04,,,3.5
1060,27.22,20.8911,212.6964,58.0026,0.4897,1.0e-04,26.20,0.30,6.0
1061,25.65,19.5732,220.6915,54.6222,0.4914,1.0e-04,,,6.0
1062,26.14,19.9116,184.8462,55.5136,0.4913,1.0e-04,,,3.5
1063,28.19,21.6694,192.9375,56.8575,0.4905,1.0e-04,,,3.5
1064,27.06,20.7461,195.0553,58.3490,0.4939,1.0e-04,,,6.0
1065,26.11,20.1265,192.2261,55.3478,0.4742,1.0e-04,,,3.5
1066,27.62,21.3179,191.6729,55.9844,0.4895,1.0e-04,,,3.5
1067,28.07,21.7656,185.7335,53.6100,0.4827,1.0e-04,,,5.2
1068,26.92,20.7773,185.7343,59.9609,0.4816,1.0e-04,,,3.5
1069,26.46,20.4053,207.7661,52.7554,0.4939,1.0e-04,,,3.5
1070,27.27,21.1489,193.8599,58.1302,0.4752,1.0e-04,25.37,0.30,3.5
1071,26.99,20.7476,187.6754,55.7786,0.4846,1.0e-04,,,3.5
1072,26.71,20.5840,184.5581,54.7826,0.4883,1.0e-04,,,3.5
1073,27.77,21.4312,184.5391,53.4167,0.4975,1.0e-04,,,3.5
1074,26.33,20.0464,200.4573,54.9891,0.4887,1.0e-04,,,3.5
1075,26.02,19.7158,187.1129,53.5299,0.4907,1.0e-04,,,3.5
1076,27.62,21.3691,186.0029,53.8646,0.4894,1.0e-04,,,3.5
1077,26.91,20.6885,180.2624,55.6458,0.4881,1.0e-04,,,3.5
1078,26.33,20.3237,191.1117,56.9185,0.4797,1.0e-04,,,3.5
1079,26.78,20.4844,205.0336,54.7391,0.4943,1.0e-04,,,3.5
1080,27.19,20.9077,178.5471,57.2734,0.4883,1.0e-04,25.59,0.28,6.0
1081,25.90,19.8291,185.8837,49.2473,0.4779,1.0e-04,,,6.0
1082,26.10,19.9385,186.2150,54.3261,0.4920,1.0e-04,,,3.5
1083,27.13,20.7783,186.3948,55.8516,0.4957,1.0e-04,,,3.5
1084,26.53,20.1460,178.7599,55.3207,0.4910,1.0e-04,,,3.5
1085,27.21,20.9224,193.8495,51.8229,0.4954,1.0e-04,,,3.5
1086,28.01,21.4961,193.6803,58.0250,0.4972,1.0e-04,,,3.5
1087,27.55,20.9946,215.7524,60.0182,0.4983,1.0e-04,,,3.5
1088,27.36,21.0269,195.2420,58.1458,0.4934,1.0e-04,,,3.5
1089,28.79,22.1006,171.7996,54.8550,0.4971,1.0e-04,,,3.5
1090,27.08,20.7275,199.3478,55.1094,0.4941,1.0e-04,26.56,0.33,3.5
1091,26.45,20.2529,171.5921,57.1467,0.4905,1.0e-04,,,3.5
1092,27.93,21.4404,203.6128,57.8425,0.4978,1.0e-04,,,3.5
1093,26.84,20.2568,238.3263,59.1902,0.4961,1.0e-04,,,3.5
1094,27.29,20.7305,209.3980,62.6979,0.4958,1.0e-04,,,3.5
1095,26.16,19.7656,208.9939,56.9620,0.4966,1.0e-04,,,3.5
1096,27.38,20.8887,221.3603,58.4974,0.4938,1.0e-04,,,3.5
1097,27.70,21.1187,216.8084,60.5964,0.4957,1.0e-04,,,3.5
1098,26.26,19.7041,204.3122,58.8777,0.4970,1.0e-04,,,6.0
1099,27.54,20.8398,211.0418,58.3698,0.5001,1.0e-04,,,3.5
1100,27.17,20.5488,217.3585,58.9141,0.5045,1.0e-04,27.62,0.41,3.5
1101,28.13,21.3774,196.6890,63.7200,0.5021,1.0e-04,,,3.5
1102,26.11,19.9219,221.9889,66.1033,0.4852,1.0e-04,,,3.5
1103,26.91,20.6099,224.5150,59.3750,0.4892,1.0e-04,,,3.5
1104,27.03,20.6929,201.3715,59.7448,0.4865,1.0e-04,,,3.5
1105,25.87,19.6240,216.0942,59.6307,0.4940,1.0e-04,,,3.5
1106,28.06,21.6245,222.6233,59.3000,0.4905,1.0e-04,,,3.5
1107,27.47,21.2192,199.6729,61.4661,0.4787,1.0e-04,,,3.5
1108,27.80,21.3560,240.3920,62.2865,0.4922,1.0e-04,,,3.5
1109,27.11,20.7285,216.3035,63.1693,0.4902,1.0e-04,,,6.1
1110,29.02,22.3320,243.6857,63.9567,0.4873,1.0e-04,27.21,0.40,3.5
1111,26.41,19.8926,259.2910,63.0652,0.4964,1.0e-04,,,3.5
1112,27.63,21.0586,235.3466,61.7891,0.4899,1.0e-04,,,3.5
1113,26.12,19.6372,253.9297,60.7745,0.4919,1.0e-04,,,3.5
1114,27.48,20.8252,255.6585,60.6745,0.4916,1.0e-04,,,5.2
1115,27.00,20.3022,225.4716,63.8620,0.4955,1.0e-04,,,3.5
1116,25.22,18.9185,267.6054,60.4205,0.4900,1.0e-04,,,3.5
1117,27.03,20.6348,230.6127,63.0885,0.4884,1.0e-04,,,3.5
1118,27.33,20.8389,213.2972,62.8385,0.4864,1.0e-04,,,3.5
1119,27.46,21.3340,243.6762,64.0625,0.4703,1.0e-04,,,3.5
1120,26.38,20.2666,205.4689,58.3071,0.4777,1.0e-04,26.89,0.34,3.5
1121,25.98,19.7847,251.6236,62.0054,0.4891,1.0e-04,,,6.4
1122,26.97,20.7920,244.6648,62.1771,0.4775,1.0e-04,,,6.5
1123,27.42,21.0898,211.1834,55.9974,0.4843,1.0e-04,,,5.3
1124,27.23,20.8560,223.3763,62.8255,0.4827,1.0e-04,,,3.5
1125,28.96,22.2988,228.6446,63.6683,0.4814,1.0e-04,,,3.5
1126,26.49,20.2168,250.9345,62.5408,0.4889,1.0e-04,,,3.5
1127,26.43,20.1611,253.0443,60.3424,0.4913,1.0e-04,,,5.3
1128,26.43,20.1323,218.7514,56.8505,0.4907,1.0e-04,,,3.5
1129,28.17,21.7393,243.8960,64.3900,0.4857,1.0e-04,,,3.5
1130,26.59,20.2017,276.7483,62.7500,0.4857,1.0e-04,26.59,0.30,3.5
1131,27.86,21.4863,232.1474,63.6849,0.4895,1.0e-04,,,6.1
1132,27.50,21.0327,233.1263,63.4193,0.4937,1.0e-04,,,3.5
1133,26.86,20.2979,262.6163,63.6141,0.4856,1.0e-04,,,3.5
1134,28.30,21.3818,266.4154,62.9225,0.5038,1.0e-04,,,3.5
1135,27.71,20.8540,231.8421,62.8099,0.5023,1.0e-04,,,3.5
1136,28.31,21.6401,234.8831,63.2175,0.4966,1.0e-04,,,3.5
1137,27.27,20.6792,229.0095,60.7318,0.4924,1.0e-04,,,3.5
1138,26.40,20.1729,217.8835,61.3641,0.4885,1.0e-04,,,3.5
1139,26.72,20.4756,209.2910,57.4701,0.4875,1.0e-04,,,3.5
1140,27.06,20.8179,219.3117,59.5443,0.4875,1.0e-04,27.29,0.37,3.5
1141,26.06,19.6792,200.8883,60.5109,0.4916,1.0e-04,,,3.5
1142,28.34,21.6265,211.7894,62.6425,0.4913,1.0e-04,,,3.5
1143,27.31,21.0591,236.5418,65.0443,0.4755,1.0e-04,,,3.5
1144,26.75,20.4795,234.1675,59.8179,0.4770,1.0e-04,,,3.5
1145,26.85,20.5474,228.7762,63.5978,0.4844,1.0e-04,,,3.5
1146,25.76,19.5298,252.4464,57.8523,0.4899,1.0e-04,,,6.1
1147,25.26,19.0835,230.2573,57.2301,0.4934,1.0e-04,,,3.5
1148,26.12,20.0249,253.4319,56.8940,0.4748,1.0e-04,,,3.5
1149,26.42,20.3457,247.2290,60.5462,0.4760,1.0e-04,,,3.5
1150,26.94,20.6816,215.8234,59.0365,0.4837,1.0e-04,26.85,0.35,3.5
1151,26.89,20.5068,212.6448,58.9348,0.4886,1.0e-04,,,3.5
1152,26.80,20.4648,191.4702,59.0326,0.4890,1.0e-04,,,3.5
1153,26.47,20.0732,212.4704,55.8234,0.4824,1.0e-04,,,3.5
1154,26.03,19.7612,200.8580,58.9484,0.4912,1.0e-04,,,3.5
1155,26.85,20.2808,203.8444,54.7038,0.4931,1.0e-04,,,3.5
1156,25.82,19.2773,212.0580,56.0795,0.4964,1.0e-04,,,3.5
1157,28.12,21.3901,201.8750,58.8950,0.4903,1.0e-04,,,3.5
1158,28.38,21.4580,223.4329,56.8800,0.4903,1.0e-04,,,3.5
1159,28.42,21.5459,191.8971,56.8275,0.4989,1.0e-04,,,3.5
1160,27.33,20.6499,231.3660,60.4531,0.4906,1.0e-04,27.33,0.36,3.5
1161,27.16,20.6313,204.5527,55.9740,0.4934,1.0e-04,,,3.5
1162,27.92,21.4380,216.7558,59.8802,0.4793,1.0e-04,,,3.5
1163,27.06,20.6982,198.0771,59.5208,0.4870,1.0e-04,,,5.2
1164,28.11,21.5454,202.4008,59.1950,0.4866,1.0e-04,,,3.5
1165,28.48,22.0522,239.9060,65.8675,0.4745,1.0e-04,,,5.1
1166,27.18,20.6875,210.1076,61.2057,0.4820,1.0e-04,,,3.5
1167,27.44,21.0322,223.6682,65.4453,0.4835,1.0e-04,,,3.5
1168,27.97,21.5400,231.9289,64.7475,0.4835,1.0e-04,,,3.5
1169,27.20,20.9204,251.7477,62.8828,0.4800,1.0e-04,,,3.5
1170,27.72,21.1782,250.7547,60.9453,0.4863,1.0e-04,26.88,0.36,3.5
1171,28.88,22.2388,221.0010,61.4425,0.4853,1.0e-04,,,3.5
1172,26.79,20.5293,224.3180,62.0516,0.4730,1.0e-04,,,3.5
1173,27.41,21.1650,225.6872,61.2083,0.4683,1.0e-04,,,3.5
1174,27.47,21.2778,232.5829,62.9740,0.4692,1.0e-04,,,3.5
1175,27.00,20.9360,245.4341,60.2135,0.4617,1.0e-04,,,6.4
1176,27.67,21.4551,238.0524,60.7344,0.4769,1.0e-04,,,3.5
1177,27.60,21.3530,202.8706,61.4974,0.4745,1.0e-04,,,3.5
1178,27.92,21.5415,220.2986,61.1575,0.4846,1.0e-04,,,3.5
1179,26.13,20.0278,236.0970,61.9429,0.4667,1.0e-04,,,3.5
1180,27.38,21.1245,233.2351,61.3464,0.4820,1.0e-04,26.17,0.29,5.2
1181,27.89,21.8218,246.7768,58.5547,0.4628,1.0e-04,,,3.5
1182,26.62,20.4482,227.2969,61.5326,0.4731,1.0e-04,,,3.5
1183,27.74,21.4595,244.7267,64.1224,0.4772,1.0e-04,,,3.5
1184,26.97,20.8438,271.9669,59.9062,0.4756,1.0e-04,,,3.5
1185,27.44,21.0249,243.2913,62.3203,0.4849,1.0e-04,,,3.5
1186,27.18,20.8740,226.6036,59.2786,0.4829,1.0e-04,,,6.0
1187,27.21,21.0327,254.9191,64.1849,0.4725,1.0e-04,,,3.5
1188,26.47,20.2773,244.7826,63.0163,0.4856,1.0e-04,,,3.5
1189,27.05,20.5830,226.8721,61.4141,0.4894,1.0e-04,,,3.5
1190,28.00,21.5815,225.8218,64.2325,0.4882,1.0e-04,27.02,0.37,3.5
1191,27.51,20.9771,243.0035,65.1146,0.4924,1.0e-04,,,3.5
1192,27.47,20.7388,257.7122,59.9766,0.4964,1.0e-04,,,3.5
1193,27.14,20.3647,221.7580,62.3151,0.4983,1.0e-04,,,3.5
1194,28.04,21.2349,235.8994,65.7875,0.4885,1.0e-04,,,3.5
1195,26.61,20.0215,227.1147,61.0598,0.4927,1.0e-04,,,3.5
1196,27.48,21.0835,209.6274,60.0755,0.4849,1.0e-04,,,3.5
1197,27.81,21.3994,222.3587,65.1745,0.4874,1.0e-04,,,3.5
1198,27.36,20.9771,248.0377,61.6354,0.4873,1.0e-04,,,3.5
1199,26.92,20.5908,256.9647,65.6380,0.4810,1.0e-04,,,3.5
1200,28.25,21.8110,221.6842,62.9575,0.4889,1.0e-04,26.14,0.31,3.5
1201,28.00,21.6299,230.4942,61.3675,0.4803,1.0e-04,,,3.6
1202,28.11,21.8569,231.6715,63.3000,0.4786,1.0e-04,,,3.5
1203,26.32,20.0820,255.5943,62.8424,0.4820,1.0e-04,,,3.5
1204,28.09,21.6963,225.9310,62.0725,0.4790,1.0e-04,,,3.5
1205,27.08,20.6694,218.5703,62.7526,0.4885,1.0e-04,,,3.5
1206,28.66,22.2881,217.4607,65.7475,0.4784,1.0e-04,,,3.5
1207,27.29,21.1387,257.8255,65.6953,0.4860,1.0e-04,,,3.5
1208,27.33,21.0449,251.0720,64.6406,0.4722,1.0e-04,,,3.5
1209,27.70,21.3066,247.7220,62.0443,0.4793,1.0e-04,,,6.0
1210,27.37,21.1748,249.4313,62.4089,0.4778,1.0e-04,26.07,0.29,3.5
1211,27.05,20.8979,229.6926,59.7370,0.4709,1.0e-04,,,3.5
1212,26.95,20.9922,233.8081,59.8958,0.4723,1.0e-04,,,3.5
1213,27.71,21.5801,217.9187,59.2161,0.4705,1.0e-04,,,3.5
1214,28.08,21.8315,220.0119,59.8325,0.4704,1.0e-04,,,3.5
1215,27.05,20.8657,204.7183,53.7891,0.4804,1.0e-04,,,3.5
1216,26.98,20.8721,213.9432,54.8047,0.4625,1.0e-04,,,3.5
1217,27.37,21.0825,216.9658,61.6042,0.4742,1.0e-04,,,3.5
1218,27.28,21.0513,220.4640,58.2604,0.4735,1.0e-04,,,3.5
1219,28.55,22.1211,200.6311,59.3750,0.4833,1.0e-04,,,3.5
1220,27.81,21.5083,215.7208,60.7005,0.4702,1.0e-04,26.66,0.35,3.5
1221,26.29,20.0234,206.3868,57.2174,0.4935,1.0e-04,,,3.5
1222,26.73,20.2520,210.4566,54.2120,0.4913,1.0e-04,,,6.0
1223,27.26,20.9297,183.1919,57.3880,0.4805,1.0e-04,,,3.5
1224,27.70,21.2646,192.6606,55.6953,0.4880,1.0e-04,,,3.5
1225,27.42,20.9839,200.2094,58.3776,0.4940,1.0e-04,,,5.2
1226,27.91,21.6191,192.8896,53.7900,0.4810,1.0e-04,,,3.5
1227,27.73,21.2671,200.0247,55.5990,0.4856,1.0e-04,,,3.5
1228,27.81,21.3970,204.6223,58.5521,0.4868,1.0e-04,,,3.5
1229,26.52,20.3433,207.2268,59.5924,0.4921,1.0e-04,,,3.5
1230,27.24,20.6328,225.1955,60.7161,0.4892,1.0e-04,26.10,0.34,3.5
1231,26.97,20.6099,204.1303,60.7812,0.4890,1.0e-04,,,3.5
1232,27.51,21.0498,215.5105,55.6641,0.4909,1.0e-04,,,3.5
1233,27.00,20.5596,192.3272,59.7708,0.4874,1.0e-04,,,3.5
1234,25.55,19.0703,212.2888,56.5966,0.4919,1.0e-04,,,3.5
1235,29.38,22.5576,201.3947,56.8245,0.4874,1.0e-04,,,3.5
1236,26.82,20.3662,197.9628,55.3234,0.4883,1.0e-04,,,3.5
1237,27.77,20.9922,172.1140,54.1016,0.4960,1.0e-04,,,3.5
1238,27.04,20.5142,199.2002,53.5156,0.4868,1.0e-04,,,3.5
1239,28.51,21.8667,176.3322,56.6550,0.4855,1.0e-04,,,3.5
1240,27.70,21.0566,184.0574,58.4271,0.4867,1.0e-04,26.82,0.37,3.5
1241,27.80,21.3218,202.7922,60.2839,0.4824,1.0e-04,,,3.5
1242,27.40,20.9966,210.8462,64.1823,0.4871,1.0e-04,,,3.5
1243,27.70,21.2114,240.2253,59.1719,0.4799,1.0e-04,,,3.5
1244,27.46,21.0957,220.5251,60.5964,0.4870,1.0e-04,,,3.5
1245,27.32,20.8013,211.5900,56.5651,0.4863,1.0e-04,,,3.5
1246,26.68,20.2930,229.2887,55.6386,0.4805,1.0e-04,,,6.0
1247,27.12,20.7915,212.6929,58.3906,0.4863,1.0e-04,,,3.5
1248,28.58,21.8687,200.2623,57.3275,0.4855,1.0e-04,,,3.5
1249,28.17,21.5503,229.3069,61.5575,0.4827,1.0e-04,,,3.5
1250,27.70,21.4399,215.4879,65.3646,0.4713,1.0e-04,25.75,0.33,3.5
1251,28.98,22.5161,214.9295,62.3702,0.4806,1.0e-04,,,3.5
1252,28.53,22.0576,204.0720,60.5900,0.4819,1.0e-04,,,3.5
1253,27.58,21.0259,205.0585,59.9870,0.4885,1.0e-04,,,3.5
1254,28.85,22.3135,237.1983,66.1200,0.4703,1.0e-04,,,3.5
1255,26.64,20.3662,239.5425,63.5924,0.4757,1.0e-04,,,3.5
1256,27.69,21.2427,215.0175,64.5260,0.4760,1.0e-04,,,3.5
1257,27.72,21.2539,221.3585,64.2552,0.4785,1.0e-04,,,3.5
1258,26.91,20.4756,237.1311,58.6467,0.4795,1.0e-04,,,3.5
1259,28.13,21.4331,222.7951,61.7000,0.4862,1.0e-04,,,3.5
1260,27.44,20.7290,212.8789,63.3932,0.4878,1.0e-04,27.58,0.40,3.5
1261,28.01,21.3984,201.0946,61.0125,0.4822,1.0e-04,,,3.5
1262,27.31,20.5815,209.7813,60.0156,0.4831,1.0e-04,,,3.5
1263,28.65,21.9419,228.6015,61.5950,0.4867,1.0e-04,,,3.5
1264,27.63,21.0073,212.7527,63.0443,0.4900,1.0e-04,,,3.5
1265,28.11,21.4263,201.6846,58.4975,0.4855,1.0e-04,,,3.5
1266,27.30,20.5371,195.6938,56.6589,0.4964,1.0e-04,,,3.5
1267,26.77,20.0684,222.7454,62.6630,0.4974,1.0e-04,,,3.5
1268,27.83,20.9692,230.1648,60.4974,0.4951,1.0e-04,,,3.5
1269,26.73,19.9321,227.2023,56.5571,0.4906,1.0e-04,,,3.5
1270,27.34,20.4082,213.3203,61.8021,0.4965,1.0e-04,28.20,0.46,3.5
1271,27.06,20.2881,221.3475,63.4714,0.4917,1.0e-04,,,3.5
1272,28.30,21.4307,231.8295,60.5775,0.4921,1.0e-04,,,6.1
1273,27.55,20.6812,209.1031,58.8542,0.4893,1.0e-04,,,3.5
1274,26.48,19.8491,224.0441,57.7364,0.4868,1.0e-04,,,5.1
1275,28.02,21.3062,210.3599,60.0775,0.4928,1.0e-04,,,3.5
1276,26.59,20.0659,215.1487,60.7609,0.4885,1.0e-04,,,3.5
1277,26.03,19.7212,175.4579,54.9511,0.4847,1.0e-04,,,3.5
1278,28.20,21.7539,208.1569,63.0100,0.4827,1.0e-04,,,3.5
1279,28.50,21.6016,213.5918,60.8625,0.4861,1.0e-04,,,3.5
1280,27.92,21.2578,203.4217,60.3411,0.4884,1.0e-04,27.52,0.35,3.5
1281,28.58,22.0010,211.7203,65.3925,0.4822,1.0e-04,,,5.2
1282,26.61,19.9932,241.9153,60.4076,0.4888,1.0e-04,,,3.5
1283,28.17,21.5269,216.6887,62.9650,0.4865,1.0e-04,,,3.5
1284,27.63,21.0273,223.1483,63.0339,0.4903,1.0e-04,,,3.5
1285,28.95,22.2510,208.6621,60.6875,0.4810,1.0e-04,,,3.5
1286,27.86,21.3193,234.2599,61.1667,0.4906,1.0e-04,,,3.5
1287,27.72,21.3608,223.8444,61.2552,0.4846,1.0e-04,,,6.0
1288,28.45,21.7422,232.1072,68.0275,0.4939,1.0e-04,,,3.5
1289,28.17,21.6401,206.4053,59.8175,0.4883,1.0e-04,,,3.5
1290,27.91,21.4727,232.1084,63.6225,0.4770,1.0e-04,25.87,0.29,3.5
1291,28.11,21.7856,222.4477,64.0125,0.4761,1.0e-04,,,3.5
1292,26.05,20.0718,227.4873,66.1005,0.4726,1.0e-04,,,3.5
1293,26.86,20.7148,238.8587,61.2609,0.4738,1.0e-04,,,3.5
1294,27.82,21.5303,215.8504,62.5156,0.4767,1.0e-04,,,3.5
1295,27.30,20.7544,217.7266,58.0807,0.4875,1.0e-04,,,3.5
1296,27.88,21.3042,221.2118,64.8880,0.4961,1.0e-04,,,3.5
1297,28.46,21.8125,231.3888,65.2575,0.4867,1.0e-04,,,3.5
1298,26.86,20.5073,234.9577,61.8913,0.4914,1.0e-04,,,3.5
1299,27.79,21.4233,230.6168,62.3750,0.4790,1.0e-04,,,3.5
1300,27.71,21.2939,253.4653,62.0859,0.4797,1.0e-04,26.80,0.32,3.5
1301,28.97,22.4062,201.7089,57.6875,0.4851,1.0e-04,,,3.5
1302,28.13,21.6807,210.3636,63.3750,0.4928,1.0e-04,,,6.0
1303,27.32,20.9155,235.1479,60.8828,0.4850,1.0e-04,,,3.5
1304,27.58,20.9556,201.9791,59.1458,0.4913,1.0e-04,,,3.5
1305,27.31,20.8262,213.2518,61.3906,0.4904,1.0e-04,,,3.5
1306,28.05,21.6919,190.1624,59.3700,0.4857,1.0e-04,,,3.5
1307,27.16,20.8687,211.7044,58.7865,0.4821,1.0e-04,,,3.5
1308,26.69,20.2515,208.7393,59.2826,0.4948,1.0e-04,,,3.5
1309,27.79,21.3345,191.2415,55.8073,0.4871,1.0e-04,,,3.5
1310,28.36,21.5088,195.7378,59.1600,0.4947,1.0e-04,27.77,0.44,3.5
1311,25.98,19.3857,244.0928,59.1712,0.5001,1.0e-04,,,3.5
1312,27.40,20.7026,204.8320,61.5234,0.4960,1.0e-04,,,3.5
1313,29.90,23.1108,206.4591,59.8606,0.4887,1.0e-04,,,3.5
1314,26.52,20.0693,214.0780,58.7228,0.4901,1.0e-04,,,3.5
1315,27.98,21.2734,205.2613,55.7025,0.4871,1.0e-04,,,3.5
1316,28.80,22.1084,196.8168,62.0775,0.4938,1.0e-04,,,3.5
1317,27.08,20.4253,203.1726,56.4036,0.5013,1.0e-04,,,3.5
1318,27.55,20.8735,173.9133,57.6276,0.5018,1.0e-04,,,3.5
1319,27.50,20.7642,221.1735,55.6328,0.4954,1.0e-04,,,3.5
1320,27.04,20.0771,180.0038,58.9245,0.4978,1.0e-04,27.67,0.51,3.5
1321,28.48,21.2817,201.5070,58.9100,0.4973,1.0e-04,,,3.5
1322,27.58,20.6626,196.9361,56.1693,0.4991,1.0e-04,,,5.1
1323,28.29,21.4136,194.6747,59.9975,0.4903,1.0e-04,,,3.5
1324,27.51,20.7314,217.3436,61.9661,0.4983,1.0e-04,,,3.5
1325,27.14,20.6323,195.6622,55.2266,0.4910,1.0e-04,,,3.5
1326,26.79,20.3828,201.7379,56.3995,0.4862,1.0e-04,,,3.5
1327,27.89,21.3721,193.7191,55.9870,0.4848,1.0e-04,,,3.5
1328,28.29,21.8384,188.1517,58.9375,0.4841,1.0e-04,,,3.5
1329,28.02,21.5264,184.0922,59.1650,0.4943,1.0e-04,,,3.5
1330,28.19,21.6133,195.9023,62.6750,0.4913,1.0e-04,27.41,0.36,3.5
1331,27.88,21.2754,192.3798,60.1797,0.4962,1.0e-04,,,3.5
1332,28.45,21.7788,216.8819,63.6175,0.4936,1.0e-04,,,3.5
1333,27.69,21.0532,219.2641,65.6510,0.4939,1.0e-04,,,3.5
1334,25.77,19.3457,239.8970,63.6392,0.4978,1.0e-04,,,3.5
1335,27.84,21.1465,228.2987,60.6042,0.4881,1.0e-04,,,6.1
1336,27.07,20.4307,213.6538,57.5286,0.4944,1.0e-04,,,3.6
1337,26.92,20.3950,206.1912,54.9375,0.4912,1.0e-04,,,3.6
1338,26.64,20.3066,206.3348,55.3859,0.4829,1.0e-04,,,3.5
1339,27.63,21.0630,196.6120,60.8438,0.4876,1.0e-04,,,3.5
1340,28.55,21.9834,188.2711,62.4625,0.4821,1.0e-04,26.58,0.34,3.5
1341,27.40,20.9854,207.1340,63.2135,0.4821,1.0e-04,,,3.6
1342,27.26,20.7466,229.3839,60.0651,0.4828,1.0e-04,,,3.6
1343,26.66,20.4971,209.0912,59.1685,0.4803,1.0e-04,,,3.6
1344,26.66,20.5044,216.3207,59.9837,0.4727,1.0e-04,,,3.5
1345,27.21,20.9478,220.9979,60.8802,0.4737,1.0e-04,,,3.6
1346,26.69,20.5420,243.4169,57.4783,0.4713,1.0e-04,,,3.5
1347,28.11,21.7451,223.9830,61.6975,0.4725,1.0e-04,,,3.5
1348,27.73,21.3408,213.8608,60.2526,0.4807,1.0e-04,,,3.5
1349,28.22,21.6709,203.9391,64.1950,0.4778,1.0e-04,,,3.6
1350,25.77,19.6724,231.4406,62.0369,0.4769,1.0e-04,26.87,0.36,3.5
1351,27.85,21.3560,220.5668,59.6927,0.4901,1.0e-04,,,3.5
1352,26.73,20.1909,216.6266,62.6359,0.4926,1.0e-04,,,3.5
1353,28.49,21.9443,216.5164,61.1250,0.4858,1.0e-04,,,3.5
1354,26.67,20.3350,209.9177,57.4293,0.4813,1.0e-04,,,3.5
1355,27.07,20.7241,246.5667,59.8880,0.4802,1.0e-04,,,3.5
1356,27.44,20.9683,210.7945,57.6979,0.4859,1.0e-04,,,3.5
1357,27.29,20.7998,215.3603,60.7161,0.4854,1.0e-04,,,3.5
1358,28.19,21.7153,203.8489,62.3625,0.4854,1.0e-04,,,3.6
1359,26.69,20.4048,227.2304,59.7880,0.4890,1.0e-04,,,3.5
1360,27.87,21.3789,208.4750,64.6719,0.4858,1.0e-04,27.83,0.39,3.6
1361,26.68,20.1875,216.2896,64.5163,0.4942,1.0e-04,,,3.6
1362,26.26,19.9238,228.6057,62.3641,0.4853,1.0e-04,,,3.5
1363,26.52,19.9966,237.0265,59.9293,0.4928,1.0e-04,,,3.5
1364,26.57,20.1338,220.6287,60.8723,0.4983,1.0e-04,,,3.5
1365,27.54,21.1572,248.3231,66.3906,0.4881,1.0e-04,,,5.2
1366,27.16,20.8975,217.3330,61.4349,0.4752,1.0e-04,,,3.5
1367,27.15,20.9189,219.8096,60.9323,0.4817,1.0e-04,,,3.5
1368,27.65,21.2012,198.6867,61.2031,0.4889,1.0e-04,,,3.5
1369,27.17,20.8418,207.8086,61.0703,0.4791,1.0e-04,,,3.5
1370,28.26,21.8237,213.8066,64.2425,0.4889,1.0e-04,26.98,0.35,3.5
1371,27.29,20.9072,221.3711,59.0234,0.4851,1.0e-04,,,3.5
1372,28.34,21.7031,199.2114,58.8725,0.4931,1.0e-04,,,3.6
1373,27.84,21.2773,182.6400,56.6016,0.4927,1.0e-04,,,3.5
1374,27.06,20.7046,210.4195,58.9766,0.4858,1.0e-04,,,3.5
1375,27.58,21.3677,203.5231,58.3672,0.4790,1.0e-04,,,3.5
1376,28.90,22.6201,197.0066,56.6731,0.4775,1.0e-04,,,3.6
1377,28.27,22.1445,210.3570,62.5150,0.4675,1.0e-04,,,3.6
1378,28.47,22.3804,239.9552,59.3975,0.4753,1.0e-04,,,3.5
1379,26.92,20.7563,208.6914,60.9323,0.4765,1.0e-04,,,3.5
1380,28.45,22.0620,195.9101,59.0800,0.4759,1.0e-04,26.47,0.31,3.5
1381,26.42,20.3335,216.1375,60.9321,0.4782,1.0e-04,,,3.5
1382,26.91,20.6133,213.4461,63.1957,0.4813,1.0e-04,,,6.2
1383,27.39,21.0928,234.9100,63.6797,0.4731,1.0e-04,,,3.5
1384,28.53,22.0649,220.9114,64.6375,0.4718,1.0e-04,,,3.5
1385,27.26,20.9717,242.0675,62.2005,0.4814,1.0e-04,,,3.5
1386,28.26,21.4897,192.3568,63.3650,0.4971,1.0e-04,,,3.5
1387,27.71,21.0068,234.2650,57.7214,0.4899,1.0e-04,,,3.5
1388,27.39,20.8022,204.6523,54.0990,0.4947,1.0e-04,,,5.3
1389,27.71,21.3076,187.7533,58.8620,0.4812,1.0e-04,,,3.6
1390,27.87,21.3486,204.9385,56.0365,0.4838,1.0e-04,27.09,0.37,3.5
1391,27.64,21.1782,216.3753,58.4948,0.4872,1.0e-04,,,3.5
1392,27.18,20.5913,178.9519,58.8021,0.4945,1.0e-04,,,3.5
1393,26.74,20.3525,222.6606,55.8859,0.4890,1.0e-04,,,3.5
1394,26.88,20.6211,182.9800,51.7391,0.4725,1.0e-04,,,3.5
