epoch,train_total,train_loss,train_acc,train_death_prec,train_death_rec,train_death_f1,val_total,val_loss,val_acc,val_death_prec,val_death_rec,val_death_f1,gap,lr,time_s,fsq_train_total,train_recon,fsq_val_total,val_recon,fsq_gap,encoder_grad_rms,transformer_grad_rms,fsq_lr,train_code_usage_pct,train_code_ppl_pct,val_code_usage_pct,val_code_ppl_pct
26,1.669077,1.669077,0.5365,0.0000,0.0000,0.0000,1.574024,1.574024,0.5689,0.0000,0.0000,0.0000,-0.0951,3.6e-03,198.0,16.213788,16.213788,16.829416,16.829416,0.6156,1.575446e+01,8.380461e-02,8.9e-04,100.00,64.41,100.00,56.28
27,1.643290,1.643290,0.5420,0.0000,0.0000,0.0000,1.539596,1.539596,0.5707,0.0000,0.0000,0.0000,-0.1037,3.5e-03,196.8,15.926517,15.926517,17.660376,17.660376,1.7339,1.417454e+01,7.346249e-02,8.8e-04,100.00,62.78,100.00,49.97
28,1.625620,1.625620,0.5473,0.0000,0.0000,0.0000,1.548988,1.548988,0.5699,0.0000,0.0000,0.0000,-0.0766,3.5e-03,197.1,15.811684,15.811684,16.237809,16.237809,0.4261,1.450748e+01,6.694195e-02,8.7e-04,100.00,62.57,100.00,55.31
29,1.615194,1.615194,0.5473,0.0000,0.0000,0.0000,1.523181,1.523181,0.5691,0.0000,0.0000,0.0000,-0.0920,3.4e-03,197.1,15.551422,15.551422,15.258800,15.258800,-0.2926,1.435431e+01,6.484648e-02,8.6e-04,100.00,61.16,100.00,53.07
30,1.645432,1.645432,0.5338,0.0000,0.0000,0.0000,1.575154,1.575154,0.5617,0.0000,0.0000,0.0000,-0.0703,3.4e-03,197.1,15.056973,15.056973,15.712871,15.712871,0.6559,1.434180e+01,6.530588e-02,8.5e-04,100.00,60.86,100.00,62.52
31,1.612736,1.612736,0.5412,0.0000,0.0000,0.0000,1.554814,1.554814,0.5571,0.0000,0.0000,0.0000,-0.0579,3.3e-03,196.7,14.828346,14.828346,16.062614,16.062614,1.2343,1.376301e+01,6.202006e-02,8.3e-04,100.00,59.83,100.00,56.77
32,1.598466,1.598466,0.5422,0.0000,0.0000,0.0000,1.451926,1.451926,0.5704,0.0000,0.0000,0.0000,-0.1465,3.3e-03,197.1,14.638131,14.638131,14.811728,14.811728,0.1736,1.397648e+01,6.366976e-02,8.2e-04,100.00,59.73,100.00,48.90
33,1.601690,1.601690,0.5356,0.0000,0.0000,0.0000,1.516857,1.516857,0.5597,0.0000,0.0000,0.0000,-0.0848,3.2e-03,196.4,14.084656,14.084656,14.505997,14.505997,0.4213,1.318468e+01,5.408272e-02,8.1e-04,100.00,59.00,100.00,57.91
34,1.637955,1.637955,0.5251,0.0000,0.0000,0.0000,1.521965,1.521965,0.5531,0.0000,0.0000,0.0000,-0.1160,3.2e-03,196.3,13.914932,13.914932,13.722386,13.722386,-0.1925,1.305027e+01,5.550523e-02,8.0e-04,100.00,60.25,100.00,53.01
35,1.628425,1.628425,0.5250,0.2500,0.0001,0.0001,1.535454,1.535454,0.5519,0.0000,0.0000,0.0000,-0.0930,3.1e-03,196.4,13.326875,13.326875,14.680214,14.680214,1.3533,1.294887e+01,5.311048e-02,7.8e-04,100.00,57.99,100.00,54.75
36,1.624890,1.624890,0.5222,0.3750,0.0002,0.0004,1.513278,1.513278,0.5527,0.0000,0.0000,0.0000,-0.1116,3.1e-03,197.6,13.351149,13.351149,12.402802,12.402802,-0.9483,1.306912e+01,5.318997e-02,7.7e-04,100.00,55.86,100.00,54.02
37,1.612324,1.612324,0.5236,0.0000,0.0000,0.0000,1.502496,1.502496,0.5522,0.0000,0.0000,0.0000,-0.1098,3.0e-03,196.9,12.598568,12.598568,12.353954,12.353954,-0.2446,1.275834e+01,5.294404e-02,7.6e-04,100.00,56.49,100.00,51.68
38,1.618502,1.618502,0.5218,0.2222,0.0001,0.0003,1.539596,1.539596,0.5404,0.0000,0.0000,0.0000,-0.0789,3.0e-03,197.0,12.280116,12.280116,13.997185,13.997185,1.7171,1.232318e+01,4.858465e-02,7.4e-04,100.00,58.15,100.00,51.31
39,1.621686,1.621686,0.5176,0.1250,0.0001,0.0001,1.459566,1.459566,0.5498,0.0000,0.0000,0.0000,-0.1621,2.9e-03,197.0,12.126140,12.126140,11.317500,11.317500,-0.8086,1.264285e+01,5.188776e-02,7.3e-04,100.00,57.38,100.00,50.03
40,1.614952,1.614952,0.5143,0.4118,0.0014,0.0028,1.549117,1.549117,0.5317,0.0000,0.0000,0.0000,-0.0658,2.9e-03,197.0,11.664976,11.664976,12.079803,12.079803,0.4148,1.234682e+01,5.256784e-02,7.2e-04,100.00,56.53,100.00,50.81
41,1.623158,1.623158,0.5094,0.3250,0.0009,0.0018,1.561900,1.561900,0.5280,0.0000,0.0000,0.0000,-0.0613,2.8e-03,197.8,11.268977,11.268977,15.263688,15.263688,3.9947,1.230561e+01,4.904071e-02,7.0e-04,100.00,55.32,100.00,55.27
42,1.632059,1.632059,0.5065,0.5128,0.0014,0.0027,1.537092,1.537092,0.5297,0.0000,0.0000,0.0000,-0.0950,2.7e-03,197.0,11.097855,11.097855,11.643452,11.643452,0.5456,1.161279e+01,5.194910e-02,6.9e-04,100.00,54.58,100.00,51.93
43,1.618139,1.618139,0.5085,0.4483,0.0009,0.0018,1.479970,1.479970,0.5417,0.0000,0.0000,0.0000,-0.1382,2.7e-03,196.9,10.940184,10.940184,10.342406,10.342406,-0.5978,1.165198e+01,4.920433e-02,6.7e-04,100.00,53.92,100.00,44.71
44,1.596906,1.596906,0.5101,0.4231,0.0015,0.0030,1.502354,1.502354,0.5330,0.0000,0.0000,0.0000,-0.0946,2.6e-03,196.6,10.678941,10.678941,10.114562,10.114562,-0.5644,1.181434e+01,5.447870e-02,6.6e-04,100.00,51.40,100.00,47.73
45,1.618989,1.618989,0.5049,0.4143,0.0039,0.0077,1.571818,1.571818,0.5203,1.0000,0.0024,0.0049,-0.0472,2.6e-03,196.9,10.548339,10.548339,11.595290,11.595290,1.0470,1.134033e+01,4.842838e-02,6.4e-04,100.00,51.63,100.00,52.48
46,1.622435,1.622435,0.5046,0.4919,0.0062,0.0122,1.499276,1.499276,0.5352,0.6000,0.0073,0.0145,-0.1232,2.5e-03,196.9,10.473150,10.473150,11.255736,11.255736,0.7826,1.136759e+01,5.285104e-02,6.3e-04,100.00,51.09,100.00,49.37
47,1.606317,1.606317,0.5074,0.5328,0.0149,0.0290,1.541246,1.541246,0.5254,0.1316,0.0122,0.0223,-0.0651,2.4e-03,197.8,10.137762,10.137762,12.482125,12.482125,2.3444,1.081683e+01,4.952693e-02,6.1e-04,100.00,51.64,100.00,47.13
48,1.590518,1.590518,0.5092,0.5169,0.0177,0.0343,1.491777,1.491777,0.5321,0.2353,0.0195,0.0360,-0.0987,2.4e-03,196.7,9.947598,9.947598,9.558600,9.558600,-0.3890,1.051310e+01,4.829742e-02,6.0e-04,100.00,49.52,100.00,47.85
49,1.620619,1.620619,0.5014,0.5099,0.0176,0.0341,1.493089,1.493089,0.5298,0.1579,0.0073,0.0140,-0.1275,2.3e-03,196.8,9.829367,9.829367,11.299915,11.299915,1.4705,1.056289e+01,4.899218e-02,5.8e-04,100.00,50.06,100.00,41.09
50,1.608058,1.608058,0.5048,0.4773,0.0165,0.0318,1.524728,1.524728,0.5241,0.2857,0.0244,0.0449,-0.0833,2.3e-03,196.8,9.722999,9.722999,9.541456,9.541456,-0.1815,1.018190e+01,4.596026e-02,5.6e-04,100.00,48.94,100.00,47.29
51,1.601594,1.601594,0.5061,0.5402,0.0167,0.0324,1.487571,1.487571,0.5331,0.1667,0.0098,0.0184,-0.1140,2.2e-03,329.2,9.636708,9.636708,8.951489,8.951489,-0.6852,1.040207e+01,2.275067e-02,5.5e-04,100.00,49.52,100.00,47.80
52,1.636997,1.636997,0.4994,0.4903,0.0174,0.0336,1.521473,1.521473,0.5253,0.2353,0.0488,0.0808,-0.1155,2.1e-03,204.2,11.937423,11.937423,10.184539,10.184539,-1.7529,1.695934e+01,5.804724e-02,5.3e-04,100.00,50.29,100.00,45.68
53,1.601879,1.601879,0.5067,0.5434,0.0247,0.0473,1.456542,1.456542,0.5395,0.2692,0.0341,0.0606,-0.1453,2.1e-03,196.9,9.762601,9.762601,9.612868,9.612868,-0.1497,1.013623e+01,4.598516e-02,5.2e-04,100.00,48.79,100.00,44.13
54,1.599402,1.599402,0.5059,0.5181,0.0292,0.0553,1.502916,1.502916,0.5338,0.2222,0.0244,0.0440,-0.0965,2.0e-03,197.4,9.490325,9.490325,9.278269,9.278269,-0.2121,1.048421e+01,4.491613e-02,5.0e-04,100.00,48.36,100.00,47.35
55,1.588373,1.588373,0.5066,0.5136,0.0295,0.0559,1.530728,1.530728,0.5187,0.3333,0.0024,0.0048,-0.0576,1.9e-03,197.6,9.403588,9.403588,9.022624,9.022624,-0.3810,9.802289e+00,4.511893e-02,4.9e-04,100.00,46.64,100.00,45.96
56,1.593671,1.593671,0.5070,0.5316,0.0338,0.0636,1.483909,1.483909,0.5314,0.5000,0.0098,0.0191,-0.1098,1.9e-03,198.2,9.349507,9.349507,9.182479,9.182479,-0.1670,9.485591e+00,4.247808e-02,4.7e-04,100.00,46.80,100.00,45.18
57,1.586993,1.586993,0.5071,0.5392,0.0453,0.0835,1.530722,1.530722,0.5174,0.2500,0.0049,0.0096,-0.0563,1.8e-03,197.5,9.130692,9.130692,8.669264,8.669264,-0.4614,9.604158e+00,4.304870e-02,4.5e-04,100.00,46.25,100.00,46.28
58,1.585424,1.585424,0.5061,0.5609,0.0424,0.0789,1.443766,1.443766,0.5395,0.2432,0.0659,0.1036,-0.1417,1.8e-03,197.5,9.286738,9.286738,8.894694,8.894694,-0.3920,9.851853e+00,4.488377e-02,4.4e-04,100.00,47.41,100.00,44.41
59,1.580963,1.580963,0.5059,0.5407,0.0545,0.0990,1.483321,1.483321,0.5231,0.2576,0.0415,0.0714,-0.0976,1.7e-03,197.5,9.200049,9.200049,9.400962,9.400962,0.2009,9.827195e+00,4.334615e-02,4.2e-04,100.00,47.61,100.00,41.05
60,1.589407,1.589407,0.5052,0.5580,0.0518,0.0948,1.535471,1.535471,0.5172,0.3902,0.0780,0.1301,-0.0539,1.6e-03,197.5,9.009203,9.009203,9.613686,9.613686,0.6045,9.514090e+00,4.232126e-02,4.1e-04,100.00,48.05,100.00,46.95
61,1.531291,1.531291,0.5188,0.5471,0.0564,0.1022,1.395335,1.395335,0.5539,0.3175,0.0488,0.0846,-0.1360,1.6e-03,198.3,8.876056,8.876056,8.821413,8.821413,-0.0546,9.495192e+00,4.166997e-02,3.9e-04,100.00,46.19,100.00,40.32
62,1.508388,1.508388,0.5236,0.5665,0.0595,0.1077,1.448665,1.448665,0.5365,0.3129,0.1122,0.1652,-0.0597,1.5e-03,197.5,8.697879,8.697879,8.786288,8.786288,0.0884,9.152579e+00,4.273441e-02,3.8e-04,100.00,44.13,100.00,41.55
63,1.544034,1.544034,0.5165,0.5769,0.0675,0.1209,1.504799,1.504799,0.5281,0.3425,0.0610,0.1035,-0.0392,1.5e-03,197.4,8.705369,8.705369,8.823207,8.823207,0.1178,9.070625e+00,4.183125e-02,3.6e-04,100.00,45.76,100.00,47.83
64,1.517248,1.517248,0.5226,0.5788,0.0896,0.1551,1.364108,1.364108,0.5514,0.3032,0.1634,0.2124,-0.1531,1.4e-03,197.6,8.628069,8.628069,9.332918,9.332918,0.7048,8.950025e+00,4.198824e-02,3.5e-04,100.00,45.77,100.00,39.57
65,1.504032,1.504032,0.5220,0.5764,0.0947,0.1627,1.377844,1.377844,0.5472,0.4727,0.0634,0.1118,-0.1262,1.3e-03,197.4,8.449832,8.449832,8.338928,8.338928,-0.1109,8.634313e+00,3.862189e-02,3.3e-04,100.00,43.94,100.00,37.61
66,1.513123,1.513123,0.5187,0.5801,0.1094,0.1841,1.437981,1.437981,0.5397,0.3968,0.1220,0.1866,-0.0751,1.3e-03,197.2,8.355846,8.355846,8.923540,8.923540,0.5677,8.860436e+00,4.159697e-02,3.2e-04,100.00,44.87,100.00,45.21
67,1.486983,1.486983,0.5249,0.6019,0.1145,0.1924,1.382387,1.382387,0.5517,0.4839,0.0366,0.0680,-0.1046,1.2e-03,198.3,8.293820,8.293820,8.102591,8.102591,-0.1912,9.015427e+00,3.965948e-02,3.1e-04,100.00,44.13,100.00,41.62
68,1.473820,1.473820,0.5287,0.6005,0.1123,0.1892,1.403479,1.403479,0.5508,0.4037,0.1073,0.1696,-0.0703,1.2e-03,197.5,8.263834,8.263834,8.484758,8.484758,0.2209,8.516072e+00,4.013904e-02,2.9e-04,100.00,43.58,100.00,41.89
69,1.471340,1.471340,0.5303,0.5734,0.1292,0.2109,1.293784,1.293784,0.5781,0.3506,0.1488,0.2089,-0.1776,1.1e-03,197.5,8.316087,8.316087,8.340612,8.340612,0.0245,8.841408e+00,3.885628e-02,2.8e-04,100.00,44.87,100.00,39.84
70,1.439010,1.439010,0.5376,0.5897,0.1238,0.2046,1.368592,1.368592,0.5561,0.3089,0.0927,0.1426,-0.0704,1.1e-03,197.5,8.177716,8.177716,8.087759,8.087759,-0.0900,8.366871e+00,3.698136e-02,2.7e-04,100.00,43.83,100.00,41.23
71,1.468577,1.468577,0.5288,0.5936,0.1221,0.2025,1.362688,1.362688,0.5506,0.3733,0.1366,0.2000,-0.1059,1.0e-03,197.7,8.103291,8.103291,8.069811,8.069811,-0.0335,8.415213e+00,3.560889e-02,2.5e-04,100.00,44.01,100.00,37.75
72,1.437430,1.437430,0.5353,0.5997,0.1315,0.2157,1.367221,1.367221,0.5502,0.3876,0.1220,0.1855,-0.0702,9.6e-04,197.5,8.068725,8.068725,7.728138,7.728138,-0.3406,8.173971e+00,3.596147e-02,2.4e-04,100.00,42.04,100.00,40.73
73,1.431163,1.431163,0.5365,0.6290,0.1353,0.2227,1.342040,1.342040,0.5566,0.3636,0.1854,0.2456,-0.0891,9.1e-04,198.1,7.851836,7.851836,8.446488,8.446488,0.5947,7.984511e+00,3.758509e-02,2.3e-04,100.00,41.99,100.00,37.82
74,1.401619,1.401619,0.5413,0.6096,0.1342,0.2199,1.367683,1.367683,0.5550,0.4000,0.1561,0.2246,-0.0339,8.6e-04,197.0,7.902521,7.902521,7.719497,7.719497,-0.1830,8.016934e+00,3.811120e-02,2.2e-04,100.00,41.01,100.00,43.01
75,1.420662,1.420662,0.5375,0.6091,0.1434,0.2322,1.331947,1.331947,0.5581,0.4595,0.1244,0.1958,-0.0887,8.1e-04,197.0,7.797312,7.797312,7.725739,7.725739,-0.0716,7.959345e+00,3.604115e-02,2.0e-04,100.00,41.89,100.00,36.09
76,1.412911,1.412911,0.5388,0.6165,0.1553,0.2481,1.273287,1.273287,0.5724,0.4020,0.1951,0.2627,-0.1396,7.7e-04,197.0,7.798621,7.798621,7.258982,7.258982,-0.5396,7.824841e+00,3.489370e-02,1.9e-04,100.00,41.11,100.00,36.56
77,1.345768,1.345768,0.5523,0.6213,0.1764,0.2748,1.289770,1.289770,0.5647,0.4884,0.1024,0.1694,-0.0560,7.2e-04,197.7,7.614573,7.614573,7.292464,7.292464,-0.3221,7.482546e+00,3.557008e-02,1.8e-04,100.00,37.30,100.00,35.61
78,1.380264,1.380264,0.5457,0.6230,0.1787,0.2778,1.262855,1.262855,0.5699,0.4930,0.0854,0.1455,-0.1174,6.8e-04,197.4,7.554400,7.554400,7.102850,7.102850,-0.4515,7.071882e+00,3.412959e-02,1.7e-04,100.00,39.55,100.00,35.68
79,1.366259,1.366259,0.5478,0.6285,0.1730,0.2714,1.247424,1.247424,0.5741,0.4891,0.1634,0.2450,-0.1188,6.4e-04,197.4,7.501902,7.501902,6.967963,6.967963,-0.5339,7.086360e+00,3.562882e-02,1.6e-04,100.00,38.66,99.36,35.29
80,1.362299,1.362299,0.5478,0.6327,0.1905,0.2928,1.266965,1.266965,0.5725,0.4604,0.1561,0.2332,-0.0953,6.0e-04,197.1,7.414443,7.414443,6.886409,6.886409,-0.5280,6.870497e+00,3.296871e-02,1.5e-04,100.00,38.14,100.00,36.87
81,1.354427,1.354427,0.5509,0.6359,0.2077,0.3131,1.282373,1.282373,0.5697,0.5273,0.1415,0.2231,-0.0721,5.6e-04,197.0,7.293244,7.293244,6.889407,6.889407,-0.4038,6.716538e+00,3.165861e-02,1.4e-04,100.00,38.38,100.00,37.21
82,1.370388,1.370388,0.5480,0.6485,0.2161,0.3241,1.284913,1.284913,0.5629,0.3903,0.2561,0.3093,-0.0855,5.3e-04,197.6,7.312113,7.312113,6.980519,6.980519,-0.3316,6.973201e+00,3.165482e-02,1.3e-04,100.00,39.59,100.00,35.28
83,1.362048,1.362048,0.5484,0.6520,0.2253,0.3348,1.262282,1.262282,0.5721,0.4055,0.2146,0.2807,-0.0998,4.9e-04,197.0,7.261933,7.261933,6.765594,6.765594,-0.4963,6.866688e+00,3.340595e-02,1.2e-04,100.00,37.87,100.00,36.90
84,1.362233,1.362233,0.5502,0.6490,0.2213,0.3301,1.335301,1.335301,0.5598,0.5091,0.1366,0.2154,-0.0269,4.6e-04,196.9,7.252260,7.252260,6.730723,6.730723,-0.5215,6.721500e+00,3.074696e-02,1.1e-04,100.00,40.91,100.00,43.47
85,1.370664,1.370664,0.5484,0.6496,0.2220,0.3309,1.313946,1.313946,0.5623,0.3571,0.3171,0.3359,-0.0567,4.3e-04,196.9,7.185671,7.185671,6.757135,6.757135,-0.4285,6.524984e+00,3.044591e-02,1.1e-04,100.00,41.33,100.00,42.08
86,1.342701,1.342701,0.5530,0.6487,0.2219,0.3307,1.285112,1.285112,0.5678,0.4000,0.2732,0.3246,-0.0576,4.0e-04,197.2,7.114318,7.114318,6.650138,6.650138,-0.4642,6.301992e+00,2.963462e-02,1.0e-04,100.00,38.60,100.00,38.07
87,1.389498,1.389498,0.5420,0.6620,0.2244,0.3351,1.263671,1.263671,0.5703,0.3738,0.2780,0.3189,-0.1258,3.7e-04,197.7,7.101530,7.101530,6.650597,6.650597,-0.4509,6.567938e+00,3.078662e-02,9.3e-05,100.00,39.28,100.00,33.93
88,1.387808,1.387808,0.5427,0.6719,0.2346,0.3478,1.301056,1.301056,0.5727,0.3155,0.3024,0.3088,-0.0868,3.5e-04,197.0,7.103234,7.103234,6.828720,6.828720,-0.2745,6.560748e+00,3.063253e-02,8.7e-05,100.00,41.26,100.00,40.10
89,1.353575,1.353575,0.5497,0.6679,0.2238,0.3353,1.288208,1.288208,0.5671,0.3866,0.2244,0.2840,-0.0654,3.2e-04,197.0,7.092904,7.092904,6.576465,6.576465,-0.5164,6.586133e+00,3.294092e-02,8.1e-05,100.00,38.86,100.00,38.66
90,1.359800,1.359800,0.5498,0.6746,0.2457,0.3602,1.302492,1.302492,0.5644,0.5075,0.1659,0.2500,-0.0573,3.0e-04,197.0,7.040004,7.040004,6.618494,6.618494,-0.4215,6.254374e+00,2.874120e-02,7.6e-05,100.00,38.71,100.00,37.95
91,1.336225,1.336225,0.5539,0.6554,0.2584,0.3707,1.277828,1.277828,0.5696,0.3471,0.3073,0.3260,-0.0584,2.8e-04,197.0,6.964347,6.964347,6.424379,6.424379,-0.5400,5.989240e+00,2.725981e-02,7.1e-05,100.00,38.25,100.00,40.05
92,1.392615,1.392615,0.5425,0.6645,0.2432,0.3561,1.290918,1.290918,0.5668,0.4655,0.1976,0.2774,-0.1017,2.7e-04,197.6,7.000839,7.000839,6.543542,6.543542,-0.4573,6.214762e+00,2.771522e-02,6.7e-05,100.00,41.35,100.00,37.49
93,1.382722,1.382722,0.5458,0.6837,0.2517,0.3679,1.326126,1.326126,0.5629,0.4930,0.1707,0.2536,-0.0566,2.5e-04,197.0,7.000882,7.000882,6.564918,6.564918,-0.4360,6.361746e+00,2.701087e-02,6.3e-05,100.00,41.89,100.00,44.54
94,1.351005,1.351005,0.5510,0.6664,0.2681,0.3824,1.290523,1.290523,0.5657,0.4060,0.2317,0.2950,-0.0605,2.4e-04,197.0,6.973836,6.973836,6.387357,6.387357,-0.5865,6.122121e+00,2.849338e-02,5.9e-05,100.00,38.54,100.00,39.19
