iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
345,25.90,20.4449,23.3795,21.6560,0.3357,1.0e-04,,,10.2
346,24.22,18.9195,22.6932,21.7735,0.3444,1.0e-04,,,10.2
347,24.53,19.1430,23.6597,22.1186,0.3429,1.0e-04,,,10.2
348,25.15,19.7000,23.3049,21.7157,0.3367,1.0e-04,,,10.2
349,25.30,19.8582,23.3999,21.8266,0.3379,1.0e-04,,,10.2
350,23.79,18.4461,22.8056,22.0790,0.3446,1.0e-04,24.94,0.34,10.2
351,25.78,20.2988,23.7872,21.9827,0.3424,1.0e-04,,,10.2
352,24.29,19.0211,23.3572,22.2680,0.3467,1.0e-04,,,10.2
353,24.87,19.4910,24.8582,22.5353,0.3442,1.0e-04,,,10.2
354,24.94,19.5715,23.8659,22.2808,0.3533,1.0e-04,,,10.2
355,24.98,19.6180,23.4791,22.0432,0.3455,1.0e-04,,,10.2
356,25.82,20.3625,24.9134,22.2210,0.3449,1.0e-04,,,10.2
357,24.64,19.2387,23.8078,22.3047,0.3508,1.0e-04,,,10.2
358,24.73,19.2570,23.7795,22.5330,0.3492,1.0e-04,,,10.2
359,24.91,19.4379,24.5854,22.1595,0.3514,1.0e-04,,,10.2
360,24.45,19.0008,22.6558,21.5887,0.3550,1.0e-04,25.11,0.36,10.2
361,24.38,19.0160,23.1647,21.8140,0.3506,1.0e-04,,,10.2
362,24.80,19.3848,22.0065,21.6667,0.3532,1.0e-04,,,10.2
363,25.42,19.9461,24.2363,22.0198,0.3554,1.0e-04,,,10.2
364,26.23,20.6434,23.0057,21.9356,0.3594,1.0e-04,,,10.2
365,25.01,19.5609,23.7794,22.0927,0.3519,1.0e-04,,,10.2
366,25.63,20.1363,24.7379,21.8663,0.3590,1.0e-04,,,10.2
367,25.51,20.0367,23.8842,22.1188,0.3554,1.0e-04,,,10.2
368,25.74,20.2660,24.3669,22.0941,0.3579,1.0e-04,,,10.2
369,25.79,20.3559,24.3682,22.0399,0.3616,1.0e-04,,,10.2
370,25.61,20.1438,23.7447,22.1365,0.3680,1.0e-04,25.11,0.36,10.2
371,25.53,20.0527,24.0677,21.7655,0.3636,1.0e-04,,,10.2
372,24.62,19.1973,22.6913,22.1955,0.3589,1.0e-04,,,10.2
373,24.30,18.9387,22.2103,21.8725,0.3579,1.0e-04,,,10.2
374,25.62,20.1375,23.3215,21.7360,0.3657,1.0e-04,,,10.2
375,24.03,18.6672,22.3462,22.0725,0.3681,1.0e-04,,,10.2
376,24.72,19.3398,21.1948,21.7024,0.3580,1.0e-04,,,10.2
377,24.57,19.1562,23.4398,21.9685,0.3580,1.0e-04,,,10.2
378,25.56,20.1637,23.2150,21.7164,0.3589,1.0e-04,,,10.2
379,24.06,18.7223,21.3008,21.6214,0.3649,1.0e-04,,,10.2
380,25.13,19.7039,23.1047,21.9907,0.3698,1.0e-04,24.99,0.36,10.2
381,24.33,18.9547,22.8351,22.1014,0.3639,1.0e-04,,,10.2
382,24.72,19.3121,23.7917,22.1510,0.3644,1.0e-04,,,10.2
383,24.61,19.2309,23.2709,21.8723,0.3637,1.0e-04,,,10.2
384,25.64,20.1113,24.6513,22.3931,0.3655,1.0e-04,,,10.2
385,25.29,19.8422,22.7175,22.0021,0.3645,1.0e-04,,,10.2
386,25.46,20.0250,23.4062,21.8699,0.3697,1.0e-04,,,10.2
387,25.29,19.8379,24.3692,21.9621,0.3647,1.0e-04,,,10.2
388,24.95,19.5008,24.9438,21.9769,0.3702,1.0e-04,,,10.2
389,25.51,19.9879,23.0109,22.1221,0.3644,1.0e-04,,,10.2
390,25.33,19.7984,23.4500,21.8393,0.3697,1.0e-04,25.51,0.37,10.2
391,26.06,20.4797,23.2344,21.7626,0.3719,1.0e-04,,,10.2
392,25.28,19.7461,22.4186,21.7836,0.3748,1.0e-04,,,10.2
393,24.68,19.2035,22.5228,21.5533,0.3773,1.0e-04,,,10.2
394,25.19,19.6754,23.8889,21.9069,0.3772,1.0e-04,,,10.2
395,24.99,19.4516,22.3771,21.8885,0.3722,1.0e-04,,,10.2
396,24.54,19.0680,22.2421,21.7345,0.3785,1.0e-04,,,10.2
397,26.19,20.6133,23.9684,22.1579,0.3772,1.0e-04,,,10.2
398,25.16,19.6629,23.1862,21.6251,0.3821,1.0e-04,,,10.2
399,24.43,18.9547,23.5770,21.8173,0.3854,1.0e-04,,,10.2
400,26.12,20.4777,23.8854,21.9349,0.3867,1.0e-04,26.01,0.38,10.2
401,24.58,19.1227,23.4241,21.6616,0.3902,1.0e-04,,,10.2
402,25.25,19.7828,22.6777,21.6517,0.3852,1.0e-04,,,10.2
403,24.83,19.3391,23.0327,21.5896,0.3881,1.0e-04,,,10.2
404,25.37,19.8320,23.0708,21.4324,0.3937,1.0e-04,,,10.2
405,24.76,19.2496,22.8735,21.6046,0.3908,1.0e-04,,,10.2
406,25.55,20.0672,23.8741,21.6711,0.3905,1.0e-04,,,10.2
407,24.41,18.9938,22.7512,21.9369,0.3947,1.0e-04,,,10.2
408,25.55,20.0379,23.4634,21.6209,0.3995,1.0e-04,,,10.2
409,24.78,19.2840,24.1151,21.9844,0.3910,1.0e-04,,,10.2
410,24.18,18.8090,24.0315,22.0580,0.3998,1.0e-04,26.29,0.37,10.2
411,25.99,20.4410,24.3362,22.1077,0.3989,1.0e-04,,,10.2
412,24.88,19.3520,24.1264,22.2592,0.3898,1.0e-04,,,10.2
413,25.46,19.9125,23.8135,21.8927,0.3981,1.0e-04,,,10.2
414,24.40,18.9352,23.8280,21.7843,0.4009,1.0e-04,,,10.2
415,24.67,19.1906,22.8518,21.6442,0.3988,1.0e-04,,,10.2
416,26.24,20.6738,23.0550,21.8505,0.3996,1.0e-04,,,10.2
417,25.78,20.2512,23.5427,21.8381,0.3983,1.0e-04,,,10.2
418,24.95,19.4840,23.4656,21.9776,0.3941,1.0e-04,,,10.2
419,25.43,19.9172,23.6258,21.8540,0.3979,1.0e-04,,,10.2
420,26.68,21.0625,23.9181,21.9156,0.3971,1.0e-04,26.12,0.37,10.2
421,24.91,19.4645,23.6871,21.7736,0.3892,1.0e-04,,,10.2
422,25.89,20.2668,25.5702,22.3998,0.3956,1.0e-04,,,10.2
423,25.19,19.6375,23.6907,22.2822,0.3986,1.0e-04,,,10.2
424,26.55,20.9012,24.3878,22.0165,0.3906,1.0e-04,,,10.2
425,25.81,20.2840,23.9207,22.1633,0.3946,1.0e-04,,,10.2
426,25.87,20.3746,23.6814,21.7817,0.4039,1.0e-04,,,10.2
427,24.13,18.7031,21.6884,22.1154,0.3996,1.0e-04,,,10.2
428,25.75,20.2344,23.1550,21.8318,0.3966,1.0e-04,,,10.2
429,25.79,20.3340,24.5263,21.9156,0.4035,1.0e-04,,,10.2
430,24.91,19.4984,24.2561,21.7961,0.4053,1.0e-04,26.01,0.36,10.2
431,24.96,19.5465,22.9928,21.7778,0.4019,1.0e-04,,,10.2
432,27.01,21.3770,23.2396,21.6229,0.4064,1.0e-04,,,10.2
433,25.92,20.4660,23.6245,21.7045,0.4067,1.0e-04,,,10.2
434,25.54,20.0648,22.9340,21.7676,0.4073,1.0e-04,,,10.2
435,24.85,19.4031,22.3261,21.6794,0.4123,1.0e-04,,,10.2
436,25.57,20.0691,23.5555,21.7362,0.4210,1.0e-04,,,10.2
437,26.43,20.8625,24.4109,22.2007,0.4135,1.0e-04,,,10.2
438,26.10,20.4738,22.8617,21.9836,0.4205,1.0e-04,,,10.2
439,24.95,19.4285,23.6624,21.6846,0.4178,1.0e-04,,,10.2
440,25.24,19.8031,22.5172,21.4911,0.4204,1.0e-04,26.33,0.37,10.2
441,24.97,19.5086,22.9058,21.5955,0.4205,1.0e-04,,,10.2
442,24.92,19.4898,23.1364,21.8570,0.4209,1.0e-04,,,10.2
443,24.15,18.7488,22.1690,21.9013,0.4189,1.0e-04,,,10.2
444,25.09,19.6430,22.3428,21.9216,0.4281,1.0e-04,,,10.2
445,25.33,19.8523,22.1499,22.1361,0.4323,1.0e-04,,,10.2
446,26.41,20.8184,25.3463,21.9483,0.4241,1.0e-04,,,10.2
447,25.53,20.0168,23.6462,22.0978,0.4300,1.0e-04,,,10.2
448,26.89,21.2684,24.5396,21.9446,0.4237,1.0e-04,,,10.2
449,24.95,19.5012,23.5322,22.0555,0.4312,1.0e-04,,,10.2
450,24.42,19.0379,23.1975,22.2826,0.4366,1.0e-04,26.35,0.35,10.2
451,25.14,19.7570,23.8383,21.7880,0.4262,1.0e-04,,,10.2
452,25.16,19.7223,25.3520,22.4006,0.4324,1.0e-04,,,10.2
453,24.46,19.0453,22.7601,21.9654,0.4368,1.0e-04,,,10.2
454,25.90,20.3324,24.1496,22.0705,0.4332,1.0e-04,,,10.2
455,26.10,20.5512,25.2334,22.2360,0.4295,1.0e-04,,,10.2
456,26.27,20.7816,23.6690,22.2769,0.4294,1.0e-04,,,10.2
457,26.30,20.7828,24.7288,22.0536,0.4333,1.0e-04,,,10.2
458,25.81,20.2781,23.0007,21.3149,0.4305,1.0e-04,,,10.2
459,25.08,19.6621,23.1969,21.5855,0.4337,1.0e-04,,,10.2
460,26.03,20.4574,23.3164,21.4193,0.4350,1.0e-04,26.43,0.34,10.2
461,25.08,19.6402,22.4375,21.9138,0.4415,1.0e-04,,,10.2
462,25.38,19.9695,24.3069,21.8594,0.4313,1.0e-04,,,10.2
463,25.56,20.1199,23.2523,21.3622,0.4411,1.0e-04,,,10.2
464,24.30,18.9523,22.3725,21.7437,0.4427,1.0e-04,,,10.2
465,25.75,20.2934,23.4128,21.6665,0.4395,1.0e-04,,,10.2
466,25.39,19.9313,23.3280,21.6686,0.4440,1.0e-04,,,10.2
467,25.90,20.3730,24.8591,21.8757,0.4431,1.0e-04,,,10.2
468,26.12,20.5918,23.6391,21.8904,0.4545,1.0e-04,,,10.2
469,25.23,19.7563,22.9580,21.8772,0.4458,1.0e-04,,,10.2
470,25.39,19.9641,23.5646,21.8151,0.4495,1.0e-04,26.77,0.34,10.2
471,24.99,19.5234,23.8251,22.0266,0.4468,1.0e-04,,,10.2
472,25.61,20.2203,23.3349,22.0788,0.4441,1.0e-04,,,10.2
473,24.16,18.7996,22.9806,21.9410,0.4402,1.0e-04,,,10.2
474,25.77,20.3582,24.0266,21.8439,0.4421,1.0e-04,,,10.2
475,26.04,20.6199,23.8438,22.0384,0.4529,1.0e-04,,,10.2
476,24.27,19.0027,23.4018,22.3225,0.4532,1.0e-04,,,10.2
477,25.59,20.2199,24.7469,22.1215,0.4474,1.0e-04,,,10.2
478,25.29,19.9363,22.7434,21.9531,0.4559,1.0e-04,,,10.2
479,24.49,19.2633,24.3556,22.7972,0.4542,1.0e-04,,,10.2
480,25.51,20.0777,23.7037,22.3934,0.4550,1.0e-04,26.58,0.32,10.2
481,25.06,19.7340,23.4633,22.3625,0.4510,1.0e-04,,,10.2
482,25.12,19.8211,25.1845,22.3842,0.4481,1.0e-04,,,10.2
483,25.57,20.2551,24.4725,22.4712,0.4442,1.0e-04,,,10.2
484,24.75,19.5332,23.5669,22.3601,0.4336,1.0e-04,,,10.2
485,25.95,20.6496,24.4104,22.4291,0.4392,1.0e-04,,,10.2
486,25.05,19.8324,24.4615,22.1128,0.4369,1.0e-04,,,10.2
487,24.97,19.7715,20.6294,21.8611,0.4445,1.0e-04,,,10.2
488,25.16,19.8949,23.2367,21.6557,0.4347,1.0e-04,,,10.2
489,25.74,20.5074,22.7286,21.6641,0.4524,1.0e-04,,,10.2
490,25.14,19.8770,24.1940,22.0380,0.4523,1.0e-04,26.36,0.30,10.2
491,25.67,20.3027,24.0805,21.8209,0.4502,1.0e-04,,,10.2
492,24.39,19.1305,23.8054,22.3860,0.4432,1.0e-04,,,10.2
493,25.50,20.1066,23.5131,22.2310,0.4528,1.0e-04,,,10.2
494,24.11,18.8457,23.8543,22.1902,0.4557,1.0e-04,,,10.2
495,26.58,21.0625,25.4061,21.9718,0.4441,1.0e-04,,,10.2
496,25.25,19.9348,22.6691,21.6357,0.4463,1.0e-04,,,10.2
497,24.72,19.4430,23.3795,21.8733,0.4446,1.0e-04,,,10.2
498,25.88,20.5184,23.9300,21.9803,0.4447,1.0e-04,,,10.2
499,24.47,19.1957,23.3134,22.1234,0.4508,1.0e-04,,,10.2
500,25.28,19.9309,23.8973,22.0578,0.4567,1.0e-04,26.39,0.31,10.2
501,25.33,19.9422,24.1210,22.0963,0.4488,1.0e-04,,,10.2
502,25.30,19.9230,22.4395,21.8596,0.4589,1.0e-04,,,10.2
503,25.87,20.3883,22.5189,21.6947,0.4586,1.0e-04,,,10.2
504,23.90,18.6605,22.9085,21.8893,0.4645,1.0e-04,,,10.2
505,25.42,20.0047,24.0660,21.7540,0.4593,1.0e-04,,,10.2
506,26.95,21.4246,24.2046,21.8740,0.4504,1.0e-04,,,10.2
507,25.15,19.7313,22.4554,21.8783,0.4661,1.0e-04,,,10.2
508,24.92,19.5445,23.7281,21.9251,0.4568,1.0e-04,,,10.2
509,24.76,19.4777,23.7727,21.8353,0.4604,1.0e-04,,,10.2
510,25.91,20.5195,23.2061,21.8688,0.4633,1.0e-04,26.22,0.29,10.2
511,24.13,18.9148,22.3079,21.9500,0.4574,1.0e-04,,,10.2
512,24.74,19.4094,23.2895,22.1154,0.4689,1.0e-04,,,10.2
513,25.92,20.4910,23.2080,22.1547,0.4686,1.0e-04,,,10.2
514,25.42,19.9988,22.1280,21.6176,0.4600,1.0e-04,,,10.2
515,26.39,20.9285,23.6174,21.7329,0.4600,1.0e-04,,,10.2
516,24.84,19.5297,23.3142,21.8803,0.4742,1.0e-04,,,10.2
517,24.45,19.1973,22.2767,21.4250,0.4690,1.0e-04,,,10.2
518,25.48,20.1238,21.6424,21.2841,0.4772,1.0e-04,,,10.2
519,24.48,19.1887,21.4059,21.3739,0.4661,1.0e-04,,,10.2
520,26.25,20.8031,23.0498,21.7663,0.4738,1.0e-04,26.61,0.30,10.2
521,26.04,20.6051,23.3163,21.9901,0.4731,1.0e-04,,,10.2
522,25.47,20.0465,23.6299,22.0728,0.4731,1.0e-04,,,10.2
523,24.95,19.5965,22.3839,22.0764,0.4731,1.0e-04,,,10.2
524,25.58,20.0691,23.0655,21.8927,0.4780,1.0e-04,,,10.2
525,24.56,19.1043,22.8808,21.9884,0.4830,1.0e-04,,,10.2
526,24.50,19.1316,23.4300,22.0442,0.4838,1.0e-04,,,10.2
527,24.81,19.3926,22.1878,21.7478,0.4862,1.0e-04,,,10.2
528,25.33,19.9461,23.0076,21.7886,0.4901,1.0e-04,,,10.2
529,25.57,20.1660,23.5987,21.8666,0.4905,1.0e-04,,,10.2
530,24.62,19.1930,22.8438,21.7065,0.4909,1.0e-04,26.04,0.30,10.1
531,24.97,19.5895,23.2540,21.5732,0.4729,1.0e-04,,,10.2
532,24.27,18.8957,22.1335,21.8104,0.4729,1.0e-04,,,10.1
533,26.01,20.5371,23.7604,21.7321,0.4712,1.0e-04,,,10.2
534,25.40,20.0297,23.5086,21.4530,0.4688,1.0e-04,,,10.2
535,26.07,20.6918,22.5505,21.4528,0.4703,1.0e-04,,,10.2
536,26.13,20.8074,22.8192,21.4888,0.4766,1.0e-04,,,10.2
537,26.48,21.0164,23.3476,21.8156,0.4842,1.0e-04,,,10.2
538,25.61,20.2262,23.1369,21.7385,0.4840,1.0e-04,,,10.2
539,25.46,20.0957,22.5560,21.9804,0.4795,1.0e-04,,,10.2
540,24.60,19.2781,21.7416,21.9583,0.4801,1.0e-04,25.54,0.29,10.2
541,24.64,19.3629,21.6488,21.7033,0.4859,1.0e-04,,,10.2
542,25.47,20.0855,22.4504,21.7255,0.4895,1.0e-04,,,10.2
543,24.12,18.7969,21.7781,21.8303,0.4877,1.0e-04,,,10.1
544,26.15,20.6969,22.9589,21.4081,0.4930,1.0e-04,,,10.2
545,25.19,19.7844,22.0327,21.7193,0.4880,1.0e-04,,,10.2
546,25.50,20.1031,23.9976,22.2042,0.4812,1.0e-04,,,10.2
547,25.44,20.0547,24.1477,22.0687,0.4943,1.0e-04,,,10.2
548,25.88,20.4500,24.0981,21.8616,0.4778,1.0e-04,,,10.2
549,25.19,19.8840,23.4320,21.9493,0.4851,1.0e-04,,,10.2
550,25.04,19.6059,22.3551,21.6696,0.4933,1.0e-04,26.03,0.31,10.2
551,26.05,20.5633,23.0966,22.0411,0.4940,1.0e-04,,,10.2
552,26.01,20.4844,23.0586,21.6513,0.5072,1.0e-04,,,10.2
553,26.13,20.5473,23.9310,21.6761,0.5059,1.0e-04,,,10.2
554,25.19,19.6730,23.4024,22.0869,0.5037,1.0e-04,,,10.2
555,25.17,19.7410,22.9810,22.0850,0.5057,1.0e-04,,,10.2
556,24.72,19.3996,22.6872,21.8297,0.5003,1.0e-04,,,10.2
557,26.48,20.9805,24.2533,21.6751,0.5045,1.0e-04,,,10.2
558,26.12,20.6758,23.2827,21.6853,0.5191,1.0e-04,,,10.2
559,24.52,19.1246,21.3782,22.1206,0.5033,1.0e-04,,,10.1
560,25.18,19.8066,23.1459,21.9296,0.5016,1.0e-04,25.89,0.29,10.2
561,26.00,20.5988,24.0228,22.1038,0.5007,1.0e-04,,,10.2
562,25.89,20.5273,23.9112,22.0137,0.4822,1.0e-04,,,10.2
563,25.71,20.3930,23.6826,22.1134,0.4984,1.0e-04,,,10.2
564,24.93,19.6637,23.6748,21.9744,0.4876,1.0e-04,,,10.2
565,24.79,19.5078,22.9042,22.1498,0.5014,1.0e-04,,,10.1
566,25.76,20.3332,22.4672,21.7478,0.5085,1.0e-04,,,10.2
567,25.44,20.0891,21.7339,21.7346,0.4928,1.0e-04,,,10.2
568,24.27,19.0375,21.5349,21.5798,0.5109,1.0e-04,,,10.1
569,25.98,20.5652,21.6490,21.5657,0.5102,1.0e-04,,,10.2
570,24.63,19.2437,22.4222,21.8750,0.5175,1.0e-04,26.07,0.32,10.2
571,25.47,19.9664,22.4333,21.8894,0.5145,1.0e-04,,,10.2
572,26.62,21.0965,22.7579,21.6600,0.5190,1.0e-04,,,10.2
573,25.23,19.7461,22.3678,21.3751,0.5197,1.0e-04,,,10.2
574,25.10,19.7137,22.6322,21.7236,0.5053,1.0e-04,,,10.2
575,25.64,20.2176,23.2313,21.6786,0.5198,1.0e-04,,,10.2
576,25.02,19.5992,23.1222,22.0869,0.5242,1.0e-04,,,10.2
577,24.94,19.4566,21.7401,21.5552,0.5244,1.0e-04,,,10.2
578,24.88,19.4039,21.4452,21.5021,0.5186,1.0e-04,,,10.2
579,25.70,20.2133,22.8210,21.3703,0.5190,1.0e-04,,,10.2
580,25.42,19.9785,22.1838,21.5165,0.5244,1.0e-04,26.03,0.31,10.2
581,25.56,20.0840,22.3451,21.6175,0.5088,1.0e-04,,,10.2
582,23.69,18.3605,22.6384,22.1671,0.5210,1.0e-04,,,10.1
583,25.05,19.5988,22.2548,21.5419,0.5188,1.0e-04,,,10.2
584,25.19,19.7340,23.0451,21.6384,0.5257,1.0e-04,,,10.2
585,25.94,20.4105,23.4806,21.6563,0.5188,1.0e-04,,,10.2
586,26.02,20.4754,23.9994,21.6861,0.5085,1.0e-04,,,10.2
587,26.49,20.9117,22.6601,21.5766,0.5151,1.0e-04,,,10.2
588,26.03,20.4613,23.5792,21.8714,0.5244,1.0e-04,,,10.2
589,25.04,19.5781,23.0102,21.7258,0.5231,1.0e-04,,,10.2
590,25.44,19.9000,22.1036,21.5620,0.5267,1.0e-04,25.94,0.33,10.2
591,25.01,19.5273,22.3530,22.2569,0.5254,1.0e-04,,,10.2
592,25.20,19.6496,21.7436,21.4337,0.5355,1.0e-04,,,10.2
593,25.72,20.1516,24.4710,21.7236,0.5220,1.0e-04,,,10.2
594,25.87,20.3750,22.1931,21.6742,0.5359,1.0e-04,,,10.2
595,25.88,20.3441,23.1026,21.6131,0.5327,1.0e-04,,,10.2
596,26.31,20.8141,23.7052,21.8601,0.5337,1.0e-04,,,10.2
597,25.16,19.7543,22.8759,21.9052,0.5278,1.0e-04,,,10.2
598,26.04,20.5805,23.7863,22.2568,0.5266,1.0e-04,,,10.2
599,25.14,19.8090,21.6202,21.8420,0.5193,1.0e-04,,,10.2
600,25.25,19.9371,23.3633,21.9654,0.5195,1.0e-04,25.54,0.25,10.2
601,25.76,20.3449,22.6236,21.7932,0.5203,1.0e-04,,,10.2
602,24.26,19.0297,22.9222,22.1202,0.5137,1.0e-04,,,10.2
603,25.78,20.4207,22.7138,21.7090,0.5310,1.0e-04,,,10.2
604,25.42,20.1020,22.8436,21.8957,0.5274,1.0e-04,,,10.2
605,24.91,19.6234,22.3011,21.9127,0.5286,1.0e-04,,,10.2
606,26.36,20.8598,23.9296,22.0664,0.5344,1.0e-04,,,10.2
607,25.29,19.9582,24.1843,22.1816,0.5379,1.0e-04,,,10.2
608,24.23,18.9602,21.6278,21.9698,0.5130,1.0e-04,,,10.1
609,24.34,19.0223,21.8681,22.0085,0.5307,1.0e-04,,,10.2
610,25.58,20.1309,23.1695,21.6833,0.5285,1.0e-04,25.79,0.27,10.2
611,24.78,19.4023,22.3165,21.9988,0.5266,1.0e-04,,,10.1
612,25.32,19.8922,21.7820,22.0364,0.5204,1.0e-04,,,10.2
613,25.25,19.9313,22.0640,21.8195,0.5296,1.0e-04,,,10.2
614,26.37,20.9012,23.6444,22.0370,0.5146,1.0e-04,,,10.2
615,24.63,19.3770,22.2249,22.0439,0.5231,1.0e-04,,,10.2
616,25.42,20.1000,22.9449,22.0256,0.5110,1.0e-04,,,10.2
617,24.45,19.2391,21.7057,22.1508,0.5226,1.0e-04,,,10.2
618,23.52,18.3336,20.7083,21.8831,0.5224,1.0e-04,,,10.1
619,24.44,19.1719,21.9211,21.6659,0.5332,1.0e-04,,,10.2
620,25.96,20.5148,22.4332,21.6161,0.5288,1.0e-04,26.28,0.28,10.2
621,25.93,20.4160,23.4309,22.1278,0.5318,1.0e-04,,,10.2
622,24.83,19.4363,21.5105,21.6256,0.5448,1.0e-04,,,10.2
623,26.41,20.8367,23.4152,21.9129,0.5377,1.0e-04,,,10.2
624,26.13,20.6176,22.8017,22.0696,0.5543,1.0e-04,,,10.2
625,25.19,19.7730,22.3518,22.2279,0.5473,1.0e-04,,,10.2
626,25.05,19.6715,22.2503,22.0665,0.5471,1.0e-04,,,10.2
627,25.54,20.0184,22.0393,21.8301,0.5444,1.0e-04,,,10.2
628,26.11,20.5430,23.1901,22.1171,0.5567,1.0e-04,,,10.2
629,27.02,21.2906,20.6221,21.0540,0.5472,1.0e-04,,,10.2
630,25.20,19.6797,22.1359,21.2599,0.5589,1.0e-04,26.59,0.32,10.2
631,25.01,19.4965,21.6381,21.4591,0.5588,1.0e-04,,,10.2
632,26.18,20.5832,22.9588,21.4933,0.5585,1.0e-04,,,10.2
633,24.85,19.3332,22.6638,22.0313,0.5492,1.0e-04,,,10.2
634,24.55,19.0824,22.2986,21.4877,0.5599,1.0e-04,,,10.2
635,25.63,20.0789,22.4505,21.9742,0.5629,1.0e-04,,,10.2
636,24.20,18.7578,21.3816,21.4863,0.5633,1.0e-04,,,10.2
637,25.24,19.7270,22.4857,21.6505,0.5618,1.0e-04,,,10.2
638,25.43,19.9313,21.9777,21.7342,0.5691,1.0e-04,,,10.2
639,23.92,18.5031,21.2684,21.4682,0.5725,1.0e-04,,,10.2
640,25.80,20.2316,22.7286,21.6956,0.5727,1.0e-04,26.58,0.34,10.2
641,26.38,20.6898,22.0525,21.3209,0.5773,1.0e-04,,,10.2
642,25.05,19.4246,23.4443,21.5786,0.5720,1.0e-04,,,10.2
643,25.78,20.1641,22.5118,21.5472,0.5780,1.0e-04,,,10.2
644,25.05,19.4426,21.3109,21.2294,0.5626,1.0e-04,,,10.2
645,24.98,19.5402,22.4714,21.7632,0.5714,1.0e-04,,,10.2
646,25.00,19.4930,22.8239,21.8457,0.5680,1.0e-04,,,10.2
647,25.12,19.4734,22.7541,21.6361,0.5584,1.0e-04,,,10.2
648,25.81,20.1258,21.9690,21.5682,0.5608,1.0e-04,,,10.2
649,25.78,20.1508,22.1792,21.6418,0.5548,1.0e-04,,,10.2
650,26.91,21.1918,23.8525,21.5342,0.5512,1.0e-04,25.88,0.31,10.2
651,26.06,20.5297,23.1336,21.7837,0.5573,1.0e-04,,,10.2
652,26.02,20.4859,24.7217,22.2575,0.5498,1.0e-04,,,10.2
653,25.94,20.4617,24.5739,22.0568,0.5521,1.0e-04,,,10.2
654,25.53,20.0762,24.0751,22.3493,0.5648,1.0e-04,,,10.2
655,25.74,20.2000,23.3428,21.9802,0.5459,1.0e-04,,,10.2
656,24.74,19.3547,21.4567,21.8555,0.5489,1.0e-04,,,10.2
657,24.63,19.3250,22.8866,22.4166,0.5422,1.0e-04,,,10.1
658,26.71,21.1492,23.4295,22.0189,0.5442,1.0e-04,,,10.2
659,25.61,20.1852,23.2074,21.8934,0.5320,1.0e-04,,,10.2
660,25.62,20.2398,22.8866,21.9462,0.5507,1.0e-04,25.59,0.27,10.2
661,25.91,20.4266,22.6869,21.6974,0.5542,1.0e-04,,,10.2
662,24.85,19.4551,22.4082,21.6982,0.5547,1.0e-04,,,10.2
663,25.22,19.7957,22.7264,21.8077,0.5523,1.0e-04,,,10.2
664,25.14,19.7430,23.3810,22.1799,0.5650,1.0e-04,,,10.2
665,26.60,21.0277,23.6227,21.8194,0.5710,1.0e-04,,,10.2
666,25.82,20.3285,22.9433,22.1646,0.5592,1.0e-04,,,10.2
667,25.62,20.0449,23.4463,22.0183,0.5756,1.0e-04,,,10.2
668,25.99,20.3617,24.2047,22.0298,0.5798,1.0e-04,,,10.2
669,25.22,19.6500,22.4402,21.7795,0.5626,1.0e-04,,,10.2
670,25.20,19.7066,22.6206,22.0299,0.5732,1.0e-04,27.06,0.33,10.2
671,25.46,19.8719,22.2581,21.7062,0.5787,1.0e-04,,,10.2
672,26.04,20.4004,23.0666,21.7182,0.5823,1.0e-04,,,10.2
673,26.18,20.5109,22.5167,21.5134,0.5699,1.0e-04,,,10.2
674,25.58,19.9930,22.1822,21.7390,0.5759,1.0e-04,,,10.2
675,24.53,19.0453,20.8546,21.3517,0.5759,1.0e-04,,,10.1
676,25.98,20.3465,22.9629,21.9998,0.5820,1.0e-04,,,10.2
677,25.17,19.6508,22.6693,22.2735,0.5803,1.0e-04,,,10.2
678,25.52,19.9973,22.7316,21.8743,0.5704,1.0e-04,,,10.2
679,24.85,19.4168,22.6447,22.0199,0.5721,1.0e-04,,,10.1
680,25.27,19.7996,22.0183,21.6368,0.5727,1.0e-04,26.51,0.30,10.2
681,25.25,19.7074,21.2683,21.6546,0.5657,1.0e-04,,,10.2
682,25.48,19.9836,22.0351,21.6256,0.5783,1.0e-04,,,10.2
683,25.06,19.5082,22.2519,21.6850,0.5831,1.0e-04,,,10.2
684,25.40,19.9477,22.2953,21.8648,0.5572,1.0e-04,,,10.2
685,26.31,20.8961,24.0772,21.7350,0.5641,1.0e-04,,,10.2
686,26.09,20.6262,22.2857,21.4433,0.5548,1.0e-04,,,10.2
687,26.10,20.7152,23.1411,22.1336,0.5653,1.0e-04,,,10.2
688,26.34,20.8051,23.5784,21.8082,0.5606,1.0e-04,,,10.2
689,25.11,19.6801,22.1127,21.9320,0.5695,1.0e-04,,,10.2
690,25.74,20.2195,22.9721,22.0457,0.5767,1.0e-04,26.33,0.30,10.2
691,25.39,19.8707,22.0905,21.9044,0.5625,1.0e-04,,,10.2
692,25.10,19.6426,22.5710,21.7332,0.5673,1.0e-04,,,10.2
693,24.59,19.2527,22.0134,21.7664,0.5656,1.0e-04,,,10.2
694,25.89,20.4125,23.2800,21.9730,0.5563,1.0e-04,,,10.2
695,25.17,19.7613,23.5370,22.0243,0.5692,1.0e-04,,,10.2
696,25.57,20.0770,22.6465,21.8484,0.5705,1.0e-04,,,10.2
