iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
383,11.34,8.3652,11.2771,13.2039,0.6778,9.1e-05,,,6.7
384,11.76,8.8496,12.9300,13.4230,0.6750,9.1e-05,,,6.6
385,13.05,9.9941,12.2507,13.3678,0.6747,9.1e-05,,,6.6
386,12.29,9.2695,12.2310,13.3659,0.6735,9.1e-05,,,6.6
387,12.82,9.8262,12.3517,13.4799,0.6606,9.1e-05,,,6.7
388,12.13,9.1777,12.5111,13.3723,0.6656,9.1e-05,,,6.6
389,11.94,9.0000,12.0993,13.4220,0.6725,9.1e-05,,,6.6
390,13.26,10.1602,11.6160,13.2152,0.6767,9.1e-05,12.43,0.40,6.6
391,12.95,9.9766,12.5890,13.6642,0.6790,9.1e-05,,,6.7
392,12.32,9.3535,11.7976,13.2578,0.6731,9.1e-05,,,6.7
393,12.65,9.7461,11.8196,13.3466,0.6556,9.1e-05,,,6.7
394,12.79,9.8262,12.2832,13.5538,0.6359,9.1e-05,,,6.6
395,11.50,8.6543,11.4316,13.4098,0.6514,9.1e-05,,,6.6
396,11.65,8.6211,11.5030,13.2248,0.6713,9.1e-05,,,6.6
397,12.77,9.7363,11.8297,13.3668,0.6764,9.1e-05,,,6.6
398,11.46,8.6289,12.0124,13.5020,0.6742,9.1e-05,,,6.6
399,10.52,7.6172,10.7466,13.1869,0.6612,9.1e-05,,,6.6
400,13.62,10.5215,12.0947,13.1813,0.6714,9.1e-05,12.53,0.71,6.6
401,12.74,9.6973,12.3841,13.3256,0.6733,9.1e-05,,,6.7
402,12.24,9.1953,11.3930,13.1835,0.6752,9.0e-05,,,6.6
403,11.93,9.0332,12.3654,13.4187,0.6785,9.0e-05,,,6.6
404,13.18,10.1543,12.2005,13.4945,0.6630,9.0e-05,,,6.6
405,12.09,9.1523,11.9251,13.5387,0.6434,9.0e-05,,,6.6
406,12.64,9.6836,12.5819,13.5434,0.6237,9.0e-05,,,6.6
407,12.02,9.1602,11.5901,13.3494,0.6481,9.0e-05,,,6.6
408,12.10,9.2773,11.7858,13.4935,0.6652,9.0e-05,,,6.6
409,12.12,9.2188,12.7631,13.5561,0.6698,9.0e-05,,,6.6
410,12.55,9.5410,11.9961,13.4099,0.6552,9.0e-05,12.16,0.90,6.7
411,12.01,9.0781,12.6356,13.5296,0.6629,9.0e-05,,,6.6
412,13.22,10.2148,12.0712,13.5142,0.6559,9.0e-05,,,6.7
413,12.21,9.2285,12.1443,13.5774,0.6492,9.0e-05,,,6.7
414,13.20,10.2422,11.7576,13.4906,0.6611,9.0e-05,,,6.6
415,11.70,8.8770,12.1219,13.4569,0.6376,9.0e-05,,,6.6
416,12.44,9.4473,12.3788,13.4287,0.6266,9.0e-05,,,6.6
417,11.82,8.8613,12.0886,13.2875,0.5912,9.0e-05,,,6.6
418,11.92,8.8691,11.6138,13.3284,0.5873,9.0e-05,,,6.6
419,12.75,9.7520,11.8305,13.2562,0.5807,9.0e-05,,,6.7
420,12.01,9.0840,11.1855,13.1137,0.6051,9.0e-05,11.84,0.98,6.7
421,11.78,8.9473,11.6465,13.3254,0.6061,9.0e-05,,,6.6
422,13.22,10.2129,12.2119,13.3666,0.6508,9.0e-05,,,6.7
423,12.24,9.2168,12.1844,13.3260,0.6659,8.9e-05,,,6.6
424,12.11,9.1387,11.3504,13.3376,0.6642,8.9e-05,,,6.6
425,13.08,9.9844,12.6201,13.6167,0.6519,8.9e-05,,,6.6
426,12.45,9.4941,11.9940,13.4559,0.6482,8.9e-05,,,6.7
427,12.83,9.8320,12.7976,13.5824,0.6546,8.9e-05,,,6.6
428,11.97,9.0039,11.5704,13.2517,0.6678,8.9e-05,,,6.6
429,12.26,9.2949,11.7296,13.4670,0.6649,8.9e-05,,,6.6
430,12.64,9.6660,12.3696,13.4487,0.6720,8.9e-05,12.43,0.71,6.7
431,11.97,9.0645,11.9471,13.3936,0.6716,8.9e-05,,,6.6
432,12.21,9.2539,12.0791,13.3515,0.6767,8.9e-05,,,6.6
433,12.25,9.3086,12.1213,13.4725,0.6722,8.9e-05,,,6.6
434,12.57,9.5332,12.2898,13.4367,0.6500,8.9e-05,,,6.6
435,11.91,9.0059,11.5014,13.5478,0.6245,8.9e-05,,,6.6
436,12.33,9.3105,12.1910,13.4593,0.6041,8.9e-05,,,6.6
437,12.11,9.0918,11.6203,13.1391,0.6148,8.9e-05,,,6.6
438,12.39,9.3867,12.1836,13.1798,0.6411,8.9e-05,,,6.6
439,11.98,9.1191,12.0154,13.3954,0.6633,8.9e-05,,,6.6
440,12.05,9.1621,12.3822,13.3146,0.6610,8.9e-05,12.64,0.82,6.7
441,13.10,10.0078,12.3900,13.4883,0.6682,8.9e-05,,,6.6
442,12.23,9.2754,11.8574,13.4140,0.6659,8.9e-05,,,6.6
443,12.51,9.5840,11.9640,13.3482,0.6635,8.8e-05,,,6.6
444,12.61,9.6133,12.0499,13.4198,0.6593,8.8e-05,,,6.6
445,11.41,8.4551,11.6031,13.3360,0.6377,8.8e-05,,,6.6
446,12.42,9.5293,12.3403,13.4747,0.6293,8.8e-05,,,6.7
447,12.53,9.5801,12.4175,13.6100,0.6528,8.8e-05,,,6.6
448,12.21,9.1953,11.4414,13.1732,0.6704,8.8e-05,,,6.6
449,11.31,8.4512,12.0253,13.3095,0.6702,8.8e-05,,,6.6
450,12.69,9.7090,11.9146,13.4277,0.6741,8.8e-05,12.47,0.69,6.6
451,11.87,8.9727,11.8435,13.3074,0.6742,8.8e-05,,,6.6
452,12.09,9.1523,11.5592,13.3667,0.6661,8.8e-05,,,6.6
453,11.49,8.7246,12.7853,13.3715,0.6703,8.8e-05,,,6.6
454,12.39,9.3984,12.3129,13.4279,0.6734,8.8e-05,,,6.7
455,12.16,9.1680,11.7377,13.4056,0.6539,8.8e-05,,,6.7
456,12.49,9.5410,11.7258,13.1942,0.6592,8.8e-05,,,6.6
457,12.68,9.6465,12.1756,13.5458,0.6584,8.8e-05,,,6.6
458,11.76,8.8652,11.9455,13.2548,0.6340,8.8e-05,,,6.6
459,12.08,9.1953,12.1355,13.2938,0.6522,8.8e-05,,,6.6
460,11.58,8.7266,12.4950,13.3845,0.6378,8.8e-05,12.09,0.94,6.6
461,12.36,9.3809,11.7387,13.4427,0.6409,8.8e-05,,,6.8
462,12.35,9.4609,12.3317,13.5025,0.6486,8.8e-05,,,6.6
463,11.42,8.5898,11.4205,13.0676,0.6633,8.7e-05,,,6.6
464,11.57,8.6484,12.1333,13.4340,0.6515,8.7e-05,,,6.6
465,12.37,9.4531,12.7597,13.4404,0.6678,8.7e-05,,,6.6
466,12.86,9.8906,12.2104,13.5860,0.6643,8.7e-05,,,6.6
467,12.54,9.5684,11.3962,13.4782,0.6641,8.7e-05,,,6.7
468,11.93,8.9688,11.7705,13.3178,0.6731,8.7e-05,,,6.7
469,12.78,9.7891,12.2348,13.4375,0.6542,8.7e-05,,,6.7
470,11.77,8.8574,12.6221,13.3261,0.6596,8.7e-05,12.63,0.77,6.6
471,12.33,9.3359,11.6364,13.2992,0.6669,8.7e-05,,,6.6
472,11.90,9.0410,11.6972,13.1715,0.6742,8.7e-05,,,6.6
473,12.52,9.5117,12.1424,13.2370,0.6696,8.7e-05,,,6.7
474,12.02,9.0000,12.3610,13.3001,0.6723,8.7e-05,,,6.6
475,12.12,9.2227,12.2614,13.3539,0.6679,8.7e-05,,,6.6
476,12.40,9.5332,12.6543,13.6643,0.6710,8.7e-05,,,6.6
477,12.27,9.2422,11.8291,13.3577,0.6736,8.7e-05,,,6.6
478,12.25,9.2891,11.4874,13.2522,0.6701,8.7e-05,,,6.6
479,12.44,9.4941,12.2422,13.3358,0.6686,8.7e-05,,,6.6
480,12.31,9.3965,12.3032,13.4375,0.6696,8.7e-05,12.71,0.64,6.6
481,12.33,9.4219,12.1709,13.4211,0.6718,8.7e-05,,,6.6
482,12.16,9.1172,11.4265,13.3204,0.6723,8.6e-05,,,6.6
483,12.37,9.3965,12.1043,13.3401,0.6579,8.6e-05,,,6.6
484,12.42,9.4297,11.4188,13.2830,0.6616,8.6e-05,,,6.6
485,11.65,8.7676,12.2010,13.2521,0.6700,8.6e-05,,,6.6
486,12.07,9.1641,12.2259,13.4604,0.6682,8.6e-05,,,6.6
487,12.28,9.2891,11.5020,13.2851,0.6691,8.6e-05,,,6.6
488,12.82,9.8066,12.1892,13.2023,0.6463,8.6e-05,,,6.7
489,12.30,9.3691,11.9186,13.2761,0.6519,8.6e-05,,,6.6
490,12.86,9.8926,11.6217,13.3659,0.6661,8.6e-05,12.58,0.64,6.7
491,10.72,7.9023,11.5638,13.0953,0.6610,8.6e-05,,,6.6
492,11.94,8.9941,12.0587,13.3555,0.6685,8.6e-05,,,6.6
493,13.23,10.2324,12.1901,13.3243,0.6672,8.6e-05,,,6.6
494,12.57,9.4961,11.8466,13.2242,0.6572,8.6e-05,,,6.7
495,13.41,10.3184,12.3782,13.4605,0.6316,8.6e-05,,,6.7
496,11.76,8.8711,11.6152,13.2659,0.6065,8.6e-05,,,6.6
497,12.21,9.1914,11.2144,12.9172,0.6067,8.6e-05,,,6.7
498,12.51,9.5723,11.9897,13.3106,0.6259,8.6e-05,,,6.6
499,12.62,9.6621,11.1430,13.1264,0.6439,8.6e-05,,,6.6
500,12.75,9.6875,11.6444,13.3546,0.6031,8.6e-05,12.05,0.94,6.7
501,12.72,9.7598,11.4857,13.1386,0.6253,8.5e-05,,,6.6
502,12.07,9.1289,11.7900,13.2498,0.6338,8.5e-05,,,6.6
503,12.68,9.6953,12.2910,13.4075,0.6253,8.5e-05,,,6.6
504,13.49,10.5156,12.5141,13.4044,0.6330,8.5e-05,,,6.7
505,12.22,9.3418,12.8009,13.5905,0.6462,8.5e-05,,,6.6
506,12.56,9.5742,11.7593,13.5412,0.6519,8.5e-05,,,6.7
507,13.00,9.9023,11.6516,13.3904,0.6486,8.5e-05,,,6.6
508,12.01,9.1016,11.8419,13.2043,0.6329,8.5e-05,,,6.6
509,12.61,9.6133,11.8551,13.4640,0.6568,8.5e-05,,,6.6
510,12.72,9.7383,12.0671,13.3526,0.6417,8.5e-05,12.51,0.85,6.6
511,12.94,9.9102,12.1410,13.4537,0.6542,8.5e-05,,,6.6
512,13.06,10.0938,12.2774,13.4776,0.6479,8.5e-05,,,6.6
513,11.82,9.0273,13.1929,13.5332,0.6178,8.5e-05,,,6.6
514,11.69,8.7871,11.7764,13.2450,0.6259,8.5e-05,,,6.6
515,13.32,10.3125,11.9216,13.4651,0.6153,8.5e-05,,,6.7
516,12.60,9.5801,11.5183,13.2872,0.5920,8.5e-05,,,6.6
517,12.19,9.1953,12.4110,13.4270,0.5522,8.5e-05,,,6.6
518,12.21,9.1992,11.2487,13.0661,0.5211,8.4e-05,,,6.6
519,12.55,9.4199,11.8065,13.0891,0.5268,8.4e-05,,,6.7
520,12.19,9.1289,11.2396,13.0367,0.5682,8.4e-05,11.81,0.98,6.6
521,12.10,9.1211,12.2100,13.1749,0.5793,8.4e-05,,,6.6
522,12.65,9.7031,12.0034,13.2928,0.5877,8.4e-05,,,6.6
523,12.44,9.5391,11.9947,13.4469,0.5898,8.4e-05,,,6.6
524,12.23,9.2109,11.7014,13.3549,0.6005,8.4e-05,,,6.6
525,12.61,9.6348,11.7435,13.2024,0.6271,8.4e-05,,,6.6
526,12.51,9.5996,12.3481,13.3895,0.6140,8.4e-05,,,6.6
527,12.25,9.3145,11.6176,13.4721,0.6258,8.4e-05,,,6.7
528,12.50,9.5117,11.9302,13.2131,0.6313,8.4e-05,,,6.6
529,12.69,9.7383,12.1506,13.4347,0.6569,8.4e-05,,,6.6
530,12.03,9.0723,11.8182,13.2248,0.6589,8.4e-05,12.52,0.81,6.6
531,12.55,9.5234,11.6367,13.2575,0.6462,8.4e-05,,,6.7
532,11.96,9.0527,12.0631,13.2135,0.6554,8.4e-05,,,6.6
533,12.89,9.8770,12.0386,13.2423,0.6588,8.4e-05,,,6.6
534,12.52,9.5996,11.8088,13.4648,0.6642,8.4e-05,,,6.7
535,12.78,9.7422,11.9741,13.4567,0.6643,8.4e-05,,,6.6
536,12.78,9.6934,12.0726,13.4079,0.6546,8.3e-05,,,6.9
537,12.18,9.1738,12.1219,13.2658,0.6644,8.3e-05,,,6.8
538,12.26,9.2871,11.9796,13.2725,0.6615,8.3e-05,,,6.7
539,11.84,8.9062,11.5993,13.1672,0.6619,8.3e-05,,,6.6
540,11.28,8.3145,11.6070,13.1619,0.6674,8.3e-05,12.39,0.53,6.7
541,11.82,8.9121,11.7929,12.9901,0.6643,8.3e-05,,,6.7
542,12.44,9.4141,11.9057,13.2159,0.6609,8.3e-05,,,6.7
543,12.48,9.4238,12.0417,13.0530,0.6599,8.3e-05,,,6.6
544,11.76,8.8301,11.7608,13.1982,0.6445,8.3e-05,,,6.6
545,11.56,8.6895,11.4160,13.0990,0.6528,8.3e-05,,,6.6
546,11.85,8.9531,11.7176,13.1377,0.6476,8.3e-05,,,6.6
547,12.84,9.8379,11.8703,13.3006,0.6525,8.3e-05,,,6.6
548,11.55,8.6738,11.9281,13.2731,0.6496,8.3e-05,,,6.6
549,13.28,10.2090,11.8154,13.2093,0.6561,8.3e-05,,,6.6
550,12.37,9.3809,12.1391,13.4189,0.6673,8.3e-05,12.37,0.55,6.6
551,12.24,9.2715,11.0928,13.2122,0.6622,8.3e-05,,,6.6
552,11.88,8.9746,11.6572,13.1372,0.6671,8.3e-05,,,6.6
553,13.14,10.1367,12.5774,13.3582,0.6587,8.2e-05,,,6.6
554,11.98,9.1113,11.6665,13.4494,0.6620,8.2e-05,,,6.7
555,13.38,10.2402,12.1399,13.2983,0.6615,8.2e-05,,,6.6
556,11.89,8.8926,11.4980,13.1060,0.6587,8.2e-05,,,6.6
557,13.02,9.9648,12.0828,13.2296,0.6666,8.2e-05,,,6.6
558,12.17,9.2070,11.6448,13.2584,0.6606,8.2e-05,,,6.6
559,12.26,9.2832,11.8047,12.9505,0.6669,8.2e-05,,,6.6
560,11.20,8.3867,11.1380,13.0539,0.6676,8.2e-05,12.39,0.57,6.6
561,13.23,10.2773,12.0646,13.3654,0.6651,8.2e-05,,,6.6
562,12.36,9.3066,11.7402,13.2669,0.6467,8.2e-05,,,6.6
563,12.40,9.5020,12.0950,13.4091,0.6558,8.2e-05,,,6.6
564,11.89,8.9883,11.0358,13.2978,0.6621,8.2e-05,,,6.6
565,13.12,10.0918,11.5389,13.1550,0.6428,8.2e-05,,,6.6
566,11.90,8.9727,11.7486,13.2796,0.6514,8.2e-05,,,6.6
567,12.26,9.2363,11.8963,13.1477,0.6398,8.2e-05,,,6.6
568,11.92,9.0000,11.1302,13.3336,0.6498,8.2e-05,,,6.6
569,12.16,9.2500,11.7832,13.0313,0.6656,8.2e-05,,,6.6
570,12.78,9.7344,11.9298,13.1787,0.6628,8.1e-05,12.46,0.68,6.7
571,13.03,10.0059,11.7292,13.1168,0.6599,8.1e-05,,,6.6
572,12.34,9.4199,12.1308,13.5075,0.6505,8.1e-05,,,6.6
573,12.32,9.2988,11.7820,13.2171,0.6484,8.1e-05,,,6.6
574,11.92,8.9434,11.8935,13.1136,0.6552,8.1e-05,,,6.7
575,13.20,10.1387,12.1554,13.2646,0.6568,8.1e-05,,,6.6
576,11.88,8.9648,11.7824,13.3745,0.6352,8.1e-05,,,6.6
577,12.37,9.4375,11.6358,13.3245,0.6161,8.1e-05,,,6.6
578,11.99,9.1738,12.3118,13.3863,0.6139,8.1e-05,,,6.6
579,13.28,10.1973,11.8271,13.3538,0.6453,8.1e-05,,,6.7
580,12.81,9.7773,12.5846,13.4438,0.6474,8.1e-05,12.46,0.81,6.6
581,12.17,9.2695,11.9433,13.1670,0.6549,8.1e-05,,,6.6
582,12.48,9.5547,11.9045,13.2754,0.6484,8.1e-05,,,6.6
583,13.37,10.2051,11.7046,13.3368,0.6501,8.1e-05,,,6.7
584,12.32,9.3535,11.9927,13.3956,0.6578,8.1e-05,,,6.6
585,12.51,9.4629,11.7640,13.1716,0.6646,8.1e-05,,,6.6
586,12.46,9.4121,11.7291,13.3885,0.6578,8.0e-05,,,6.6
587,12.75,9.7578,11.6097,13.0652,0.6513,8.0e-05,,,6.6
588,12.04,9.1504,11.9537,13.2307,0.6533,8.0e-05,,,6.6
589,12.95,9.9180,11.5878,13.3876,0.6552,8.0e-05,,,6.7
590,12.92,9.9121,12.1411,13.4061,0.6539,8.0e-05,12.47,0.72,6.6
591,12.16,9.2363,11.9076,13.2866,0.6447,8.0e-05,,,6.6
592,12.29,9.3594,12.1485,13.2571,0.6466,8.0e-05,,,6.6
593,12.14,9.1504,11.6816,13.2055,0.6450,8.0e-05,,,6.6
594,12.68,9.6543,11.7399,13.1670,0.6380,8.0e-05,,,6.6
595,12.31,9.3340,12.5453,13.3707,0.6575,8.0e-05,,,6.6
596,12.62,9.6133,11.4493,13.3871,0.6539,8.0e-05,,,6.7
597,13.19,10.1367,12.2876,13.3434,0.6523,8.0e-05,,,6.6
598,12.67,9.7188,12.4389,13.4761,0.6596,8.0e-05,,,6.6
599,12.43,9.4570,11.6469,13.2905,0.6597,8.0e-05,,,6.7
600,11.82,8.9844,11.7380,13.2510,0.6392,8.0e-05,12.27,0.89,6.6
601,12.38,9.4961,12.0148,13.5300,0.5940,8.0e-05,,,6.6
602,12.83,9.9004,11.5467,13.3306,0.5980,7.9e-05,,,6.6
603,12.98,9.9883,11.5350,13.2274,0.6299,7.9e-05,,,6.6
604,12.04,9.1172,11.3874,13.3052,0.6431,7.9e-05,,,6.6
605,12.00,9.0879,11.4660,13.1922,0.6521,7.9e-05,,,6.6
606,12.47,9.4922,12.1227,13.0626,0.6403,7.9e-05,,,6.6
607,12.41,9.4395,11.9076,13.1448,0.6327,7.9e-05,,,6.6
608,12.44,9.4512,11.6853,13.0936,0.6023,7.9e-05,,,6.6
609,12.31,9.3867,11.3369,13.1350,0.5730,7.9e-05,,,6.6
610,11.62,8.6855,11.4867,13.2841,0.5740,7.9e-05,12.15,0.93,6.6
611,12.57,9.6133,11.2632,13.0068,0.6121,7.9e-05,,,6.6
612,12.53,9.6387,11.8037,13.2123,0.6311,7.9e-05,,,6.6
613,12.07,9.1504,11.3777,13.3131,0.6180,7.9e-05,,,6.6
614,12.30,9.3691,11.3146,13.0135,0.6139,7.9e-05,,,6.6
615,13.10,10.1016,12.0830,13.3472,0.6171,7.9e-05,,,6.6
616,12.50,9.5898,11.8221,13.2030,0.6192,7.9e-05,,,6.6
617,12.29,9.3379,11.4273,13.2307,0.6431,7.9e-05,,,6.6
618,13.20,10.1914,11.7694,13.2944,0.6438,7.8e-05,,,6.6
619,12.05,9.0645,11.8752,13.3721,0.6315,7.8e-05,,,6.6
620,13.24,10.2188,11.6774,13.3195,0.6319,7.8e-05,12.50,0.82,6.6
621,13.33,10.2930,12.2813,13.4234,0.6118,7.8e-05,,,6.6
622,11.46,8.5391,10.9715,13.1565,0.6105,7.8e-05,,,6.6
623,12.60,9.6152,11.8401,13.4202,0.6407,7.8e-05,,,6.6
624,12.31,9.3066,11.6609,13.2323,0.6466,7.8e-05,,,6.6
625,12.78,9.7695,12.2027,13.1061,0.6595,7.8e-05,,,6.6
626,12.04,9.1367,11.6621,13.1294,0.6582,7.8e-05,,,6.6
627,12.20,9.1895,11.6455,13.4195,0.6442,7.8e-05,,,6.6
628,11.94,9.0488,12.3140,13.2281,0.6303,7.8e-05,,,6.6
629,12.12,9.1875,11.7678,13.2407,0.6417,7.8e-05,,,6.6
630,12.77,9.8164,11.5825,13.1690,0.6565,7.8e-05,12.54,0.66,6.6
631,11.97,8.9980,11.4189,13.2221,0.6611,7.8e-05,,,6.6
632,12.20,9.2324,11.1952,12.9949,0.6594,7.8e-05,,,6.6
633,12.95,9.9238,11.5291,13.2092,0.6522,7.7e-05,,,6.6
634,12.56,9.5918,11.7433,13.2085,0.6439,7.7e-05,,,6.7
635,12.85,9.7988,12.1750,13.2993,0.6455,7.7e-05,,,6.6
636,12.63,9.6328,11.5133,13.1830,0.6266,7.7e-05,,,6.6
637,12.61,9.6738,11.5038,13.2411,0.6338,7.7e-05,,,6.6
638,12.91,9.9863,11.1814,13.3206,0.6316,7.7e-05,,,6.7
639,12.72,9.7266,11.4343,13.1782,0.6527,7.7e-05,,,6.6
640,12.42,9.5820,12.2243,13.4201,0.6551,7.7e-05,12.49,0.65,6.6
641,12.09,9.1133,12.0289,13.2764,0.6615,7.7e-05,,,6.6
642,12.89,9.9336,12.4354,13.3462,0.6541,7.7e-05,,,6.7
643,11.99,9.0293,11.5954,13.3002,0.6637,7.7e-05,,,6.7
644,12.56,9.6445,12.2319,13.2026,0.6573,7.7e-05,,,6.7
645,13.13,10.0918,11.7050,13.2368,0.6621,7.7e-05,,,6.6
646,12.62,9.7598,12.2361,13.4703,0.6619,7.7e-05,,,6.6
647,13.61,10.4453,12.5537,13.3629,0.6625,7.7e-05,,,6.7
648,12.88,9.8164,11.7167,13.3197,0.6603,7.6e-05,,,6.6
649,12.85,9.7637,11.7508,13.3459,0.6579,7.6e-05,,,6.6
650,12.19,9.2910,12.2664,13.1152,0.6599,7.6e-05,12.49,0.51,6.6
651,12.08,9.2188,11.9636,13.3983,0.6611,7.6e-05,,,6.6
652,12.02,9.1660,11.3662,13.4599,0.6492,7.6e-05,,,6.6
653,12.62,9.7031,11.7561,13.2318,0.6405,7.6e-05,,,6.6
654,13.15,10.0664,11.8204,13.2842,0.6485,7.6e-05,,,6.7
655,12.36,9.5000,11.5077,13.2211,0.6625,7.6e-05,,,6.7
656,11.68,8.8359,11.0342,13.1149,0.6621,7.6e-05,,,6.6
657,12.43,9.4180,12.3364,13.2448,0.6543,7.6e-05,,,6.6
658,11.52,8.5645,11.1538,12.9684,0.6546,7.6e-05,,,6.6
659,13.06,10.0078,11.4518,12.9535,0.6616,7.6e-05,,,6.6
660,13.39,10.4277,11.6804,13.3029,0.6575,7.6e-05,12.44,0.70,6.6
661,12.24,9.2617,11.9838,13.1055,0.6537,7.6e-05,,,6.6
662,12.10,9.1445,11.5727,13.3617,0.6420,7.6e-05,,,6.6
663,12.65,9.7188,11.0091,13.1932,0.6213,7.5e-05,,,6.6
664,11.81,8.9766,11.5864,13.0191,0.6364,7.5e-05,,,6.6
665,12.14,9.2949,12.0287,13.3167,0.6416,7.5e-05,,,6.6
666,12.23,9.2734,11.3208,13.0940,0.6335,7.5e-05,,,6.6
667,12.09,9.1641,11.9734,13.4118,0.6387,7.5e-05,,,6.6
668,12.64,9.7520,11.0437,13.1447,0.6179,7.5e-05,,,6.6
669,12.74,9.7520,11.7172,13.3580,0.6089,7.5e-05,,,6.6
670,12.35,9.4414,12.1353,13.2698,0.6394,7.5e-05,12.50,0.77,6.6
671,12.55,9.6035,11.1906,13.2376,0.6226,7.5e-05,,,6.6
672,12.02,9.1074,11.9349,13.1882,0.6408,7.5e-05,,,6.6
673,12.44,9.3848,11.5702,13.1439,0.6257,7.5e-05,,,6.6
674,12.46,9.4609,11.0792,12.9316,0.6338,7.5e-05,,,6.6
675,12.61,9.7246,11.4027,13.2877,0.6108,7.5e-05,,,6.6
676,13.18,10.1680,11.7235,13.3654,0.6125,7.5e-05,,,6.6
677,11.96,9.0137,12.7621,13.3521,0.6382,7.5e-05,,,6.6
678,12.39,9.4766,11.8500,13.1819,0.6212,7.4e-05,,,6.6
679,11.97,9.0547,12.0235,13.3358,0.6370,7.4e-05,,,6.6
680,13.28,10.2461,12.2901,13.2866,0.6323,7.4e-05,12.44,0.76,6.6
681,12.31,9.3281,11.5315,13.2946,0.6312,7.4e-05,,,6.6
682,12.44,9.4551,11.4035,13.1485,0.6340,7.4e-05,,,6.6
683,12.50,9.5488,12.0798,13.4141,0.6361,7.4e-05,,,6.6
684,12.97,10.0488,11.7399,13.2673,0.6251,7.4e-05,,,6.6
685,12.71,9.7949,12.1444,13.4364,0.6224,7.4e-05,,,6.6
686,13.11,10.0996,11.3004,13.3194,0.6083,7.4e-05,,,6.7
687,11.98,9.0918,11.7449,13.1936,0.6036,7.4e-05,,,6.6
688,11.67,8.6309,11.7874,13.2962,0.6286,7.4e-05,,,6.6
689,12.91,9.8301,11.6612,13.2347,0.6121,7.4e-05,,,6.6
690,12.70,9.6582,11.3270,13.1574,0.6376,7.4e-05,12.52,0.78,6.6
691,12.96,9.9824,11.3050,13.2369,0.6237,7.4e-05,,,6.6
692,13.08,10.0078,12.1251,13.2283,0.6331,7.4e-05,,,6.6
693,12.03,9.1309,11.7300,13.1570,0.6334,7.3e-05,,,6.6
694,12.84,9.9219,11.9631,13.1930,0.6363,7.3e-05,,,6.6
695,12.18,9.3633,11.6832,13.4312,0.6472,7.3e-05,,,6.6
696,13.82,10.7617,11.9211,13.2026,0.6455,7.3e-05,,,6.7
697,13.94,10.7070,11.6364,13.2727,0.6206,7.3e-05,,,6.6
698,12.62,9.7578,12.4755,13.2565,0.6102,7.3e-05,,,6.6
699,12.55,9.5977,11.8804,13.2672,0.6128,7.3e-05,,,6.6
700,12.50,9.5352,11.4482,13.1507,0.6309,7.3e-05,12.55,0.80,6.7
701,11.73,8.8887,11.4616,13.1678,0.6406,7.3e-05,,,6.6
702,12.55,9.5645,11.3296,13.1263,0.6454,7.3e-05,,,6.6
703,12.90,9.9883,11.9847,13.3854,0.6393,7.3e-05,,,6.6
704,12.39,9.3926,11.8059,13.1962,0.6454,7.3e-05,,,6.6
705,13.19,10.0762,11.7216,13.2728,0.6478,7.3e-05,,,6.7
706,12.45,9.4102,11.1038,13.0715,0.6495,7.3e-05,,,6.7
707,12.96,10.0254,12.0182,13.3673,0.6560,7.2e-05,,,6.7
708,12.49,9.5742,12.0683,13.3837,0.6500,7.2e-05,,,6.6
709,12.15,9.2754,11.5876,13.2065,0.6413,7.2e-05,,,6.6
710,12.74,9.7676,11.9535,13.3242,0.6345,7.2e-05,12.62,0.82,6.6
711,12.72,9.7344,11.2725,12.9811,0.6447,7.2e-05,,,6.6
712,12.38,9.4199,11.9465,13.0889,0.6359,7.2e-05,,,6.6
713,12.39,9.4453,11.1084,13.0808,0.6301,7.2e-05,,,6.6
714,12.56,9.5430,11.0364,13.1841,0.6132,7.2e-05,,,6.6
715,12.42,9.4141,10.6110,13.0006,0.6164,7.2e-05,,,6.6
716,12.55,9.6191,11.3983,13.1263,0.6320,7.2e-05,,,6.6
717,12.79,9.6777,10.9371,13.0676,0.6318,7.2e-05,,,6.7
718,11.85,8.8770,11.0178,13.1137,0.6322,7.2e-05,,,6.6
719,13.01,9.9766,11.5949,13.2632,0.6482,7.2e-05,,,6.6
720,12.68,9.5918,11.5806,13.2153,0.6588,7.2e-05,12.46,0.46,6.6
721,11.74,8.9434,10.8189,13.0872,0.6563,7.2e-05,,,6.6
722,12.79,9.7656,12.3486,13.3813,0.6518,7.1e-05,,,6.7
723,12.16,9.2383,11.4954,13.1374,0.6456,7.1e-05,,,6.7
724,13.02,10.0352,11.6778,13.3282,0.6404,7.1e-05,,,6.6
725,12.98,9.9082,11.8314,13.4414,0.6388,7.1e-05,,,6.6
726,12.67,9.6484,11.5575,13.0871,0.6474,7.1e-05,,,6.6
727,11.66,8.7324,11.5667,13.1686,0.6269,7.1e-05,,,6.6
728,12.79,9.8359,11.5573,13.1569,0.6204,7.1e-05,,,6.6
729,12.50,9.5234,11.2311,13.2394,0.6361,7.1e-05,,,6.6
730,12.44,9.4297,12.3580,13.3645,0.6421,7.1e-05,12.47,0.69,6.6
731,11.98,9.0840,11.3877,13.1566,0.6314,7.1e-05,,,6.6
732,12.60,9.6914,12.2010,13.3025,0.6383,7.1e-05,,,6.6
733,12.86,9.7988,11.5768,13.1422,0.6317,7.1e-05,,,6.6
734,13.09,10.1523,11.7465,13.2610,0.6378,7.1e-05,,,6.6
